id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 2.508239 0.766196 2508.239080 766.195643 0 8.95 60 60 1800
2 7.097919 -4.476320 7097.919236 -4476.320296 1 3.00 60 60 2700
3 6.669068 -6.975107 6669.067611 -6975.107306 1 2.91 60 60 3600
4 -0.167977 8.085561 -167.977463 8085.560576 0 6.94 60 60 2700
5 6.289415 -0.173782 6289.415355 -173.781553 1 2.79 60 60 1800
6 1.226243 -3.078835 1226.242687 -3078.834596 0 7.97 60 60 1800
7 -8.514324 -2.056386 -8514.324192 -2056.386475 1 1.83 60 60 2700
8 -6.788760 3.597655 -6788.760205 3597.655175 1 3.65 60 60 2700
9 -0.355459 -9.708444 -355.459433 -9708.444199 1 4.98 60 60 3600
10 -8.610068 4.459992 -8610.068387 4459.992271 1 1.50 60 60 3600
11 1.636597 -7.799675 1636.597258 -7799.674826 1 4.12 60 60 2700
12 -4.473192 -4.259015 -4473.192222 -4259.015002 1 3.52 60 60 1800
13 -8.789320 0.473572 -8789.320020 473.571935 1 1.05 60 60 3600
14 5.829120 0.650361 5829.120209 650.361340 0 9.07 60 60 1800
15 -6.541271 -4.223622 -6541.270529 -4223.622486 1 2.25 60 60 2700
16 -7.232095 4.140941 -7232.094573 4140.941174 1 0.73 60 60 2700
17 -4.907084 -8.086517 -4907.083902 -8086.516692 0 9.27 60 60 3600
18 -0.741083 0.904224 -741.082685 904.223818 1 0.70 60 60 1800
19 6.215026 7.836335 6215.025823 7836.335351 1 3.37 60 60 3600
20 -3.611251 -0.752831 -3611.250935 -752.831450 1 1.56 60 60 1800
21 -0.523701 4.217067 -523.701434 4217.067272 0 8.46 60 60 1800
22 1.846728 6.141803 1846.727942 6141.802934 1 2.96 60 60 2700
23 -7.352804 -3.550631 -7352.803858 -3550.630911 1 2.12 60 60 2700
24 6.192142 -1.105944 6192.142455 -1105.943528 1 3.82 60 60 1800
25 5.591555 -0.172556 5591.555468 -172.555757 1 3.08 60 60 1800
26 -3.427063 -6.888361 -3427.063370 -6888.360976 0 9.22 60 60 2700
27 -0.726574 5.578021 -726.574194 5578.020824 1 3.71 60 60 1800
28 -6.730660 1.353992 -6730.659900 1353.992083 0 8.63 60 60 2700
29 3.819549 -6.136988 3819.549276 -6136.987612 0 5.72 60 60 2700
30 -9.580518 -8.891725 -9580.518365 -8891.724728 1 1.03 60 60 3600
31 -6.689396 7.040442 -6689.395574 7040.441833 1 3.62 60 60 3600
32 9.905427 9.857870 9905.426572 9857.870241 1 3.84 60 60 3600
33 -1.578581 -3.261412 -1578.580966 -3261.411798 1 3.21 60 60 1800
34 -6.647968 -5.730945 -6647.968453 -5730.944819 1 1.15 60 60 2700
35 -0.637310 9.511000 -637.309509 9511.000480 1 4.98 60 60 3600
36 7.177211 7.535516 7177.210655 7535.516298 1 4.13 60 60 3600
37 4.952683 1.804352 4952.682698 1804.352060 0 7.47 60 60 1800
38 8.122325 -9.490606 8122.324994 -9490.606246 1 2.66 60 60 3600
39 -8.625489 -8.221886 -8625.488954 -8221.886165 1 4.78 60 60 3600
40 -2.565674 2.848308 -2565.673533 2848.307969 1 4.15 60 60 1800
41 -7.532375 7.191462 -7532.374822 7191.461840 1 3.13 60 60 3600
42 7.502217 3.090061 7502.217380 3090.060832 1 1.60 60 60 2700
43 -3.497652 -1.526200 -3497.652357 -1526.200071 1 4.35 60 60 1800
44 3.605614 4.007040 3605.613765 4007.039722 1 0.99 60 60 1800
45 -7.317294 -2.025143 -7317.294400 -2025.142844 1 4.50 60 60 2700
46 -7.865373 -8.726881 -7865.373265 -8726.881191 1 4.34 60 60 3600
47 8.123391 -2.807487 8123.390569 -2807.486940 1 2.45 60 60 2700
48 -4.309998 -7.183303 -4309.997783 -7183.302681 1 4.17 60 60 2700
49 9.231267 -2.729432 9231.267100 -2729.432376 1 4.68 60 60 3600
50 -2.484347 -4.108317 -2484.347040 -4108.317397 1 2.87 60 60 1800
