id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 -6.935655 9.000313 -6935.655155 9000.313340 1 1.63 60 60 3600
2 3.078953 -7.220780 3078.952878 -7220.780044 1 4.13 60 60 3600
3 -6.540996 -4.625318 -6540.995854 -4625.318132 0 8.41 60 60 3600
4 -2.848616 3.500376 -2848.616338 3500.375893 1 2.42 60 60 2700
5 -5.408974 4.087081 -5408.973760 4087.080869 1 2.01 60 60 2700
6 6.891156 -6.114806 6891.155539 -6114.806104 0 9.38 60 60 3600
7 -1.842649 -8.159158 -1842.648933 -8159.157690 1 1.71 60 60 3600
8 8.070211 -4.813521 8070.211175 -4813.521134 1 3.86 60 60 3600
9 0.430177 1.033008 430.177064 1033.008408 1 2.15 60 60 1800
10 2.711468 -7.766277 2711.467767 -7766.277130 1 3.99 60 60 3600
11 -8.256534 -9.045987 -8256.534230 -9045.987397 0 6.17 60 60 3600
12 6.481192 1.222469 6481.191652 1222.468940 1 3.08 60 60 2700
13 -2.088190 1.156388 -2088.189847 1156.388222 1 1.67 60 60 1800
14 -8.637986 -2.226135 -8637.985569 -2226.135225 1 4.73 60 60 3600
15 9.193544 6.151309 9193.543779 6151.309298 1 3.87 60 60 3600
16 2.356235 -4.595882 2356.234749 -4595.882334 1 1.50 60 60 2700
17 -9.795874 -6.577434 -9795.873954 -6577.433748 1 2.10 60 60 3600
18 -4.688187 6.285593 -4688.187369 6285.593047 1 3.89 60 60 3600
19 -8.399761 4.225036 -8399.760841 4225.036043 0 9.13 60 60 3600
20 1.893156 -8.006851 1893.155915 -8006.851359 1 4.18 60 60 3600
21 7.622282 5.806291 7622.281940 5806.291265 1 1.65 60 60 3600
22 -3.442893 -4.338629 -3442.893412 -4338.629374 1 1.74 60 60 2700
23 6.763560 7.168124 6763.559964 7168.124089 0 9.74 60 60 3600
24 6.668101 -4.069164 6668.101163 -4069.164213 1 1.22 60 60 3600
25 1.354099 -5.681597 1354.099125 -5681.597079 0 8.07 60 60 2700
26 -6.325743 6.559624 -6325.743489 6559.623863 1 3.71 60 60 3600
27 -0.964941 -0.148243 -964.940583 -148.243204 0 7.37 60 60 1800
28 4.959910 -9.087867 4959.909779 -9087.866510 1 3.93 60 60 3600
29 6.921338 5.753674 6921.338117 5753.674352 1 3.77 60 60 3600
30 7.294377 -4.996645 7294.377183 -4996.644986 1 4.24 60 60 3600
31 9.618219 -3.698282 9618.219276 -3698.282119 1 2.51 60 60 3600
32 -2.121609 -2.337681 -2121.609312 -2337.680732 1 3.12 60 60 1800
33 6.175947 -8.149995 6175.946609 -8149.994596 1 3.14 60 60 3600
34 -8.250595 -6.354555 -8250.594654 -6354.554769 1 4.82 60 60 3600
35 5.610783 1.514116 5610.782604 1514.116226 1 1.76 60 60 2700
36 2.376296 -9.623795 2376.296225 -9623.794620 1 4.23 60 60 3600
37 5.278890 8.260689 5278.890496 8260.688661 1 4.40 60 60 3600
38 7.379431 1.038982 7379.430998 1038.982443 0 6.39 60 60 3600
39 -4.120385 1.994909 -4120.384993 1994.909166 0 5.29 60 60 2700
40 -3.141759 7.598169 -3141.758709 7598.169247 1 2.27 60 60 3600
41 -8.530681 5.572779 -8530.681488 5572.779056 0 6.74 60 60 3600
42 9.665772 9.298831 9665.772045 9298.830918 1 1.34 60 60 3600
43 0.001453 -6.511692 1.453008 -6511.692158 1 3.81 60 60 2700
44 6.804842 -8.100749 6804.842422 -8100.748982 1 4.34 60 60 3600
45 7.104079 0.036069 7104.078917 36.068613 0 6.29 60 60 3600
46 -5.262232 2.538964 -5262.231603 2538.963587 1 3.62 60 60 2700
47 -9.053099 9.147209 -9053.099184 9147.208636 0 5.76 60 60 3600
48 -0.956373 -4.920253 -956.372740 -4920.252935 1 2.36 60 60 2700
49 -8.112853 0.153465 -8112.852756 153.464859 1 2.21 60 60 3600
50 -3.614774 -1.226647 -3614.773802 -1226.646723 1 4.25 60 60 1800
51 8.932739 -7.132596 8932.739209 -7132.595771 1 3.44 60 60 3600
52 -9.087402 -6.175321 -9087.401799 -6175.320722 1 3.55 60 60 3600
53 -7.095550 -8.902794 -7095.549742 -8902.793840 1 2.19 60 60 3600
54 -0.069720 -4.033679 -69.720007 -4033.678563 1 4.14 60 60 2700
55 2.324177 -1.075622 2324.177103 -1075.621558 1 3.78 60 60 1800
56 -5.050438 9.751364 -5050.437943 9751.364341 0 5.43 60 60 3600
57 -4.149547 -7.834603 -4149.547309 -7834.603386 1 1.14 60 60 3600
58 -7.429834 9.267647 -7429.833965 9267.647140 0 7.12 60 60 3600
59 9.413915 7.783444 9413.914793 7783.444102 1 1.29 60 60 3600
60 -7.210111 2.342587 -7210.110898 2342.586652 1 4.83 60 60 3600
61 -1.926637 8.311154 -1926.637404 8311.154403 0 9.52 60 60 3600
62 6.216026 4.327300 6216.025883 4327.300153 1 2.88 60 60 3600
63 3.057126 5.686207 3057.125974 5686.207076 1 0.79 60 60 2700
64 8.843752 -0.795101 8843.752082 -795.101095 1 4.77 60 60 3600
65 3.966296 7.994123 3966.296325 7994.123065 1 2.81 60 60 3600
66 7.123589 9.006355 7123.588722 9006.355374 1 1.10 60 60 3600
67 -7.921303 9.739259 -7921.302554 9739.258728 0 9.58 60 60 3600
68 4.492409 -1.512888 4492.408878 -1512.887785 1 1.72 60 60 2700
69 -8.722716 -0.783413 -8722.716347 -783.413181 1 1.65 60 60 3600
70 6.100816 9.085502 6100.815766 9085.501563 1 2.69 60 60 3600
71 -0.865822 6.770481 -865.822252 6770.481312 1 0.96 60 60 2700
72 -6.695204 7.362878 -6695.204388 7362.877702 1 0.58 60 60 3600
73 5.914319 -3.854862 5914.318735 -3854.861612 0 6.20 60 60 3600
74 -1.878895 0.172309 -1878.895177 172.309139 0 8.62 60 60 1800
75 -3.631205 -7.896309 -3631.204844 -7896.308870 1 3.04 60 60 3600
76 -2.462035 0.356488 -2462.034603 356.488364 1 2.29 60 60 1800
77 7.273369 -3.765524 7273.368525 -3765.524150 1 2.17 60 60 3600
78 -5.048067 -0.825765 -5048.067329 -825.765183 1 4.41 60 60 2700
79 -6.155467 -5.089008 -6155.467181 -5089.008346 1 3.67 60 60 3600
80 -9.170924 0.241027 -9170.923820 241.027049 1 3.49 60 60 3600
81 -1.291526 0.712934 -1291.526200 712.934326 1 4.00 60 60 1800
82 3.169800 -5.644978 3169.799798 -5644.977784 1 2.73 60 60 2700
83 9.759166 -8.210028 9759.165985 -8210.027833 1 1.10 60 60 3600
84 -6.565991 -5.743712 -6565.990873 -5743.712006 0 6.26 60 60 3600
85 8.289162 -9.222010 8289.162033 -9222.010056 1 2.50 60 60 3600
86 -3.837025 7.702084 -3837.024535 7702.084140 1 1.28 60 60 3600
87 4.122292 -9.661330 4122.292386 -9661.330305 1 2.08 60 60 3600
88 -3.479147 0.801496 -3479.146589 801.495565 1 1.96 60 60 1800
89 1.991557 4.034884 1991.557082 4034.884446 1 1.29 60 60 2700
