id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 2.100638 2.158836 2100.638007 2158.835993 1 2.67 60 60 1800
2 9.955027 -4.113156 9955.027265 -4113.155708 1 4.80 60 60 3600
3 -8.656362 3.890049 -8656.361895 3890.049452 0 8.81 60 60 3600
4 0.962532 0.612333 962.532268 612.332947 1 1.32 60 60 1800
5 6.378249 3.952703 6378.249326 3952.703272 1 3.47 60 60 3600
6 7.027081 7.015459 7027.081497 7015.458573 1 1.12 60 60 3600
7 2.510236 5.390511 2510.236418 5390.511351 1 3.45 60 60 2700
8 5.546160 -7.287302 5546.159987 -7287.302340 0 5.99 60 60 3600
9 9.765303 -2.847050 9765.303458 -2847.050292 1 4.31 60 60 3600
10 -9.104680 -8.856740 -9104.680435 -8856.739968 1 2.15 60 60 3600
11 -8.225902 2.843474 -8225.902318 2843.474489 1 1.24 60 60 3600
12 9.633318 9.123030 9633.318345 9123.029991 1 2.82 60 60 3600
13 -6.922385 0.956991 -6922.385463 956.990624 0 6.30 60 60 2700
14 -2.953565 6.256371 -2953.565280 6256.371011 0 5.52 60 60 2700
15 7.579385 0.441331 7579.384779 441.331425 1 2.42 60 60 3600
16 5.339675 -3.549177 5339.674918 -3549.176613 0 6.83 60 60 2700
17 2.159927 -7.037761 2159.926826 -7037.761062 1 3.68 60 60 3600
18 2.178346 1.025201 2178.346035 1025.201341 0 5.39 60 60 1800
19 6.031638 -3.006036 6031.638363 -3006.035766 1 3.41 60 60 2700
20 1.450925 9.247304 1450.925274 9247.304325 1 4.65 60 60 3600
21 -2.293423 2.939273 -2293.423016 2939.273375 0 6.22 60 60 1800
22 -6.558709 -8.828568 -6558.708887 -8828.567904 1 2.81 60 60 3600
23 3.895884 0.348601 3895.883861 348.600634 1 4.51 60 60 1800
24 6.687654 -5.436051 6687.654318 -5436.051176 0 8.18 60 60 3600
25 -3.577054 -5.526665 -3577.054093 -5526.665277 1 4.28 60 60 2700
26 -6.304169 -4.837350 -6304.168665 -4837.350147 1 3.81 60 60 3600
27 8.288852 -1.083253 8288.851690 -1083.253410 1 1.67 60 60 3600
28 -0.817166 -7.382563 -817.166210 -7382.562524 1 2.00 60 60 3600
29 4.256236 9.403552 4256.236047 9403.551865 1 2.24 60 60 3600
30 -2.994033 9.533556 -2994.032682 9533.555553 1 3.01 60 60 3600
31 -3.829018 8.298279 -3829.018129 8298.278804 0 8.43 60 60 3600
32 9.768658 3.209593 9768.658275 3209.592606 0 5.77 60 60 3600
