id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_20mile_square
0,depot,,depot,Thanh Xuân - Hoàng Mai,20.977,105.845,0.000000,0.000000,,,,,,,,,,depot,0,
1,Trường Tiểu học Hoàng Liệt [NW],NW,Trường học,Hoàng Mai,21.0686090,105.7340794,-11516.375105,10186.456035,1,0.82,60,60,2700,19727.300,19557.200,True,12.629,reality.1000.1,788,true
2,Trường Mầm non Lĩnh Nam (cơ sở 2) [NW],NW,Trường học,Hoàng Mai,21.0884768,105.7816386,-6578.522381,12395.654599,1,1.93,60,60,1800,19469.900,19014.500,True,20.379,reality.1000.1,861,true
3,Everything Coffee 'N Bagel [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8899854,105.9216212,7955.226353,-9675.582064,1,0.23,60,60,3600,24997.800,26601.800,True,10.839,reality.1000.1,408,true
4,Trường Mầm non Định Công (Cơ sở 3) [E],E,Trường học,Hoàng Mai,20.9733383,105.9554135,11463.725247,-407.162463,1,0.76,60,60,3600,20520.000,22829.300,True,31.83,reality.1000.1,258,true
5,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8545445,105.7755360,-7212.127236,-13616.430340,1,1.32,60,60,2700,23819.000,24864.000,True,38.799,reality.1000.1,604,true
6,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0961823,105.9418885,10059.486780,13252.467106,1,1.99,60,60,1800,22375.000,23604.400,True,77.613,reality.1000.1,183,true
7,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [NW],NW,Trường học,Hoàng Mai,21.0820344,105.7710477,-7678.126756,11679.292403,1,1.98,60,60,3600,19529.700,19050.400,True,31.827,reality.1000.1,830,true
8,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0811596,105.7112930,-13882.182085,11582.019081,1,1.24,60,60,1800,22125.700,21493.900,True,6.943,reality.1000.1,825,true
9,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9349262,105.9731228,13302.400315,-4678.393105,1,0.35,60,60,2700,21236.300,23407.400,True,175.945,reality.1000.1,316,true
10,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0617416,105.9715095,13134.898805,9422.835996,1,0.31,60,60,2700,19659.500,21559.300,True,25.961,reality.1000.1,139,true
11,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9618215,105.9720450,13190.497304,-1687.772194,1,1.96,60,60,1800,21194.300,23265.600,True,10.826,reality.1000.1,246,true
12,Quan an Nam Nhu 1,C,Cửa hàng ăn uống,Hoàng Mai,20.9746280,105.8820971,3851.621060,-263.754366,1,1.23,60,60,3600,6051.100,6808.800,True,8.007,reality.1000.1,969,true
