trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
8120.692885	556.174784	1	0.63	60	60	1800
11763.884464	-1393.917361	1	1.13	60	60	2700
-11144.846312	13243.704946	1	1.68	60	60	3600
-3197.988286	15008.457387	1	1.53	60	60	1800
-8117.546976	-15957.494967	1	0.34	60	60	2700
-13293.865867	-8550.111494	1	1.35	60	60	2700
14929.572670	7312.667634	1	1.03	60	60	3600
8823.082064	-9033.687111	1	0.84	60	60	2700
14527.259647	12304.419161	1	1.25	60	60	3600
-12740.289626	-13713.948290	1	0.57	60	60	2700
-16243.462278	-9105.296644	1	1.92	60	60	2700
-12278.256236	-13414.989611	1	0.22	60	60	1800
-12217.466467	-2789.313615	1	1.93	60	60	3600
-13698.546109	818.450258	1	1.42	60	60	2700
-16414.504234	-977.281091	1	1.15	60	60	3600
-8199.558655	-112.317995	1	0.65	60	60	1800
-4522.727648	-12077.114492	1	1.88	60	60	3600
9425.383563	15173.381703	1	0.49	60	60	2700
7908.037711	1524.137740	1	0.78	60	60	3600
-11382.076957	747.296624	1	0.76	60	60	2700
11409.165002	-2184.980309	1	0.30	60	60	3600
-4691.371237	768.034478	1	1.37	60	60	3600
10907.200365	9911.337547	1	1.23	60	60	2700
1426.145625	9602.237890	1	0.93	60	60	3600
-12919.513023	-639.148438	1	0.71	60	60	1800
-12323.700611	-15681.264530	1	0.26	60	60	3600
-15036.543974	-8493.657830	1	1.79	60	60	1800
13625.100025	11664.670270	1	0.62	60	60	1800
10633.142853	2159.049652	1	1.64	60	60	1800
-16800.049455	11412.191070	1	1.40	60	60	1800
9481.677692	-10316.487382	1	0.38	60	60	1800
-3524.477623	-11926.634398	1	0.39	60	60	1800
876.224038	13243.704946	1	1.16	60	60	1800
12897.294388	13243.704946	1	0.96	60	60	1800
437.136060	317.194648	1	1.51	60	60	2700
-16134.102989	13545.209989	1	0.50	60	60	2700
-13066.519400	4237.749849	1	0.43	60	60	2700
-13959.729273	14636.654911	1	1.13	60	60	2700
-6068.905812	-11718.811080	1	0.44	60	60	1800
9981.461996	13924.762752	1	1.77	60	60	3600
989.590987	-3569.546177	1	1.72	60	60	3600
-14285.699483	-12896.598863	1	0.84	60	60	1800
-12278.256236	-1393.917361	1	0.46	60	60	2700
-8665.724296	-1505.879533	1	1.32	60	60	3600
-2668.053087	12695.903139	1	1.85	60	60	1800
12551.171669	12208.580254	1	1.69	60	60	2700
554.759850	9463.566697	1	1.49	60	60	1800
8331.676470	-9174.015108	1	1.58	60	60	1800
456.831738	-220.566256	1	1.20	60	60	2700
-1045.449050	16258.822099	1	1.80	60	60	3600
11289.880006	12206.078368	1	1.87	60	60	1800
12675.056131	-10266.027124	1	1.12	60	60	3600
7908.037711	13545.209989	1	0.52	60	60	2700
-3334.373325	1208.588777	1	1.31	60	60	3600
11718.440089	-3660.192281	1	1.35	60	60	1800
11718.440089	8360.879968	1	1.03	60	60	2700
-8127.472683	-4501.748844	1	0.73	60	60	1800
778.763140	11021.507695	1	1.87	60	60	3600
78.554294	3170.045044	1	1.94	60	60	2700
-15710.464230	-9174.015108	1	0.33	60	60	2700
2022.778257	-1629.617247	1	0.45	60	60	2700
-6578.522381	-11646.489900	1	0.77	60	60	1800
-8199.558655	11908.754254	1	1.25	60	60	3600
-13431.424133	2792.015652	1	1.54	60	60	1800
11301.851074	10328.196208	1	1.43	60	60	1800
-11490.969031	-11833.564244	1	1.25	60	60	3600
-1272.795517	15492.033004	1	1.94	60	60	3600
-331.670224	4165.172921	1	1.28	60	60	3600
-13431.424133	-9229.056597	1	0.94	60	60	1800
-3197.988286	-9033.687111	1	1.45	60	60	1800
-13293.865867	15492.033004	1	0.73	60	60	2700
-11144.846312	-10798.439553	1	1.39	60	60	1800
-2264.629133	11145.545636	1	1.50	60	60	1800
-1045.449050	-7783.322400	1	1.28	60	60	3600
10082.411428	-9405.489587	1	1.45	60	60	3600
5952.164538	-11718.811080	1	0.62	60	60	3600
7798.678422	-9105.296644	1	0.70	60	60	1800
-13908.055374	95.616517	1	0.54	60	60	1800
-14958.051975	13225.746965	1	1.39	60	60	3600
-2395.833284	117.143855	1	1.02	60	60	2700
13953.084447	12053.908111	1	0.82	60	60	1800
-2010.423035	-215.062108	1	1.44	60	60	2700
5000.386760	-12083.163496	1	0.67	60	60	1800
