trucks_count 5
drones_count 5
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-1293.384093	-15921.011911	1	1.07	60	60	1800
835.223390	-8529.495955	1	1.11	60	60	1800
7242.091245	-12629.953429	1	1.40	60	60	3600
-4522.727648	11965.030006	1	1.78	60	60	1800
1741.608705	-4034.807989	1	0.29	60	60	2700
-13408.997848	2159.049652	1	1.04	60	60	2700
-8426.313318	-13057.420085	1	0.64	60	60	3600
-11382.076957	12768.368873	1	0.47	60	60	1800
-9882.682515	-4778.746526	1	0.30	60	60	2700
15300.841899	-28.210153	1	0.84	60	60	3600
-10533.750802	9030.106634	1	0.94	60	60	3600
-7002.555676	-12958.423242	1	1.54	60	60	1800
11718.440089	8360.879968	1	1.03	60	60	2700
-2167.479710	12556.064400	1	1.36	60	60	2700
7068.360212	-11561.214511	1	0.54	60	60	2700
693.626316	1204.919345	1	1.17	60	60	3600
-557.345103	-12428.234712	1	1.82	60	60	1800
-257.185886	10627.154888	1	1.68	60	60	1800
-12632.975698	9836.091941	1	1.20	60	60	3600
7627.636467	-12998.353340	1	1.35	60	60	1800
-13408.997848	-9862.022598	1	0.92	60	60	1800
-1677.475759	-11202.621992	1	0.62	60	60	1800
-8127.472683	7519.323405	1	1.07	60	60	3600
-302.630261	8360.879968	1	0.64	60	60	1800
4281.032511	-13512.351888	1	1.90	60	60	1800
-2844.369373	1492.046884	1	0.25	60	60	1800
-15219.058636	15008.457387	1	1.01	60	60	2700
12799.833490	11021.507695	1	1.92	60	60	1800
45.703939	2658.626218	1	0.45	60	60	1800
-12919.513023	-639.148438	1	0.71	60	60	2700
-8741.298801	-12049.282402	1	1.85	60	60	3600
-257.185886	-13414.989611	1	1.57	60	60	3600
-4103.875239	1878.271342	1	0.28	60	60	1800
-10579.184795	15001.485465	1	1.41	60	60	2700
11674.688067	15010.470016	1	0.25	60	60	1800
4388.782506	12308.010757	1	0.57	60	60	1800
-3524.477623	12115.510100	1	0.43	60	60	2700
9122.981718	-326.757411	1	1.08	60	60	3600
-7740.037839	-1491.279639	1	0.66	60	60	2700
-7002.555676	-937.350993	1	1.88	60	60	3600
-2011.409377	2807.972124	1	0.79	60	60	1800
11938.404571	10032.873602	1	0.39	60	60	2700
9353.017263	-11346.241359	1	0.30	60	60	3600
-363.835332	-2654.634320	1	0.52	60	60	2700
-12632.975698	-14206.052558	1	0.84	60	60	3600
-7002.555676	11083.721257	1	0.92	60	60	3600
9546.495886	-12.098008	1	0.46	60	60	1800
-16243.462278	-9105.296644	1	1.92	60	60	1800
7498.342702	11965.030006	1	0.89	60	60	2700
8485.348437	13319.817873	1	1.45	60	60	3600
-1387.927497	14180.121901	1	1.07	60	60	1800
-15556.792263	13319.817873	1	1.23	60	60	1800
-2595.686787	15173.381703	1	1.22	60	60	2700
-10907.241895	9422.835996	1	1.54	60	60	3600
