trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
2641.027337	-1111.760235	1	1.37	60	60	3600
-2797.187979	3003.369072	1	0.79	60	60	3600
2393.549315	2321.868032	1	1.65	60	60	1800
-1095.295622	2888.488370	1	1.94	60	60	3600
-3867.532567	1930.622760	1	0.72	60	60	1800
-1341.841560	-1347.584260	1	1.90	60	60	2700
592.626334	2678.403728	1	0.73	60	60	3600
-1898.083958	858.602746	1	0.53	60	60	1800
-4044.400579	1803.306076	1	1.78	60	60	2700
-3.305361	2744.884032	1	1.09	60	60	2700
1298.892651	3612.456452	1	1.30	60	60	1800
2219.414983	2878.456900	1	0.72	60	60	1800
200.546040	-593.491448	1	1.16	60	60	3600
-1469.523875	-2986.595654	1	1.51	60	60	3600
481.252289	2792.462200	1	0.69	60	60	2700
4120.704532	-659.682320	1	0.87	60	60	2700
320.425934	-2317.368988	1	0.96	60	60	2700
4937.105182	2.045987	1	0.22	60	60	3600
-2280.763599	-1436.138075	1	2.00	60	60	2700
1912.411363	2912.398368	1	1.90	60	60	2700
-1424.079500	-720.320735	1	1.08	60	60	1800
818.170468	915.940960	1	0.57	60	60	2700
-2252.094404	3200.850752	1	0.90	60	60	3600
3833.493146	611.505380	1	0.58	60	60	2700
-7020.683590	-62.091247	1	0.93	60	60	2700
-3762.580401	3825.906080	1	1.92	60	60	1800
-1470.407641	3106.373468	1	1.65	60	60	2700
1723.714731	2469.233448	1	1.05	60	60	2700
-2239.860409	3188.939512	1	0.89	60	60	3600
-1249.559394	-1314.602020	1	1.30	60	60	2700
-6119.603752	1133.454365	1	0.59	60	60	2700
429.255713	-3112.968688	1	0.52	60	60	1800
-2102.043474	3720.370060	1	1.99	60	60	2700
-7002.555676	-937.350993	1	1.88	60	60	3600
1037.831475	3632.304808	1	1.30	60	60	3600
26.162246	2666.514752	1	0.95	60	60	3600
2.533340	-1014.175567	1	1.82	60	60	2700
-415.124274	2911.774976	1	1.56	60	60	2700
-2965.220905	1702.016008	1	0.88	60	60	2700
749.662178	4192.166484	1	1.86	60	60	2700
553.076334	2393.892072	1	1.10	60	60	1800
