id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 7.894066 9.220846 7894.066085 9220.846158 1 2.78 60 60 3600
2 -5.233756 3.601637 -5233.756104 3601.636704 0 8.63 60 60 2700
3 -2.529715 2.512085 -2529.715423 2512.084907 1 3.85 60 60 1800
4 4.769392 2.573233 4769.391891 2573.233344 1 1.56 60 60 2700
5 6.540631 -9.109038 6540.630863 -9109.038084 1 2.11 60 60 3600
6 6.137696 1.979602 6137.695857 1979.601590 1 1.86 60 60 2700
7 8.803438 5.541561 8803.437902 5541.561408 0 6.62 60 60 3600
8 -0.603807 1.596517 -603.806581 1596.517109 1 1.89 60 60 1800
9 2.205869 -6.282706 2205.868532 -6282.706421 1 3.95 60 60 2700
10 5.895158 9.053000 5895.158031 9052.999845 0 7.63 60 60 3600
11 -7.760939 -8.753503 -7760.938663 -8753.502536 1 4.47 60 60 3600
12 1.650184 -2.232505 1650.184132 -2232.504887 1 1.38 60 60 1800
13 4.885296 -3.292308 4885.295883 -3292.307942 1 3.11 60 60 2700
14 1.562318 -7.038653 1562.318013 -7038.653377 1 2.21 60 60 3600
15 4.442742 -7.050306 4442.741795 -7050.306081 1 3.97 60 60 3600
16 -8.232702 4.449299 -8232.702432 4449.298930 0 7.13 60 60 3600
17 2.663576 -1.055376 2663.575713 -1055.376489 1 0.64 60 60 1800
18 9.307969 2.936182 9307.969208 2936.181649 0 6.72 60 60 3600
19 7.411165 2.661789 7411.164886 2661.789139 1 4.05 60 60 3600
20 3.705383 4.500276 3705.383168 4500.276368 1 4.38 60 60 2700
21 -3.557672 6.745009 -3557.671503 6745.008914 1 3.23 60 60 3600
22 5.837615 0.514686 5837.615116 514.686415 1 2.59 60 60 2700
23 -0.372090 6.984332 -372.089752 6984.331801 1 1.70 60 60 2700
24 2.087674 2.419375 2087.673770 2419.374686 1 1.35 60 60 1800
25 4.535626 -5.409199 4535.626335 -5409.198822 1 1.49 60 60 3600
26 7.788098 -1.250378 7788.098245 -1250.377824 1 1.76 60 60 3600
27 2.665420 -9.662251 2665.419668 -9662.250886 0 7.65 60 60 3600
28 6.713848 -5.648382 6713.848291 -5648.381872 1 3.12 60 60 3600
29 2.185065 -8.224096 2185.064548 -8224.096030 0 6.82 60 60 3600
30 9.618056 -3.217155 9618.055877 -3217.154545 1 1.13 60 60 3600
31 0.546108 4.816086 546.107970 4816.086116 1 3.11 60 60 2700
32 -3.051710 -6.616169 -3051.709977 -6616.169416 1 1.60 60 60 3600
33 -3.573336 2.340831 -3573.335942 2340.831172 0 8.77 60 60 2700
34 -1.051391 -6.326348 -1051.390630 -6326.347608 1 4.64 60 60 2700
35 1.485048 4.147856 1485.047518 4147.855796 1 1.65 60 60 2700
36 -8.349899 -0.119588 -8349.899042 -119.587900 1 2.11 60 60 3600
37 2.617352 2.905618 2617.351647 2905.618397 1 4.80 60 60 1800
38 -2.402905 -8.077555 -2402.905246 -8077.554779 1 4.23 60 60 3600
39 9.816308 7.704265 9816.307602 7704.264676 1 2.58 60 60 3600
40 8.367693 7.719910 8367.692788 7719.910141 1 1.16 60 60 3600
41 2.837085 -8.972354 2837.085170 -8972.354210 0 6.83 60 60 3600
42 1.530005 1.993244 1530.004505 1993.244273 1 3.19 60 60 1800
43 3.452872 7.589953 3452.872385 7589.952501 1 2.21 60 60 3600
44 -3.286724 -1.358514 -3286.723669 -1358.514408 1 4.92 60 60 1800
45 5.414065 9.701615 5414.065110 9701.614726 1 4.06 60 60 3600
46 -4.152823 0.231840 -4152.822528 231.840009 1 4.17 60 60 2700
47 -5.109601 4.143517 -5109.600867 4143.516558 1 2.48 60 60 2700
48 4.309352 -2.823771 4309.351827 -2823.770764 1 3.65 60 60 2700
49 -9.104024 -2.841450 -9104.023594 -2841.450316 1 4.69 60 60 3600
50 -4.663097 -1.669636 -4663.096546 -1669.636132 1 2.60 60 60 2700
51 7.251813 4.915650 7251.813384 4915.650027 1 0.99 60 60 3600
52 7.682486 -7.147785 7682.486106 -7147.785036 0 7.03 60 60 3600
53 -1.772350 -7.506295 -1772.350355 -7506.294671 1 2.25 60 60 3600
54 3.003745 0.371359 3003.745338 371.359331 1 2.33 60 60 1800
55 4.642358 -1.642690 4642.358310 -1642.690387 1 1.37 60 60 2700
56 -5.022518 -0.548278 -5022.518438 -548.277747 1 4.99 60 60 2700
57 1.918666 -7.697755 1918.665704 -7697.754907 1 1.78 60 60 3600
58 4.978101 -5.014192 4978.101230 -5014.191924 1 1.07 60 60 3600
59 -4.610218 -2.516516 -4610.217680 -2516.515676 0 7.37 60 60 2700
60 -5.933159 -0.716415 -5933.159433 -716.414808 1 0.85 60 60 2700
61 -2.553910 -6.369250 -2553.910092 -6369.249669 1 4.11 60 60 2700
62 8.665831 9.037887 8665.830818 9037.886621 0 8.54 60 60 3600
63 5.642819 5.766588 5642.818522 5766.587988 1 4.87 60 60 3600
64 -7.676212 -5.714563 -7676.212471 -5714.562866 0 7.64 60 60 3600
65 0.947095 -3.185723 947.095433 -3185.722568 1 1.13 60 60 1800
66 -4.425525 3.736064 -4425.525022 3736.064410 1 2.42 60 60 2700
67 -0.874888 -6.998672 -874.887873 -6998.672163 0 9.77 60 60 3600
68 -9.974911 -4.090514 -9974.911485 -4090.513617 1 0.58 60 60 3600
69 0.225177 -6.458169 225.177128 -6458.169139 1 0.58 60 60 2700
70 8.634347 1.238613 8634.346652 1238.613494 1 2.59 60 60 3600
71 -5.123064 -7.477865 -5123.064368 -7477.864969 1 0.60 60 60 3600
72 9.356547 0.372109 9356.546772 372.108608 1 2.56 60 60 3600
73 7.932610 1.541231 7932.610239 1541.231401 1 4.89 60 60 3600
74 1.001337 1.432761 1001.336696 1432.760712 1 2.11 60 60 1800
75 1.887369 7.880549 1887.368830 7880.549247 0 6.24 60 60 3600
76 4.678330 7.330972 4678.330074 7330.971640 1 3.71 60 60 3600
77 3.956907 2.369524 3956.906897 2369.523864 1 3.14 60 60 2700
78 -7.416951 4.750513 -7416.950753 4750.513452 1 2.22 60 60 3600
79 -0.920052 9.253657 -920.052118 9253.656714 1 4.20 60 60 3600
80 -9.190663 -9.082158 -9190.663212 -9082.158404 1 0.65 60 60 3600
81 3.967861 9.265943 3967.860766 9265.943355 1 2.20 60 60 3600
82 9.992652 0.181333 9992.651553 181.332538 1 3.30 60 60 3600
83 0.602108 -0.095607 602.108243 -95.607499 1 3.06 60 60 1800
84 7.509865 5.832282 7509.864875 5832.282237 1 3.54 60 60 3600
85 6.109688 3.519936 6109.687746 3519.936141 1 3.37 60 60 3600
86 -2.471479 8.619277 -2471.478640 8619.277138 1 4.31 60 60 3600
87 0.330274 0.970529 330.274447 970.529458 0 6.29 60 60 1800
88 -4.189574 -0.567003 -4189.573633 -567.002742 1 3.51 60 60 2700
89 8.572343 8.184909 8572.342831 8184.909420 0 5.43 60 60 3600
90 -5.935987 -2.187494 -5935.987181 -2187.493543 0 8.25 60 60 2700
91 -5.299988 -8.643492 -5299.987500 -8643.491981 1 2.66 60 60 3600
92 7.106841 9.140851 7106.840772 9140.850784 0 5.14 60 60 3600
93 0.901909 2.135244 901.909353 2135.243541 1 2.51 60 60 1800
94 -4.052255 -9.968480 -4052.255244 -9968.479673 1 1.23 60 60 3600
95 1.599409 2.983298 1599.409035 2983.297654 0 9.95 60 60 1800
96 -0.871508 6.091650 -871.508395 6091.649990 1 4.16 60 60 2700
97 -0.165263 5.936403 -165.262734 5936.403227 1 4.98 60 60 2700
98 2.447528 -4.511443 2447.528485 -4511.442710 1 1.48 60 60 2700
99 6.879385 9.664047 6879.385140 9664.046893 1 0.67 60 60 3600
100 2.076855 -3.147749 2076.854584 -3147.749037 1 1.24 60 60 1800
