id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 -6.860270 8.596040 -6860.269548 8596.040483 1 0.73 60 60 3600
2 6.693914 5.006604 6693.913563 5006.604151 1 2.13 60 60 3600
3 7.451902 -1.092856 7451.902281 -1092.855683 1 3.85 60 60 3600
4 5.176221 8.855816 5176.221059 8855.815962 1 1.82 60 60 3600
5 0.219270 -8.369874 219.269741 -8369.873833 1 2.40 60 60 3600
6 -0.362829 7.943420 -362.829190 7943.419747 0 5.25 60 60 3600
7 -5.273806 6.902721 -5273.805738 6902.720502 1 1.55 60 60 3600
8 2.857676 -4.456096 2857.675872 -4456.096395 0 6.04 60 60 2700
9 2.876832 -8.061042 2876.831699 -8061.041655 1 1.71 60 60 3600
10 2.670774 2.292183 2670.773866 2292.183054 1 3.31 60 60 1800
11 -3.693465 -2.006164 -3693.465386 -2006.163673 1 1.28 60 60 2700
12 -8.504874 9.601380 -8504.874329 9601.379877 0 9.12 60 60 3600
13 -8.891427 -0.828990 -8891.426601 -828.990146 0 5.76 60 60 3600
14 -4.769629 2.545197 -4769.628930 2545.196674 1 4.44 60 60 2700
15 2.092723 -8.146129 2092.723201 -8146.129350 1 1.08 60 60 3600
16 -9.203262 -2.410924 -9203.262016 -2410.923949 1 4.90 60 60 3600
17 -5.711204 -2.814425 -5711.203625 -2814.424951 1 0.57 60 60 2700
18 2.334862 4.729688 2334.861791 4729.688284 1 4.20 60 60 2700
19 2.534786 3.221924 2534.785926 3221.924362 1 1.07 60 60 2700
20 7.182160 -0.338321 7182.159717 -338.321073 1 2.42 60 60 3600
21 9.400228 4.564236 9400.228150 4564.235852 0 5.57 60 60 3600
22 -6.471994 -7.452132 -6471.993972 -7452.131860 1 3.75 60 60 3600
23 -2.354745 8.968408 -2354.745044 8968.407900 1 1.06 60 60 3600
24 -0.232518 1.046280 -232.518024 1046.280169 1 2.76 60 60 1800
25 -6.645823 -9.616806 -6645.822693 -9616.806058 0 6.08 60 60 3600
26 -7.001236 9.460249 -7001.236021 9460.249422 1 1.88 60 60 3600
27 3.199570 9.222603 3199.569997 9222.602507 1 3.78 60 60 3600
28 7.294601 -2.151134 7294.600654 -2151.133655 1 2.73 60 60 3600
29 -5.570360 4.698230 -5570.360136 4698.229877 1 4.13 60 60 3600
30 -6.374850 6.637472 -6374.850060 6637.471623 1 1.20 60 60 3600
31 1.190904 9.161748 1190.904445 9161.748282 0 6.43 60 60 3600
32 1.097999 7.597325 1097.999038 7597.325194 1 4.64 60 60 3600
33 -6.552192 2.351888 -6552.191960 2351.888458 1 3.67 60 60 2700
34 -7.762683 -2.114754 -7762.683093 -2114.753775 1 1.22 60 60 3600
35 -3.955505 2.472667 -3955.505450 2472.666849 1 3.39 60 60 2700
36 -0.435108 9.589750 -435.108271 9589.749976 1 4.31 60 60 3600
37 7.077968 -8.380025 7077.967994 -8380.025342 1 4.10 60 60 3600
38 -0.013927 -9.302447 -13.926525 -9302.446622 1 1.47 60 60 3600
39 -4.442196 9.460365 -4442.196042 9460.365439 1 4.50 60 60 3600
40 -8.983851 3.574948 -8983.850623 3574.948468 1 1.35 60 60 3600
41 -8.141374 4.215891 -8141.374467 4215.890734 1 2.71 60 60 3600
42 -5.440282 6.192184 -5440.282354 6192.184268 1 4.08 60 60 3600
43 8.055624 -4.154358 8055.623748 -4154.358425 1 3.99 60 60 3600
44 6.444821 -6.508095 6444.820764 -6508.094513 1 2.87 60 60 3600
45 -3.143788 -4.371562 -3143.787511 -4371.561826 1 0.62 60 60 2700
46 2.295352 6.692129 2295.352498 6692.128577 0 9.23 60 60 3600
47 -5.910538 2.132057 -5910.537618 2132.056814 1 2.78 60 60 2700
48 6.478027 -9.325289 6478.027303 -9325.288976 1 1.56 60 60 3600
49 -1.522759 5.572374 -1522.759417 5572.374496 1 0.60 60 60 2700
50 2.197210 5.645391 2197.210092 5645.391254 1 1.94 60 60 2700
