id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 8.186215 8.327764 8186.215033 8327.763615 1 1.77 60 60 3600
2 -1.957447 -8.899764 -1957.446734 -8899.763913 1 3.27 60 60 3600
3 5.398702 4.010994 5398.702046 4010.994344 0 9.04 60 60 2700
4 1.398368 8.286638 1398.367565 8286.637510 1 3.16 60 60 3600
5 -1.215036 -8.818955 -1215.036014 -8818.955250 1 1.31 60 60 3600
6 0.512646 -5.399597 512.645655 -5399.597370 1 1.12 60 60 2700
7 -9.950900 9.779294 -9950.900001 9779.294425 1 0.83 60 60 3600
8 7.623352 -3.779138 7623.351847 -3779.138376 1 2.45 60 60 3600
9 -7.585248 -7.567275 -7585.248424 -7567.274707 1 2.33 60 60 3600
10 -5.812918 -3.631637 -5812.918003 -3631.637024 1 2.49 60 60 2700
11 -6.133499 9.756849 -6133.498748 9756.848926 0 7.54 60 60 3600
12 -6.151732 -2.013279 -6151.731892 -2013.278939 1 2.22 60 60 2700
13 -6.599081 2.274941 -6599.081229 2274.940993 1 3.08 60 60 2700
14 2.673393 -6.521531 2673.393021 -6521.530612 1 1.84 60 60 3600
15 -1.164892 9.447149 -1164.891655 9447.148505 1 3.08 60 60 3600
16 -9.248976 3.998622 -9248.975918 3998.622024 1 3.16 60 60 3600
17 -1.250474 -5.007148 -1250.474404 -5007.147572 1 4.83 60 60 2700
18 7.806007 -4.540747 7806.006602 -4540.746679 1 0.79 60 60 3600
19 3.554178 1.933592 3554.178347 1933.592440 0 8.74 60 60 2700
20 -8.665984 -0.796878 -8665.983942 -796.877919 1 2.62 60 60 3600
21 4.128350 -1.601449 4128.350244 -1601.448566 0 9.26 60 60 2700
22 -1.129037 -4.228031 -1129.037468 -4228.031117 1 2.14 60 60 2700
23 7.943079 2.922442 7943.079049 2922.441803 1 0.79 60 60 3600
24 2.493988 -0.928993 2493.988346 -928.993439 1 4.37 60 60 1800
25 8.981609 -3.482000 8981.609114 -3481.999659 1 2.74 60 60 3600
26 -0.772413 5.024344 -772.412670 5024.344353 1 4.46 60 60 2700
27 7.315468 4.661940 7315.468040 4661.939916 1 2.34 60 60 3600
28 -7.931501 -6.182095 -7931.501472 -6182.094607 1 3.03 60 60 3600
29 0.393852 9.730011 393.852396 9730.010904 1 2.14 60 60 3600
30 1.881597 -9.380659 1881.597453 -9380.658852 1 3.24 60 60 3600
31 -0.774229 5.712330 -774.228907 5712.329588 1 4.54 60 60 2700
32 2.707704 -8.357523 2707.704148 -8357.522604 1 4.74 60 60 3600
33 -4.169941 0.898001 -4169.941012 898.001256 1 3.97 60 60 2700
34 8.033680 -9.710538 8033.680085 -9710.538167 1 1.31 60 60 3600
35 4.324234 1.950832 4324.233523 1950.831507 1 1.68 60 60 2700
36 -5.966008 -8.259504 -5966.008433 -8259.504258 0 7.22 60 60 3600
37 1.421790 -3.664817 1421.790495 -3664.816722 1 0.78 60 60 1800
38 -4.896812 0.408634 -4896.812152 408.633649 0 9.78 60 60 2700
39 5.210900 -5.860748 5210.899635 -5860.748399 1 3.80 60 60 3600
40 -9.955759 -4.428265 -9955.759421 -4428.265347 0 8.85 60 60 3600
41 8.767823 6.402127 8767.822955 6402.126801 1 2.19 60 60 3600
42 7.210695 -0.524652 7210.695062 -524.651851 1 3.80 60 60 3600
43 -5.991376 8.855272 -5991.375878 8855.272152 1 1.53 60 60 3600
44 -7.354229 8.279334 -7354.229099 8279.334330 0 6.87 60 60 3600
45 -8.824447 -7.314144 -8824.446670 -7314.144128 0 8.30 60 60 3600
46 -7.278311 2.975597 -7278.310534 2975.597416 1 1.74 60 60 3600
47 -3.609600 -5.597997 -3609.600440 -5597.997316 1 4.39 60 60 2700
48 -5.553895 2.559305 -5553.894535 2559.305484 1 2.19 60 60 2700
49 -3.293099 9.033828 -3293.099312 9033.828171 1 2.30 60 60 3600
50 8.949073 2.152077 8949.073403 2152.076980 0 9.40 60 60 3600
51 -3.785720 -0.513795 -3785.719848 -513.795249 1 4.33 60 60 1800
52 2.560527 5.511634 2560.527339 5511.633709 0 8.34 60 60 2700
53 -6.445160 -3.833939 -6445.160396 -3833.938683 1 3.70 60 60 3600
54 2.659522 0.499790 2659.521602 499.789575 1 4.91 60 60 1800
55 4.440684 3.379909 4440.684184 3379.908899 1 3.36 60 60 2700
56 -3.813395 2.017443 -3813.395480 2017.442846 1 2.79 60 60 2700
57 -1.808864 1.870192 -1808.863649 1870.191698 1 1.71 60 60 1800
58 -4.815847 4.188776 -4815.846532 4188.775834 1 2.96 60 60 2700
59 -7.587330 -9.797781 -7587.330267 -9797.780899 1 1.59 60 60 3600
60 0.600719 6.607469 600.719073 6607.469473 0 6.84 60 60 2700
61 3.985851 -3.253104 3985.850948 -3253.103918 1 3.93 60 60 2700
62 8.124802 3.430387 8124.802036 3430.386679 1 2.31 60 60 3600
