NUM DRONES,4
TRUCK SPEED,1
DRONE SPEED,2
0	350	334	0
1	170	16	0
2	363	534	0
3	290	796	0
4	518	20	0
5	176	227	0
6	209	50	1
7	171	27	1
8	86	25	1
9	21	77	0
10	140	83	0
11	170	17	0
12	490	21	0
13	182	36	0
14	166	15	0
15	147	76	0
16	193	61	0
17	260	257	1
18	129	137	0
19	162	19	1
20	173	11	1
21	170	14	0
22	244	123	1
23	174	28	0
24	246	38	0
25	179	1	1
26	96	31	0
27	165	17	0
28	192	32	0
29	178	205	1
30	184	19	1
31	155	88	0
32	162	67	0
33	141	35	1
34	195	73	1
35	166	14	0
36	170	13	0
37	152	32	1
38	173	23	0
39	178	151	1
40	89	50	1
41	163	133	0
42	170	16	0
43	179	25	1
44	192	13	0
45	182	18	1
46	248	59	0
47	111	55	0
48	168	16	1
49	416	30	0
50	180	15	1
51	151	108	1
52	196	61	0
53	167	24	1
54	266	5	0
55	139	11	0
56	75	1	1
57	117	23	0
58	183	1	1
59	169	17	0
60	164	31	1
61	184	15	1
62	178	45	0
63	129	53	0
64	172	36	0
65	185	27	0
66	130	18	0
67	145	39	1
68	270	236	0
69	260	61	0
70	119	17	1
71	138	3	0
72	553	81	0
73	21	135	0
74	203	85	1
75	176	25	0
76	214	184	1
77	151	64	1
78	184	20	0
79	168	13	0
80	171	17	0
81	151	42	0
82	487	75	0
83	163	16	0
84	168	223	0
85	246	118	0
86	261	13	0
87	112	7	1
88	223	121	1
89	166	18	1
90	209	76	0
91	281	57	1
92	220	1	0
93	164	16	0
94	188	10	0
95	153	63	1
96	34	59	1
97	167	17	0
98	254	84	1
99	313	267	0
100	390	590	0
101	298	539	1
102	396	518	0
103	84	501	0
104	273	490	0
105	369	541	1
106	346	481	1
107	488	270	0
108	323	561	1
109	376	540	0
110	447	543	0
111	407	548	0
112	489	460	1
113	224	567	0
114	594	622	0
115	347	514	0
116	497	649	1
117	410	527	1
118	304	586	1
119	491	526	0
120	330	349	0
121	343	491	1
122	352	537	0
123	660	801	0
124	341	437	0
125	416	548	1
126	334	542	0
127	353	504	0
128	223	426	0
129	362	527	0
130	362	534	1
131	349	584	1
132	358	543	1
133	334	571	0
134	383	624	0
135	365	540	0
136	335	534	1
137	632	707	0
138	293	482	0
139	419	449	0
140	520	253	0
141	585	773	0
142	339	543	0
143	303	274	1
144	363	534	0
145	308	528	0
146	375	531	1
147	464	703	0
148	369	557	0
149	284	783	0
150	358	565	0
151	682	692	1
152	363	539	0
153	362	532	0
154	273	568	1
155	368	580	0
156	561	661	1
157	360	541	1
158	264	316	0
159	236	460	0
160	283	497	1
161	353	520	1
162	501	825	0
163	361	531	0
164	364	586	0
165	317	547	0
166	340	524	1
167	373	552	1
168	411	611	0
169	367	534	0
170	509	445	0
171	474	486	1
172	284	623	0
173	231	516	1
174	378	500	0
175	593	771	0
176	365	533	0
177	24	610	0
178	408	412	0
179	700	536	0
180	351	550	0
181	356	471	1
182	336	520	0
183	278	236	0
184	609	729	0
185	428	456	1
186	360	633	0
187	365	452	0
188	569	575	0
189	364	155	0
190	338	514	0
191	436	543	0
192	464	606	0
193	334	504	1
194	405	613	0
195	389	594	0
196	347	497	0
197	363	527	0
198	649	438	1
199	331	380	1
200	684	324	0
201	312	506	1
202	553	357	0
203	303	771	0
204	268	853	0
205	318	694	0
206	442	847	0
207	294	784	0
208	311	823	1
209	337	863	1
210	279	784	0
211	246	781	0
212	101	947	0
213	297	804	0
214	330	927	0
215	299	786	0
216	239	716	0
217	351	637	0
218	282	779	1
219	240	671	0
220	149	687	0
221	215	823	0
222	205	837	1
223	415	730	0
224	418	823	0
225	297	789	0
226	308	805	0
227	278	774	0
228	292	792	0
229	284	803	0
230	312	770	0
231	283	797	0
232	300	864	0
233	340	855	0
234	301	825	1
235	661	657	0
236	274	790	0
237	289	806	0
238	260	661	0
239	416	769	0
240	278	830	1
241	287	796	0
242	283	800	0
243	105	562	0
244	312	719	0
245	287	843	0
246	304	523	0
247	295	788	0
248	169	853	0
249	290	739	0
250	339	754	0
251	325	883	0
252	274	824	0
253	272	808	0
254	282	800	0
255	249	867	1
256	343	786	0
257	160	935	0
258	325	748	0
259	227	768	0
260	282	761	0
261	394	754	0
262	291	797	0
263	288	834	0
264	206	899	0
265	530	828	0
266	200	894	0
267	296	740	0
268	291	857	0
269	507	754	0
270	300	776	0
271	301	800	0
272	294	816	0
273	267	780	0
274	145	932	0
275	199	870	0
276	287	803	0
277	282	784	0
278	179	757	0
279	280	794	0
280	288	764	0
281	204	884	0
282	298	800	0
283	8	795	0
284	200	746	0
285	561	39	0
286	548	144	0
287	519	20	0
288	513	10	0
289	572	130	1
290	452	93	0
291	519	16	0
292	365	12	0
293	537	293	0
294	514	10	0
295	593	71	0
296	406	257	0
297	498	1	0
298	519	80	0
299	420	82	0
300	568	28	0
301	476	38	1
302	549	53	0
303	391	28	0
304	821	179	0
305	212	159	0
306	545	66	0
307	381	274	0
308	485	11	0
309	457	35	1
310	536	66	0
311	523	24	0
312	581	16	0
313	619	41	0
314	492	21	0
315	386	200	0
316	539	23	0
317	443	40	0
318	579	134	0
319	460	364	0
320	521	22	0
321	360	81	0
322	401	49	0
323	174	149	0
324	573	24	0
325	523	8	0
326	550	5	0
327	514	35	0
328	525	22	0
329	484	55	0
330	503	28	0
331	616	104	0
332	428	115	0
333	528	17	0
334	534	29	0
335	550	106	0
336	571	75	0
337	541	50	0
338	507	382	0
339	867	187	0
340	586	4	0
341	512	53	0
342	479	65	0
343	504	126	0
344	374	9	0
345	516	143	0
346	473	81	0
347	521	27	0
348	522	14	0
349	507	70	0
350	587	4	0
351	519	54	0
352	543	9	0
353	518	9	0
354	513	5	0
355	615	73	0
356	533	8	0
357	743	28	0
358	536	19	0
359	432	256	0
360	626	33	0
361	516	17	0
362	400	61	0
363	541	60	0
364	578	61	0
365	569	42	1
366	512	41	0
367	526	106	0
368	450	48	0
369	811	144	0
370	458	275	0
371	413	120	0
372	519	19	0
373	552	62	0
374	534	17	0
375	508	22	0
376	491	106	0
377	592	28	0
378	378	373	0
379	466	71	0
380	489	21	0
381	305	30	0
382	550	310	0
383	484	32	0
384	516	29	0
385	712	177	0
386	503	11	0
387	448	213	0
388	503	12	0
389	555	80	0
390	403	124	0
391	356	187	0
392	434	139	0
393	533	11	0
394	564	39	0
395	491	66	0
396	492	51	0
397	562	64	0
398	486	0	0
399	498	74	0
400	510	11	0
