NUM DRONES,2
TRUCK SPEED,1
DRONE SPEED,2
0	0	7	0
1	376	448	0
2	941	874	0
3	705	115	0
4	145	554	1
5	359	938	0
6	923	562	0
7	702	633	0
8	145	192	0
9	698	279	0
10	812	364	1
11	137	963	0
12	560	145	0
13	232	549	1
14	550	648	0
15	828	503	0
16	693	975	0
17	776	863	0
18	669	154	1
19	727	133	0
20	264	290	0
21	564	669	0
22	17	926	1
23	410	267	1
24	132	920	1
25	181	174	0
26	476	507	0
27	236	974	0
28	329	882	1
29	991	372	1
30	668	742	0
31	524	659	0
32	707	225	0
33	692	58	0
34	592	645	1
35	689	880	0
36	864	761	1
37	456	614	1
38	817	777	0
39	978	563	0
40	416	307	0
41	153	783	1
42	239	797	0
43	200	456	0
44	384	539	1
45	542	185	0
46	784	164	0
47	642	552	0
48	478	231	1
49	415	286	0
50	349	687	1
51	94	997	1
52	193	851	0
53	369	683	0
54	77	289	0
55	729	626	0
56	311	672	0
57	942	755	0
58	411	243	1
59	361	574	0
60	826	937	1
61	288	354	1
62	13	984	1
63	568	977	0
64	151	95	1
65	917	939	1
66	246	223	0
67	126	155	0
68	484	620	0
69	813	338	1
70	133	86	1
71	935	617	1
72	94	828	1
73	715	806	1
74	164	568	0
75	59	192	0
76	232	660	1
77	239	98	0
78	477	174	0
79	263	20	0
80	832	719	0
81	713	876	0
82	381	781	1
83	755	70	0
84	394	150	0
85	104	955	1
86	91	738	0
87	640	711	0
88	735	131	1
89	303	891	1
90	121	230	1
91	117	552	1
92	506	155	0
93	0	9	0
94	654	7	0
95	186	631	1
96	206	894	0
97	477	873	1
98	418	724	0
99	271	956	1
100	988	949	0
101	651	220	0
102	525	124	0
103	121	41	0
104	494	873	0
105	616	975	0
106	182	294	0
107	282	413	0
108	925	722	1
109	997	883	1
110	573	129	1
111	857	785	0
112	902	219	0
113	148	188	0
114	271	68	0
115	388	868	0
116	41	695	0
117	293	479	1
118	333	163	0
119	438	295	0
120	482	692	0
121	841	479	0
122	462	867	0
123	78	107	1
124	742	446	0
125	954	716	0
126	516	23	0
127	242	101	1
128	375	283	1
129	470	212	0
130	10	423	0
131	528	831	1
132	440	756	0
133	217	718	0
134	37	624	1
135	563	333	0
136	295	157	1
137	313	371	1
138	93	862	0
139	145	389	0
140	32	116	1
141	679	113	0
142	541	603	0
143	855	654	0
144	573	316	0
145	113	825	1
146	382	740	0
147	307	531	0
148	274	358	1
149	235	731	1
150	102	400	0
151	834	732	1
152	244	631	0
153	91	587	0
154	81	563	0
155	819	746	0
156	674	873	0
157	758	721	1
158	843	736	0
159	690	593	0
160	836	685	0
161	848	729	1
162	827	764	0
163	932	565	0
164	834	726	0
165	792	584	0
166	841	725	0
167	773	745	0
168	888	701	0
169	823	744	0
170	875	723	0
171	843	723	0
172	831	739	0
173	574	815	0
174	695	862	0
175	737	770	0
176	236	617	0
177	198	735	0
178	243	627	0
179	307	851	0
180	264	665	0
181	250	628	0
182	247	631	0
183	397	459	0
184	265	841	0
185	193	632	0
186	18	398	0
187	278	791	0
188	157	451	0
189	237	618	0
190	53	897	0
191	235	656	0
192	236	565	0
193	294	655	0
194	213	619	0
195	222	462	0
196	300	515	0
197	244	633	0
198	163	595	0
199	143	614	0
200	249	634	0
201	245	633	0
202	224	595	0
203	139	678	0
204	255	639	0
205	293	653	0
206	248	626	0
207	271	652	0
208	145	666	0
209	165	538	0
210	191	636	0
211	256	312	0
212	435	805	0
213	41	593	0
214	127	606	0
215	347	642	0
216	84	581	0
217	82	592	0
218	124	778	0
219	89	573	0
220	90	567	0
221	10	372	0
222	102	620	0
223	86	606	0
224	134	679	1
225	247	834	0
226	49	599	0
227	82	589	0
228	61	479	0
229	65	607	0
230	88	603	0
231	144	622	0
232	196	655	0
233	266	761	0
234	127	542	0
235	164	492	0
236	73	581	0
237	89	538	0
238	358	600	0
239	89	581	0
240	88	579	0
241	99	586	0
242	72	553	0
243	106	710	0
244	112	574	0
245	98	600	0
246	36	727	0
247	34	554	0
248	89	590	0
249	123	616	0
250	84	578	0
251	163	493	0
252	83	573	0
253	157	567	0
254	264	562	0
255	69	538	0
256	93	581	0
257	110	573	0
258	175	378	0
259	120	570	0
260	130	553	0
261	103	670	1
262	116	813	0
263	153	645	0
264	263	557	0
265	48	497	0
266	59	582	0
267	96	579	0
268	82	615	0
269	79	554	0
270	97	576	1
271	114	696	0
272	60	552	0
273	10	584	0
274	82	541	0
275	90	558	0
276	72	509	0
277	56	492	1
278	117	544	0
279	50	508	0
280	173	379	0
281	83	562	0
282	138	546	0
283	92	585	0
284	171	551	0
285	32	563	0
286	99	571	0
287	77	562	0
288	99	577	0
289	92	559	0
290	9	468	0
291	57	585	0
292	73	648	0
293	224	459	0
294	106	516	0
295	72	579	0
296	61	778	0
297	62	474	0
298	13	531	0
299	100	445	0
300	93	563	0
