NUM DRONES,3
TRUCK SPEED,1
DRONE SPEED,2
0	11	5	0
1	665	226	1
2	147	568	0
3	793	922	0
4	793	17	0
5	887	529	1
6	18	310	0
7	691	441	1
8	703	334	0
9	720	150	0
10	661	212	0
11	831	560	0
12	677	235	0
13	867	131	0
14	537	155	0
15	760	230	0
16	679	208	0
17	661	220	0
18	663	224	0
19	457	371	1
20	657	225	1
21	677	218	0
22	726	245	1
23	357	63	0
24	576	431	0
25	680	241	0
26	621	179	1
27	562	334	0
28	503	43	1
29	673	241	0
30	657	218	0
31	753	213	0
32	665	230	0
33	712	147	0
34	665	226	0
35	781	230	0
36	891	11	0
37	995	163	0
38	625	156	0
39	658	234	1
40	648	231	1
41	672	341	0
42	809	225	0
43	610	269	0
44	720	182	1
45	951	347	1
46	682	232	0
47	658	182	0
48	661	225	0
49	785	344	0
50	857	352	1
51	662	229	0
52	719	375	0
53	699	314	0
54	734	141	0
55	751	266	0
56	784	24	0
57	627	265	0
58	667	223	1
59	769	279	0
60	662	226	0
61	651	217	0
62	289	558	1
63	134	305	1
64	148	567	0
65	53	792	0
66	99	748	0
67	112	719	1
68	268	586	0
69	163	591	0
70	452	490	0
71	139	590	0
72	130	579	1
73	463	510	1
74	206	703	1
75	206	600	0
76	146	567	0
77	301	610	0
78	174	561	1
79	26	536	1
80	353	498	1
81	150	559	1
82	419	399	1
83	142	562	0
84	142	564	1
85	136	616	0
86	129	534	0
87	230	534	0
88	166	532	0
89	129	553	0
90	237	625	0
91	190	421	0
92	164	463	1
93	146	607	1
94	147	564	0
95	166	543	0
96	340	888	0
97	147	564	0
98	147	587	0
99	199	503	0
100	160	527	1
101	922	954	1
102	783	910	0
103	740	904	0
104	763	948	0
105	787	914	0
106	866	864	1
107	794	932	1
108	779	876	0
109	786	946	0
110	832	945	1
111	794	917	0
112	727	924	0
113	901	989	0
114	848	736	0
115	710	975	0
116	792	939	0
117	801	826	1
118	780	896	0
119	809	808	0
120	802	920	0
121	793	922	0
122	776	896	1
123	720	883	0
124	794	893	0
125	772	930	0
126	774	848	0
127	782	911	1
128	893	879	1
129	800	929	0
130	842	959	0
131	822	919	0
132	776	923	1
133	790	921	0
134	703	933	0
135	853	914	0
136	627	923	1
137	801	937	1
138	781	941	0
139	814	970	1
140	727	25	0
141	820	196	0
142	780	11	0
143	785	25	0
144	841	27	1
145	879	244	0
146	809	84	1
147	802	69	0
148	799	8	0
149	794	27	0
150	807	6	0
151	793	17	0
152	794	17	0
153	782	80	0
154	794	29	1
155	799	21	0
156	791	24	0
157	971	163	0
158	813	15	0
159	762	102	0
160	790	25	1
161	902	122	1
162	777	36	0
163	786	21	0
164	795	5	0
165	738	47	0
166	802	15	1
167	774	10	0
168	839	38	0
169	854	96	0
170	675	194	0
171	852	67	0
172	912	6	0
173	792	19	0
174	800	23	0
175	648	361	0
176	894	564	1
177	882	548	0
178	892	784	0
179	846	465	0
180	979	908	1
181	884	525	0
182	920	523	0
183	871	495	1
184	906	557	0
185	925	576	0
186	822	469	0
187	884	471	1
188	914	569	1
189	994	429	0
190	809	783	0
191	890	555	1
192	895	614	1
193	812	472	1
194	915	529	0
195	904	495	0
196	723	518	1
197	888	531	1
198	665	443	0
199	907	554	0
200	997	641	0
201	889	532	0
202	831	499	0
203	997	427	0
204	864	536	0
205	777	528	0
206	825	517	0
207	918	474	0
208	841	481	0
209	867	452	0
210	786	241	0
211	683	795	0
212	916	638	0
213	902	520	0
214	887	529	0
215	907	510	0
216	963	299	1
217	929	585	1
218	917	469	0
219	841	537	0
220	888	522	0
221	875	576	0
222	169	311	0
223	44	312	0
224	167	566	0
225	23	314	0
226	116	301	0
227	11	322	1
228	21	332	0
229	58	322	0
230	13	301	0
231	75	304	0
232	26	302	0
233	37	275	0
234	182	355	0
235	20	300	0
236	157	287	0
237	102	491	0
238	85	279	0
239	39	152	0
240	13	102	0
241	21	303	0
242	73	314	0
243	81	386	0
244	169	335	0
245	128	252	0
246	27	304	0
247	93	142	0
248	33	333	0
249	132	370	0
250	14	302	0
251	43	285	0
252	24	291	0
253	18	310	0
254	62	357	0
255	43	331	0
256	103	555	0
257	36	314	0
258	97	58	0
259	17	311	0
260	125	146	0
261	85	546	0
262	73	182	0
263	57	321	0
264	472	408	0
265	674	414	0
266	722	444	0
267	610	409	0
268	684	450	0
269	639	467	0
270	710	415	0
271	724	398	0
272	556	333	0
273	667	443	0
274	658	398	0
275	554	423	0
276	785	472	0
277	694	408	0
278	625	330	0
279	669	430	0
280	692	423	0
281	646	523	0
282	518	402	0
283	812	171	0
284	671	356	0
285	691	441	0
286	409	424	0
287	641	504	0
288	373	394	0
289	680	431	0
290	686	519	0
291	749	482	0
292	728	373	0
293	626	561	0
294	747	353	0
295	502	357	0
296	693	440	0
297	575	535	0
298	657	523	0
299	654	310	0
300	538	557	0
