id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 4.253452 3.304375 4253.451641 3304.375008 1 1.40 60 60 1800
2 4.313060 2.056980 4313.060071 2056.979694 1 4.73 60 60 1800
3 -0.613096 -6.506096 -613.095825 -6506.096388 1 3.93 60 60 2700
4 -3.560255 2.659860 -3560.255268 2659.859991 1 3.90 60 60 1800
5 7.494879 -9.073927 7494.879091 -9073.927196 1 4.18 60 60 3600
6 8.202715 9.740263 8202.714798 9740.263307 1 2.75 60 60 3600
7 8.898008 8.466581 8898.007605 8466.580716 1 4.79 60 60 3600
8 -0.537193 -3.190170 -537.192971 -3190.170347 0 8.84 60 60 1800
9 7.965029 -0.005676 7965.029406 -5.675896 1 2.66 60 60 2700
10 4.081539 -5.480156 4081.538548 -5480.155708 1 3.42 60 60 2700
11 -5.335160 -3.602732 -5335.160185 -3602.732008 1 3.21 60 60 2700
12 -5.631993 4.737553 -5631.993020 4737.552523 1 0.78 60 60 2700
13 -8.049586 1.727617 -8049.585875 1727.616646 1 1.30 60 60 2700
14 -6.545253 4.981362 -6545.253474 4981.361979 1 4.06 60 60 2700
15 -0.974594 -2.308801 -974.593722 -2308.800963 1 4.63 60 60 1800
16 7.259381 8.502429 7259.381200 8502.428905 0 6.65 60 60 3600
17 0.345520 -0.615309 345.520148 -615.309051 1 1.53 60 60 1800
18 0.376999 2.758388 376.999424 2758.387531 1 0.74 60 60 1800
19 4.729974 4.151682 4729.974245 4151.681919 1 2.56 60 60 2700
20 -4.797687 6.597425 -4797.687328 6597.425258 0 5.58 60 60 2700
21 6.422782 -3.779355 6422.782482 -3779.354937 0 9.54 60 60 2700
22 3.569605 -8.906964 3569.604865 -8906.963968 1 1.87 60 60 3600
23 1.389245 -4.543260 1389.245093 -4543.259519 0 9.13 60 60 1800
24 4.999479 1.505884 4999.479277 1505.883603 1 0.66 60 60 1800
25 -9.834348 -4.219627 -9834.347955 -4219.627286 0 8.50 60 60 3600
26 -6.887040 -4.296006 -6887.040287 -4296.005725 1 4.64 60 60 2700
27 1.120426 7.903928 1120.425557 7903.928172 0 5.60 60 60 2700
28 -6.816324 1.644614 -6816.323946 1644.613533 1 2.66 60 60 2700
29 -7.156549 9.042136 -7156.548820 9042.135555 0 5.97 60 60 3600
30 -5.899090 -4.126083 -5899.089852 -4126.082505 0 5.63 60 60 2700
31 4.882936 9.529995 4882.935809 9529.995220 1 2.69 60 60 3600
32 3.061820 -3.955811 3061.820061 -3955.810908 1 1.61 60 60 1800
33 -4.259098 -3.343743 -4259.097698 -3343.743341 1 4.89 60 60 1800
34 -0.937478 4.443361 -937.478193 4443.360968 0 9.68 60 60 1800
35 0.446649 6.533416 446.649397 6533.416250 1 0.51 60 60 2700
36 2.022339 6.386012 2022.338525 6386.011810 1 4.88 60 60 2700
37 -6.311605 -5.586285 -6311.604712 -5586.284771 1 1.95 60 60 2700
38 -7.315246 5.883616 -7315.246343 5883.616015 1 2.28 60 60 3600
39 -6.822081 3.522710 -6822.080727 3522.709725 1 4.67 60 60 2700
40 -5.827361 -5.307667 -5827.360767 -5307.666872 1 0.98 60 60 2700
41 1.773366 9.074304 1773.365697 9074.304212 1 4.53 60 60 3600
42 5.687714 4.992809 5687.713716 4992.808543 1 4.83 60 60 2700
43 -4.910315 3.819427 -4910.314716 3819.427332 1 1.94 60 60 2700
44 -7.187243 0.699573 -7187.243389 699.572755 1 3.67 60 60 2700
45 -9.912059 -6.543865 -9912.058594 -6543.864906 0 6.97 60 60 3600
46 7.338257 -7.160684 7338.256824 -7160.683743 1 4.75 60 60 3600
47 -7.963536 5.819166 -7963.535782 5819.166346 1 1.76 60 60 3600
48 -2.215051 3.551569 -2215.050999 3551.568923 1 1.39 60 60 1800
49 -6.349361 -0.261170 -6349.360972 -261.169890 1 1.86 60 60 2700
50 -0.226980 -1.622447 -226.979688 -1622.446842 0 7.41 60 60 1800
51 2.434299 1.816462 2434.299401 1816.461799 0 7.45 60 60 1800
52 -1.304479 -3.603418 -1304.479402 -3603.418402 1 2.99 60 60 1800
53 -5.596204 -1.867112 -5596.203749 -1867.112469 1 2.88 60 60 1800
54 -3.334368 -4.028478 -3334.367660 -4028.477537 1 0.66 60 60 1800
55 -8.366423 -8.982300 -8366.423031 -8982.299781 1 2.23 60 60 3600
56 -6.698537 -3.167897 -6698.537156 -3167.896602 1 2.99 60 60 2700
57 9.206097 0.562537 9206.097165 562.536867 1 2.24 60 60 3600
58 -6.601740 -4.950023 -6601.739836 -4950.022897 1 2.43 60 60 2700
59 6.576309 -3.165422 6576.309108 -3165.421892 1 2.07 60 60 2700
