id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 7.921767 -4.716824 7921.767258 -4716.824305 1 2.32 60 60 2700
2 1.878185 6.788144 1878.185316 6788.143647 1 1.09 60 60 2700
3 -5.645180 2.332286 -5645.180360 2332.285542 1 1.47 60 60 1800
4 -3.597642 2.376468 -3597.642370 2376.467751 1 4.50 60 60 1800
5 -4.216796 8.275471 -4216.795565 8275.470913 1 4.80 60 60 3600
6 -3.496926 3.389576 -3496.925797 3389.575802 1 2.54 60 60 1800
7 4.223324 -3.226392 4223.323953 -3226.391927 1 1.52 60 60 1800
8 3.098806 -5.888811 3098.806139 -5888.810796 1 4.54 60 60 2700
9 3.356086 7.993552 3356.086197 7993.551895 0 5.31 60 60 2700
10 6.180634 -5.783472 6180.634495 -5783.471525 1 4.14 60 60 2700
11 9.909350 4.757293 9909.350024 4757.292913 1 3.78 60 60 3600
12 1.885289 -5.566149 1885.289375 -5566.148898 1 4.16 60 60 1800
13 6.037374 -2.284308 6037.373795 -2284.308311 0 9.38 60 60 1800
14 2.520181 -3.373916 2520.180845 -3373.916244 0 9.53 60 60 1800
15 8.143901 2.593344 8143.900984 2593.343571 1 3.87 60 60 2700
16 -2.204097 0.057333 -2204.096855 57.333058 0 7.36 60 60 1800
17 -8.437499 2.163540 -8437.499337 2163.540158 1 3.59 60 60 2700
18 5.595077 0.056958 5595.077468 56.958392 1 1.65 60 60 1800
19 -0.305479 -8.892247 -305.478906 -8892.246594 1 2.08 60 60 2700
20 -0.868573 3.549991 -868.573013 3549.990768 1 1.75 60 60 1800
21 -5.194764 -6.190839 -5194.763950 -6190.838886 1 1.56 60 60 2700
22 2.384647 1.537624 2384.646754 1537.624239 1 3.87 60 60 1800
23 0.822434 -1.301076 822.434026 -1301.076360 1 1.69 60 60 1800
24 0.674727 -4.099371 674.726669 -4099.371472 1 2.13 60 60 1800
25 -5.103577 -1.341372 -5103.577265 -1341.372372 0 6.53 60 60 1800
26 7.485375 9.686209 7485.374752 9686.209375 0 7.64 60 60 3600
27 8.852083 -9.909491 8852.082509 -9909.490903 1 4.06 60 60 3600
28 -2.084957 -2.070393 -2084.956703 -2070.393100 1 2.42 60 60 1800
29 4.288875 8.355408 4288.875181 8355.408489 1 4.46 60 60 3600
30 -8.263476 4.027181 -8263.476049 4027.180508 1 3.56 60 60 2700
31 -5.135530 3.515456 -5135.529845 3515.456481 1 4.49 60 60 1800
32 -1.435377 -2.999559 -1435.377309 -2999.559394 0 7.79 60 60 1800
33 5.108061 2.084200 5108.061106 2084.199973 1 1.78 60 60 1800
34 -5.353025 0.366759 -5353.025218 366.758528 1 3.69 60 60 1800
35 -8.157467 -5.780518 -8157.466839 -5780.517750 1 4.56 60 60 3600
36 -1.586556 -2.466188 -1586.555681 -2466.188186 0 9.00 60 60 1800
37 7.597086 8.074782 7597.086191 8074.781704 0 7.66 60 60 3600
38 -9.394623 3.045755 -9394.622945 3045.755247 1 1.65 60 60 3600
39 0.805692 -0.002925 805.692379 -2.924515 1 0.81 60 60 1800
40 -1.693171 5.121318 -1693.171482 5121.317995 1 3.87 60 60 1800
41 4.059481 -5.206948 4059.480594 -5206.948249 1 0.54 60 60 2700
42 -4.827188 -8.293689 -4827.188361 -8293.688896 1 2.99 60 60 3600
43 7.248341 7.235641 7248.340939 7235.641247 1 4.84 60 60 3600
44 1.954132 4.383357 1954.132121 4383.357271 1 3.11 60 60 1800
45 -1.885918 -4.712238 -1885.918085 -4712.237927 1 0.63 60 60 1800
46 5.209878 0.583751 5209.878297 583.751471 0 8.19 60 60 1800
47 6.035319 4.618606 6035.319408 4618.606190 1 3.72 60 60 2700
48 -5.595865 -1.845998 -5595.864580 -1845.997773 1 4.10 60 60 1800
49 8.405776 0.249933 8405.775719 249.932743 1 4.93 60 60 2700
50 -7.196675 6.581576 -7196.674770 6581.575913 1 3.43 60 60 3600
51 -5.729511 3.727836 -5729.510863 3727.835943 1 4.16 60 60 2700
52 -7.529985 -9.397275 -7529.984855 -9397.275416 1 3.25 60 60 3600
53 -8.182863 -8.569042 -8182.862788 -8569.042198 1 4.77 60 60 3600
54 3.900336 8.727128 3900.335806 8727.128354 1 0.67 60 60 3600
55 4.048777 -8.503312 4048.776752 -8503.312175 1 4.48 60 60 3600
56 -4.168054 -0.021838 -4168.053720 -21.837888 1 3.42 60 60 1800
57 5.085571 -5.370129 5085.570569 -5370.128981 1 3.27 60 60 2700
58 3.665285 -6.988025 3665.285184 -6988.025012 1 4.22 60 60 2700
59 6.592536 -1.659210 6592.536304 -1659.209854 0 8.12 60 60 2700
60 1.208020 -6.404238 1208.019720 -6404.237538 0 6.24 60 60 1800
61 9.123672 9.238139 9123.671734 9238.139032 0 7.91 60 60 3600
62 -3.481064 0.932820 -3481.063819 932.820461 0 5.35 60 60 1800
63 -3.487143 -4.684547 -3487.142813 -4684.547079 1 4.55 60 60 1800
64 -7.627325 -2.343841 -7627.324820 -2343.841173 1 2.70 60 60 2700
65 2.693070 -1.872918 2693.069661 -1872.917777 0 6.59 60 60 1800
66 -5.200646 4.877613 -5200.645871 4877.613030 1 0.99 60 60 2700
67 -0.785861 2.191117 -785.860622 2191.117170 0 6.72 60 60 1800
68 -4.197732 9.439623 -4197.731688 9439.623249 1 1.70 60 60 3600
69 -9.229344 -0.294353 -9229.343863 -294.352578 1 1.62 60 60 3600
70 3.429059 1.469014 3429.059240 1469.014302 1 3.24 60 60 1800
71 -6.831698 6.170170 -6831.698077 6170.169642 1 3.79 60 60 2700
72 2.689764 7.559018 2689.764153 7559.018358 0 5.20 60 60 2700
73 2.812028 -7.940410 2812.028396 -7940.410360 1 2.32 60 60 2700
74 2.843656 -6.411810 2843.655778 -6411.809996 0 6.62 60 60 2700
75 -4.600083 -6.804209 -4600.083268 -6804.209076 1 4.16 60 60 2700
76 -6.157345 8.708554 -6157.344918 8708.553893 1 0.99 60 60 3600
77 -2.074486 -9.469827 -2074.485888 -9469.826915 1 1.92 60 60 3600
78 -5.643753 -4.697414 -5643.752765 -4697.414144 1 4.77 60 60 2700
79 8.815053 -1.887069 8815.053158 -1887.069045 1 1.96 60 60 2700
80 -6.466350 2.894586 -6466.349635 2894.585962 1 2.08 60 60 2700
81 7.376668 6.037016 7376.667673 6037.015940 1 1.72 60 60 3600
82 -0.341302 8.164128 -341.301742 8164.127971 1 4.34 60 60 2700
83 8.910978 2.580215 8910.978278 2580.214719 0 7.39 60 60 3600
84 1.172651 7.425099 1172.650770 7425.098958 1 3.57 60 60 2700
85 9.099309 -0.021143 9099.309435 -21.142914 1 3.38 60 60 2700
86 2.161692 7.307262 2161.692092 7307.262388 1 2.62 60 60 2700
87 0.474935 1.679363 474.934643 1679.362724 1 0.79 60 60 1800
88 -3.028086 9.976204 -3028.086004 9976.204055 1 1.02 60 60 3600
89 4.326735 6.436243 4326.735263 6436.242834 1 2.33 60 60 2700
90 -0.316660 -2.647136 -316.660495 -2647.136407 1 2.05 60 60 1800
91 -7.980815 -4.108740 -7980.814606 -4108.740061 1 3.53 60 60 2700
92 -4.069670 -5.488865 -4069.670182 -5488.865108 0 7.93 60 60 2700
93 -4.260491 -9.421771 -4260.490573 -9421.770631 1 2.17 60 60 3600
94 -8.686030 -1.150985 -8686.029622 -1150.985312 0 9.34 60 60 2700
95 4.051082 3.508426 4051.081895 3508.425854 1 3.70 60 60 1800
