id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 -7.333641 -4.787979 -7333.640865 -4787.979151 0 5.96 60 60 2700
2 2.381525 9.551924 2381.525459 9551.923862 1 0.94 60 60 3600
3 -1.511978 1.456860 -1511.978402 1456.859603 0 9.20 60 60 1800
4 7.090189 9.128587 7090.188505 9128.586741 1 3.62 60 60 3600
5 -5.801483 -8.470789 -5801.482500 -8470.788977 0 6.68 60 60 3600
6 -4.760716 8.788002 -4760.715602 8788.001645 1 3.45 60 60 3600
7 -1.435187 -0.216368 -1435.187300 -216.368253 1 0.87 60 60 1800
8 2.236868 -8.561901 2236.867517 -8561.901411 1 2.73 60 60 2700
9 8.800674 7.741336 8800.674076 7741.336470 0 5.98 60 60 3600
10 3.805701 6.471130 3805.701430 6471.130307 1 3.34 60 60 2700
11 -6.421912 1.772121 -6421.912185 1772.120718 1 2.72 60 60 2700
12 6.005363 -7.613056 6005.363062 -7613.056431 1 2.34 60 60 3600
13 -3.124460 -7.847165 -3124.459806 -7847.165193 0 6.51 60 60 2700
14 9.432804 5.112297 9432.804208 5112.296739 1 3.47 60 60 3600
15 4.630045 -0.208020 4630.044530 -208.020035 1 1.45 60 60 1800
16 5.946726 9.955230 5946.725916 9955.230419 1 1.59 60 60 3600
17 -1.191959 -5.172266 -1191.958840 -5172.266242 1 2.94 60 60 1800
18 -6.379238 7.334889 -6379.237700 7334.888863 0 7.43 60 60 3600
19 -5.494361 7.683387 -5494.360814 7683.386661 1 3.49 60 60 3600
20 2.545495 3.768632 2545.494645 3768.632392 1 3.87 60 60 1800
21 2.646181 -1.027584 2646.181234 -1027.584320 1 3.15 60 60 1800
22 -2.461732 -5.390746 -2461.731732 -5390.745593 1 3.25 60 60 1800
23 4.559411 -9.599066 4559.411067 -9599.066183 1 2.19 60 60 3600
24 0.242030 -6.815465 242.030403 -6815.465336 1 2.84 60 60 2700
25 0.062526 -2.035518 62.525613 -2035.517942 1 4.28 60 60 1800
26 8.706967 8.346208 8706.967256 8346.208049 0 5.95 60 60 3600
27 -3.689853 3.332310 -3689.853164 3332.309526 1 4.60 60 60 1800
28 0.161399 7.046683 161.399133 7046.683349 1 1.94 60 60 2700
29 -8.104096 0.587144 -8104.095789 587.144077 0 6.72 60 60 2700
30 4.736964 -7.129624 4736.964465 -7129.624471 0 9.94 60 60 2700
31 9.768564 7.424508 9768.563837 7424.507595 1 3.90 60 60 3600
32 -8.138137 -0.174026 -8138.137128 -174.026492 1 2.64 60 60 2700
33 2.970995 5.487894 2970.995167 5487.893578 1 0.58 60 60 2700
34 -6.074774 3.757155 -6074.774286 3757.155495 0 6.20 60 60 2700
35 -0.834838 9.110015 -834.837666 9110.014773 1 3.12 60 60 3600
36 -1.728666 -4.782824 -1728.666091 -4782.824190 0 5.95 60 60 1800
37 -4.617908 -9.836898 -4617.907741 -9836.898096 1 2.82 60 60 3600
38 -9.567308 -7.916559 -9567.307809 -7916.558591 1 2.59 60 60 3600
39 -0.585154 -6.027582 -585.153563 -6027.582444 1 2.09 60 60 1800
40 -5.762769 -6.046052 -5762.769035 -6046.052403 1 4.11 60 60 2700
41 4.186225 -1.096996 4186.225384 -1096.995515 1 4.33 60 60 1800
42 6.473498 1.993109 6473.498142 1993.109271 1 2.60 60 60 2700
43 7.000633 8.454199 7000.633183 8454.198931 1 2.12 60 60 3600
44 -3.729963 0.150654 -3729.962850 150.653654 1 1.20 60 60 1800
45 4.233407 7.413425 4233.407142 7413.425339 1 4.98 60 60 2700
46 -3.144059 4.510574 -3144.058803 4510.573833 0 9.59 60 60 1800
47 4.409504 1.506200 4409.504390 1506.199823 1 1.96 60 60 1800
48 -5.650481 2.171927 -5650.481338 2171.927072 1 4.09 60 60 1800
49 -6.906102 2.038466 -6906.101972 2038.466112 1 2.36 60 60 2700
50 8.247271 2.845983 8247.271257 2845.982884 1 4.56 60 60 2700
51 -2.316527 -4.612344 -2316.526792 -4612.343560 0 8.97 60 60 1800
52 -3.373194 -2.299414 -3373.193754 -2299.414022 1 4.20 60 60 1800
53 0.340613 5.861512 340.612721 5861.512017 1 4.14 60 60 1800
54 -6.469707 -1.267147 -6469.706946 -1267.147382 1 3.20 60 60 2700
55 -8.286381 -1.665373 -8286.380526 -1665.373082 1 2.96 60 60 2700
56 1.998008 7.787294 1998.008132 7787.293726 0 8.17 60 60 2700
57 -8.744210 1.923365 -8744.210382 1923.365117 1 1.53 60 60 2700
58 6.594104 7.744428 6594.104038 7744.427542 1 3.98 60 60 3600
59 -3.889932 2.072416 -3889.932069 2072.415912 0 7.02 60 60 1800
60 -4.201154 -3.689510 -4201.154230 -3689.510035 1 3.99 60 60 1800
61 -8.839169 9.608037 -8839.168730 9608.036867 1 1.24 60 60 3600
62 1.572489 -2.916393 1572.488898 -2916.393447 1 1.92 60 60 1800
63 -2.683745 -7.150980 -2683.744551 -7150.980469 0 10.00 60 60 2700
64 -0.126442 -5.152985 -126.441928 -5152.984814 1 4.95 60 60 1800
65 -4.198011 -5.651263 -4198.011262 -5651.263254 1 1.18 60 60 2700
66 8.251199 9.820447 8251.198885 9820.446522 1 4.20 60 60 3600
67 -1.611165 -2.182401 -1611.165076 -2182.400973 1 2.30 60 60 1800
