id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 4.090980 2.406325 4090.980140 2406.325452 1 0.63 60 60 1800
2 8.773478 -9.136970 8773.478281 -9136.970383 1 3.98 60 60 3600
3 -7.699448 -8.108116 -7699.448460 -8108.116037 1 2.16 60 60 3600
4 -3.917430 4.893973 -3917.430191 4893.973303 1 2.67 60 60 1800
5 4.017681 9.774793 4017.681400 9774.792598 1 1.98 60 60 3600
6 -1.255671 8.387593 -1255.670855 8387.592700 1 0.92 60 60 2700
7 -0.786754 -6.191867 -786.753822 -6191.866842 0 9.84 60 60 1800
8 7.222259 7.153227 7222.259251 7153.227339 0 9.80 60 60 3600
9 -4.896484 8.159915 -4896.483673 8159.914837 1 1.78 60 60 3600
10 -8.970396 7.830586 -8970.396372 7830.586291 0 7.16 60 60 3600
11 1.052616 8.887228 1052.616395 8887.228412 1 2.94 60 60 2700
12 9.950130 7.886325 9950.130187 7886.324710 1 3.99 60 60 3600
13 -2.291305 4.768042 -2291.305470 4768.041566 1 3.72 60 60 1800
14 -8.652185 -6.202651 -8652.184939 -6202.651043 1 3.38 60 60 3600
15 2.316662 9.455423 2316.661890 9455.422711 1 3.77 60 60 3600
16 -8.079292 7.770339 -8079.291929 7770.338659 1 3.50 60 60 3600
17 9.062569 3.737829 9062.568794 3737.828567 1 3.40 60 60 3600
18 0.103041 6.790521 103.040622 6790.520515 0 6.21 60 60 2700
19 -4.665847 2.425812 -4665.846824 2425.812475 1 0.84 60 60 1800
20 -2.360967 -1.691517 -2360.967090 -1691.517351 0 6.63 60 60 1800
21 -2.822842 2.918104 -2822.841730 2918.104360 1 2.64 60 60 1800
22 4.375872 -4.442450 4375.872121 -4442.449905 0 9.17 60 60 1800
23 -6.617004 -4.093524 -6617.004348 -4093.524120 1 1.73 60 60 2700
24 3.589124 0.599945 3589.124495 599.945495 1 0.78 60 60 1800
25 -1.224298 -8.281462 -1224.297783 -8281.461719 1 1.25 60 60 2700
26 -6.417729 1.831687 -6417.729386 1831.687290 1 0.56 60 60 1800
27 -8.248164 5.416812 -8248.163744 5416.812320 1 3.71 60 60 3600
28 7.615832 -9.922509 7615.832499 -9922.508714 1 1.40 60 60 3600
29 7.199368 -7.558403 7199.367887 -7558.403371 1 3.17 60 60 3600
30 8.231409 -2.605086 8231.408649 -2605.085721 1 2.24 60 60 2700
31 0.737061 -3.850878 737.061475 -3850.877658 1 1.28 60 60 1800
32 -2.487112 -1.045088 -2487.111715 -1045.087845 1 2.02 60 60 1800
33 -5.421542 5.430159 -5421.542193 5430.159328 1 3.50 60 60 2700
34 7.068653 -1.706983 7068.653318 -1706.983264 1 3.52 60 60 2700
35 -6.945999 2.005507 -6945.998962 2005.506991 1 0.76 60 60 2700
36 -3.537851 7.548922 -3537.851427 7548.922282 1 2.65 60 60 2700
37 -8.140206 4.767272 -8140.205734 4767.272452 1 3.48 60 60 3600
38 9.108509 -8.562368 9108.508718 -8562.368477 1 1.51 60 60 3600
39 -7.708899 2.338158 -7708.898543 2338.158122 1 3.17 60 60 2700
40 3.030718 5.933574 3030.718058 5933.573907 1 2.81 60 60 1800
41 7.445513 -3.112243 7445.513269 -3112.243470 1 1.03 60 60 2700
42 5.999866 1.233816 5999.865622 1233.815924 1 4.48 60 60 1800
43 -8.290305 0.527243 -8290.304721 527.243420 1 4.89 60 60 2700
44 1.553766 -4.674996 1553.766163 -4674.996133 1 3.71 60 60 1800
45 4.887912 -2.413871 4887.912441 -2413.871430 1 1.33 60 60 1800
46 -8.307069 3.769271 -8307.068630 3769.271479 1 0.98 60 60 2700
47 -0.540139 6.068797 -540.139364 6068.796523 1 0.66 60 60 1800
48 -0.637886 -8.851913 -637.886429 -8851.913463 1 1.39 60 60 2700
49 -7.959882 -5.639734 -7959.881800 -5639.734240 0 6.13 60 60 3600
50 -6.999109 3.342151 -6999.108595 3342.150674 1 4.74 60 60 2700
51 1.710013 2.253252 1710.013412 2253.251552 1 1.20 60 60 1800
52 -2.602311 0.259601 -2602.310970 259.600520 1 4.23 60 60 1800
53 -4.374077 -3.117112 -4374.076718 -3117.112297 0 6.34 60 60 1800
54 -9.312597 1.115835 -9312.596617 1115.834702 1 0.90 60 60 3600
55 4.786396 9.967020 4786.396175 9967.020456 1 1.71 60 60 3600
56 -6.525576 7.050005 -6525.576489 7050.005092 1 4.95 60 60 3600
57 6.387063 -5.275656 6387.062655 -5275.656057 0 6.86 60 60 2700
58 -4.061290 -7.200289 -4061.289721 -7200.288696 1 3.09 60 60 2700
59 6.657515 -0.329137 6657.515500 -329.137233 1 3.17 60 60 1800
60 -6.834321 -6.848502 -6834.320808 -6848.502110 1 3.23 60 60 3600
61 0.417207 -0.955076 417.207165 -955.075967 1 1.67 60 60 1800
62 -6.312984 3.372338 -6312.984168 3372.337720 1 2.21 60 60 2700
63 0.279553 -2.026888 279.552576 -2026.888217 1 0.78 60 60 1800
64 5.777279 -0.134735 5777.278964 -134.734576 1 2.20 60 60 1800
65 8.540370 8.571557 8540.369831 8571.556608 0 5.19 60 60 3600
66 -0.311687 -7.041230 -311.686745 -7041.229911 0 5.41 60 60 2700
67 6.837479 1.907565 6837.478521 1907.565179 1 1.95 60 60 2700
68 1.362108 -7.417206 1362.107976 -7417.206333 1 3.31 60 60 2700
69 -2.491955 8.627936 -2491.954813 8627.936283 1 4.99 60 60 2700
70 -5.951191 8.890727 -5951.190746 8890.727231 1 1.72 60 60 3600
71 5.672541 7.888434 5672.541123 7888.434096 0 5.76 60 60 3600
72 8.996182 -1.423493 8996.182055 -1423.493283 1 4.04 60 60 2700
73 -5.934247 2.831352 -5934.246832 2831.352017 1 4.81 60 60 1800
74 -6.221577 1.194150 -6221.577310 1194.149835 1 1.86 60 60 1800
75 5.713446 1.946263 5713.445877 1946.263251 1 2.41 60 60 1800
76 0.228121 -7.674657 228.120595 -7674.656534 1 4.78 60 60 2700
77 4.704808 -9.067310 4704.807792 -9067.310220 1 3.77 60 60 3600
78 9.354223 1.040443 9354.222811 1040.442600 1 3.45 60 60 3600
79 9.073811 9.809639 9073.810833 9809.639299 1 1.59 60 60 3600
80 3.842508 9.288883 3842.507737 9288.882579 1 4.35 60 60 3600
81 0.490801 9.219000 490.800748 9218.999597 1 3.31 60 60 2700
82 2.193759 5.874983 2193.759294 5874.982821 1 0.67 60 60 1800
