id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 0.515226 -2.295334 515.226087 -2295.334411 0 9.68 60 60 1800
2 3.909828 -2.207732 3909.827827 -2207.732434 1 1.36 60 60 1800
3 4.362899 3.160467 4362.898996 3160.466638 1 1.07 60 60 1800
4 -3.432211 4.814185 -3432.211238 4814.185199 1 3.92 60 60 2700
5 -0.902886 -9.155508 -902.885761 -9155.508173 0 8.35 60 60 3600
6 -3.792165 6.083109 -3792.165460 6083.109260 1 4.01 60 60 2700
7 -8.139069 -5.080137 -8139.069483 -5080.137119 1 2.54 60 60 3600
8 -1.521683 -5.292165 -1521.682959 -5292.165329 1 3.80 60 60 1800
9 4.974251 1.179299 4974.250639 1179.299412 1 1.04 60 60 1800
10 -5.769373 2.114713 -5769.372890 2114.712741 0 6.98 60 60 2700
11 6.704204 -5.153696 6704.204440 -5153.695525 1 4.23 60 60 2700
12 4.223609 2.085918 4223.609100 2085.918379 1 1.65 60 60 1800
13 5.222465 5.890177 5222.464830 5890.176900 1 3.44 60 60 2700
14 5.484333 -3.485302 5484.332657 -3485.302462 1 2.57 60 60 2700
15 9.992909 -9.542784 9992.908935 -9542.784190 1 4.51 60 60 3600
16 3.373854 -4.152484 3373.854077 -4152.484150 1 4.14 60 60 1800
17 -8.022361 -3.302079 -8022.361429 -3302.078807 1 1.30 60 60 3600
18 -4.080995 9.495973 -4080.995075 9495.973306 0 7.91 60 60 3600
19 1.316813 1.859697 1316.813257 1859.696548 1 0.83 60 60 1800
20 -5.985000 -2.001739 -5985.000466 -2001.739174 0 7.72 60 60 2700
21 -1.301947 -0.025157 -1301.946614 -25.156952 1 3.56 60 60 1800
22 7.419098 -0.163284 7419.097507 -163.283897 1 1.86 60 60 2700
23 -6.629436 5.986016 -6629.435693 5986.016117 1 2.71 60 60 3600
24 -6.468664 -7.714003 -6468.663726 -7714.002918 1 3.93 60 60 3600
25 5.105541 -8.592806 5105.540667 -8592.806059 0 6.76 60 60 3600
26 7.691026 1.761104 7691.026147 1761.103987 0 9.79 60 60 2700
27 3.198833 1.123901 3198.832737 1123.901156 1 1.45 60 60 1800
28 -4.385762 0.683392 -4385.762025 683.392474 1 0.83 60 60 1800
29 -1.422004 5.191873 -1422.003737 5191.873497 1 0.75 60 60 1800
30 9.690131 3.773804 9690.130638 3773.803662 1 3.97 60 60 3600
31 -5.514687 -4.639259 -5514.687204 -4639.258809 1 4.38 60 60 2700
32 7.640737 7.767119 7640.736552 7767.119083 1 0.81 60 60 3600
33 -1.266398 8.111974 -1266.398208 8111.974280 1 3.98 60 60 2700
34 -1.586516 9.646435 -1586.515658 9646.435198 1 4.11 60 60 3600
35 3.504311 2.624024 3504.311445 2624.024416 1 1.21 60 60 1800
36 4.672808 -2.811827 4672.808293 -2811.827130 1 2.70 60 60 1800
37 5.896100 3.596395 5896.099874 3596.394650 1 2.63 60 60 2700
38 4.163862 -2.851772 4163.861740 -2851.772416 1 0.69 60 60 1800
39 -9.575190 4.916402 -9575.189784 4916.401536 1 4.27 60 60 3600
40 -8.944639 2.129616 -8944.639234 2129.615584 1 1.45 60 60 3600
41 -9.344174 -2.434450 -9344.173714 -2434.450307 1 1.28 60 60 3600
42 -3.206441 -0.335400 -3206.440640 -335.399968 1 1.60 60 60 1800
43 7.018609 2.196170 7018.609436 2196.169557 1 1.34 60 60 2700
44 -5.954249 9.429386 -5954.249116 9429.386429 0 7.30 60 60 3600
45 2.811067 3.368938 2811.067375 3368.937944 1 3.19 60 60 1800
46 -6.903841 1.215254 -6903.841300 1215.254076 1 0.98 60 60 2700
47 -8.514038 6.875572 -8514.038310 6875.571626 0 9.65 60 60 3600
48 -6.950129 -3.793126 -6950.129485 -3793.125573 1 3.06 60 60 2700
49 7.267972 2.936119 7267.972215 2936.118832 0 6.49 60 60 2700
50 7.534385 -0.664178 7534.384717 -664.178236 1 2.95 60 60 2700
