id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 -8.982562 -9.686136 -8982.561879 -9686.135895 1 4.61 60 60 3600
2 -2.629841 3.567364 -2629.841416 3567.364298 1 2.09 60 60 1800
3 6.963164 8.176041 6963.164376 8176.040857 1 3.98 60 60 3600
4 7.692991 8.527476 7692.990646 8527.475970 1 1.21 60 60 3600
5 3.347042 1.435376 3347.041690 1435.376035 1 3.49 60 60 1800
6 0.624154 -1.311424 624.153645 -1311.424047 1 3.34 60 60 1800
7 -2.243097 1.120391 -2243.096775 1120.390948 0 5.18 60 60 1800
8 4.049986 9.456993 4049.985653 9456.992593 1 4.29 60 60 3600
9 -2.489373 -1.266865 -2489.373399 -1266.865486 1 2.94 60 60 1800
10 -0.763975 0.475767 -763.974602 475.767120 1 2.54 60 60 1800
11 4.774223 -8.494592 4774.223151 -8494.592209 1 1.47 60 60 3600
12 1.999094 -6.929344 1999.094464 -6929.343954 1 3.13 60 60 2700
13 0.113468 -7.458656 113.468341 -7458.656441 0 8.20 60 60 2700
14 9.558936 -2.345162 9558.936435 -2345.161925 1 1.99 60 60 3600
15 -6.511670 3.759739 -6511.670015 3759.738570 1 2.61 60 60 2700
16 3.843286 -5.034014 3843.286183 -5034.014040 1 4.33 60 60 1800
17 -4.128982 7.691591 -4128.982301 7691.590881 0 6.51 60 60 2700
18 2.499326 -1.016017 2499.326338 -1016.016611 1 4.15 60 60 1800
19 -6.948473 1.388737 -6948.473129 1388.736724 1 1.25 60 60 2700
20 -7.998449 -5.974685 -7998.449019 -5974.685398 1 4.23 60 60 3600
21 0.679209 8.854657 679.208925 8854.656722 1 1.11 60 60 2700
22 6.329959 3.136318 6329.958658 3136.317596 1 4.63 60 60 2700
23 6.920343 9.514051 6920.343360 9514.050508 0 6.17 60 60 3600
24 -0.929191 9.996905 -929.191455 9996.905466 1 2.37 60 60 3600
25 1.060049 -9.916184 1060.049063 -9916.184274 1 2.05 60 60 3600
26 7.625551 -5.016533 7625.551115 -5016.532742 1 3.89 60 60 3600
27 4.991357 -4.263694 4991.356938 -4263.693839 0 7.94 60 60 2700
28 -9.676319 -6.013242 -9676.319267 -6013.242150 1 3.25 60 60 3600
29 -2.795201 6.437359 -2795.200921 6437.359173 1 0.88 60 60 2700
30 5.850215 -6.208009 5850.215022 -6208.008663 0 9.21 60 60 2700
31 1.196865 7.558322 1196.865478 7558.321510 0 7.83 60 60 2700
32 3.799740 0.318728 3799.740486 318.728356 1 3.65 60 60 1800
33 -3.759343 6.080601 -3759.343065 6080.601258 0 7.94 60 60 2700
34 -2.519019 5.210622 -2519.018801 5210.622260 1 1.49 60 60 1800
35 7.698737 0.472958 7698.737421 472.958181 1 3.82 60 60 2700
36 9.678941 -7.645157 9678.940837 -7645.157291 1 1.84 60 60 3600
37 -5.617026 0.956512 -5617.026139 956.512151 1 2.86 60 60 1800
38 1.313371 4.779526 1313.370543 4779.526433 1 0.99 60 60 1800
39 7.789925 -3.089439 7789.925346 -3089.439088 0 6.79 60 60 2700
40 3.705347 -8.244226 3705.347324 -8244.225873 1 2.64 60 60 3600
41 9.144340 -3.404822 9144.340015 -3404.822442 1 4.87 60 60 3600
42 2.331367 5.783178 2331.366851 5783.177957 1 4.23 60 60 1800
43 3.367961 -4.557932 3367.961255 -4557.932070 1 4.33 60 60 1800
44 -0.593861 -3.778192 -593.860774 -3778.192045 1 4.74 60 60 1800
45 -6.253385 5.401359 -6253.384589 5401.358925 1 2.07 60 60 2700
46 0.996095 -5.836235 996.094649 -5836.235219 1 3.78 60 60 1800
47 3.934090 -4.329914 3934.089804 -4329.913535 1 2.80 60 60 1800
48 6.636153 -1.236550 6636.153196 -1236.549853 1 1.04 60 60 2700
49 7.058350 -7.663235 7058.350485 -7663.234812 1 3.39 60 60 3600
50 8.472419 -0.604208 8472.418893 -604.208085 0 8.93 60 60 2700
