id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 -7.467400 5.148506 -7467.399675 5148.506131 1 0.79 60 60 2700
2 9.096061 5.380789 9096.060873 5380.788732 1 4.96 60 60 3600
3 -1.653161 -3.730326 -1653.160683 -3730.326323 1 4.17 60 60 1800
4 -7.187502 6.853671 -7187.502461 6853.671116 1 3.28 60 60 3600
5 -2.762513 -7.882153 -2762.512766 -7882.152559 1 4.23 60 60 2700
6 0.197704 -6.866463 197.704079 -6866.463325 1 4.03 60 60 2700
7 -0.562946 4.870922 -562.945715 4870.921830 1 4.87 60 60 1800
8 -0.523101 4.278670 -523.100943 4278.670422 1 3.12 60 60 1800
9 -9.956621 0.848920 -9956.620758 848.920477 1 4.38 60 60 3600
10 0.284460 -7.717951 284.459720 -7717.951195 1 4.83 60 60 2700
11 5.482379 7.766079 5482.378618 7766.079339 1 2.23 60 60 3600
12 -7.779669 6.443565 -7779.669275 6443.565198 1 3.11 60 60 3600
13 3.348832 -4.175358 3348.831688 -4175.357869 1 4.28 60 60 1800
14 2.094486 -8.337417 2094.485720 -8337.416959 0 9.94 60 60 2700
15 7.525017 8.434725 7525.017431 8434.725059 1 4.23 60 60 3600
16 -5.437299 -8.391426 -5437.299500 -8391.426064 1 3.59 60 60 3600
17 3.171173 -7.323697 3171.172608 -7323.696768 1 4.07 60 60 2700
18 5.065787 -0.460956 5065.786822 -460.955759 1 2.72 60 60 1800
19 -2.727819 6.860057 -2727.819360 6860.057327 1 0.75 60 60 2700
20 -5.223072 -4.847994 -5223.071910 -4847.994206 1 3.65 60 60 2700
21 7.296907 -2.361720 7296.906704 -2361.720064 1 3.75 60 60 2700
22 4.679183 0.407504 4679.182830 407.504217 1 1.22 60 60 1800
23 -1.302331 -0.397408 -1302.330604 -397.407577 1 1.29 60 60 1800
24 1.531476 -3.783945 1531.475602 -3783.944770 1 2.42 60 60 1800
25 4.184121 8.411762 4184.121016 8411.762022 1 0.97 60 60 3600
26 -9.057669 -3.445676 -9057.668541 -3445.675624 1 0.98 60 60 3600
27 0.836496 -3.188071 836.496004 -3188.070790 0 7.49 60 60 1800
28 -4.490261 4.458931 -4490.260759 4458.930720 1 1.92 60 60 1800
29 2.282150 -6.440047 2282.150119 -6440.046717 1 0.54 60 60 2700
30 2.841977 -6.668911 2841.977386 -6668.910792 1 2.96 60 60 2700
31 -1.589236 7.430283 -1589.236333 7430.282999 1 1.29 60 60 2700
32 -9.443464 6.348580 -9443.464094 6348.580246 1 1.41 60 60 3600
33 1.774788 7.552245 1774.787707 7552.244731 1 4.40 60 60 2700
34 -4.672019 -5.865858 -4672.018621 -5865.858484 1 3.55 60 60 2700
35 -1.168985 1.238847 -1168.985134 1238.847493 1 3.12 60 60 1800
36 -5.988552 -5.493528 -5988.551910 -5493.527870 1 1.48 60 60 2700
37 9.174025 3.324002 9174.024673 3324.001573 1 0.61 60 60 3600
38 9.179030 -7.117909 9179.030001 -7117.908684 1 3.14 60 60 3600
39 1.742379 1.808013 1742.378931 1808.013387 1 3.03 60 60 1800
40 0.434562 1.624603 434.562481 1624.603411 0 8.12 60 60 1800
41 7.283451 6.805425 7283.450532 6805.425417 0 9.10 60 60 3600
42 6.401188 1.350399 6401.187596 1350.398828 1 3.89 60 60 2700
43 -3.866524 -3.600833 -3866.524419 -3600.833457 1 2.50 60 60 1800
44 9.815850 -5.034852 9815.849849 -5034.851832 1 4.77 60 60 3600
45 -6.023646 -0.198180 -6023.646199 -198.179938 1 1.34 60 60 1800
46 6.749182 9.005537 6749.181724 9005.537280 1 4.42 60 60 3600
47 3.476232 -4.798048 3476.232061 -4798.047862 1 2.72 60 60 1800
