trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
1604.11144650651	3586.19324920076	1	1.91110592424017	60	60	3600
1704.91014368224	19549.9731603378	1	0.690005544469186	60	60	1800
8764.84793926526	290.137923900414	1	1.79834503018453	60	60	3600
-8313.31058465847	-7864.11509680433	1	0.994039445258472	60	60	2700
5826.47418176745	-15881.8455295641	1	1.73180517947716	60	60	3600
5009.6890464998	-5402.62124507253	1	1.52281325018855	60	60	2700
19792.7135077854	-17831.1307742182	1	1.59959217308206	60	60	1800
-27067.3413536372	29244.7874395499	1	1.53820172989115	60	60	3600
-20780.2855492118	26611.5531209548	1	0.742513175572333	60	60	1800
-27807.3689825262	15980.8131078067	1	0.578715306637101	60	60	2700
-30558.0959861218	-27707.9717583874	1	1.68445864865146	60	60	3600
10442.0969467004	10748.7555285733	1	0.320422059703207	60	60	1800
-13487.2406189465	12965.0748968506	1	0.198189583325788	60	60	1800
-555.194447514302	6959.96369788721	1	1.60218583662757	60	60	1800
-3645.50150027976	-10429.1598868896	1	1.26224069448806	60	60	3600
20833.8183574864	25065.3879294109	1	0.666243229176563	60	60	3600
-16200.4110232107	-27278.4540424544	1	0.840853426284725	60	60	1800
-24270.2362897897	-20082.7659883476	1	0.0106050729048194	60	60	2700
12621.7773477188	-12830.3618741353	1	1.69323654924876	60	60	2700
-21013.6264594788	24715.0632370422	1	0.879765226763366	60	60	2700
-15813.9669839512	20760.0220201296	1	1.13551655933899	60	60	1800
-13541.2463661573	26905.713164152	1	0.146586277639682	60	60	3600
-18324.2823707759	-27108.3257241879	1	0.0994657253030476	60	60	1800
6963.15669100764	-1318.86902516701	1	0.588441905133678	60	60	2700
27326.5091777083	6286.10729121897	1	1.8043965737216	60	60	2700
-26493.7122587126	10282.295325252	1	0.723467603830292	60	60	3600
-31930.0128077838	-29494.8353242012	1	1.32811939105854	60	60	3600
25354.4331680422	20060.0877240674	1	0.360932818184589	60	60	2700
-29134.0503507309	-28407.1171440665	1	1.53259975336718	60	60	1800
11223.1036813497	-9734.70851753986	1	0.530237371231953	60	60	3600
16429.9922148591	3340.48230361017	1	1.73783195334336	60	60	2700
14148.2267843754	8208.47920234025	1	0.85933565665549	60	60	3600
-22137.4655801889	-25234.0416668557	1	1.82620887479046	60	60	3600
14492.4323004768	-3933.41666603127	1	1.03611318941718	60	60	3600
14716.2526768389	9885.10743478644	1	0.774279838835605	60	60	2700
-15717.3139445069	-21603.0243085302	1	0.337005913459774	60	60	1800
1322.67063913779	-11992.1444481599	1	1.94799536844114	60	60	2700
-11817.7606418228	1398.07636656801	1	0.0056505938766482	60	60	2700
-30598.8697155064	6807.55351194936	1	0.37948370870964	60	60	3600
22559.7705873248	20903.3223091863	1	0.124150763774191	60	60	1800
30802.0042482222	-19930.3628806596	1	1.95862620041655	60	60	1800
14822.7669931548	-28038.3279479814	1	1.73276456623571	60	60	2700
-12838.2360828978	-10767.0593975085	1	1.16218343830846	60	60	3600
-5873.88768539284	5413.80287862916	1	1.00981587137484	60	60	1800
7528.64812366853	20982.1201035685	1	1.13377229116869	60	60	2700
-29864.9602185822	12758.3651884969	1	0.657117746940506	60	60	3600
-17052.101250362	31666.5194512957	1	1.91148261791716	60	60	2700
-27509.5230621067	-15613.7594707434	1	0.629481145122107	60	60	1800
-27309.9273120449	30386.9769191063	1	1.07221913137312	60	60	3600
-27680.6323293865	1513.65125322515	1	1.59366258036963	60	60	1800
5449.83667100289	29194.6038945762	1	0.0530125281297759	60	60	2700
-23430.6166529167	-22099.4459494151	1	1.64485569152553	60	60	1800
-18830.2851527856	-13117.8279732021	1	0.673139875221579	60	60	1800
-4523.28635754141	-3343.50950479364	1	0.959648176833595	60	60	2700
-17722.8306922044	23653.1616727323	1	1.91269187984443	60	60	1800
13151.7064158985	25441.5765881845	1	1.79161929159732	60	60	1800
16678.2227937674	31059.4686545572	1	0.929644596934568	60	60	2700
32075.7180382268	-7642.88795112409	1	1.96153247863929	60	60	1800
-4023.72510460773	9533.80030838132	1	0.554550740608772	60	60	2700
-9773.96154664623	-20302.6806618228	1	1.78690373203399	60	60	1800
12179.3663416626	22939.175958837	1	1.78522007024906	60	60	1800
18434.7427170291	29633.694440933	1	1.25684136050552	60	60	2700
-10382.0295809574	-9390.62677044187	1	0.278554630991666	60	60	1800
-30950.790980684	-7371.28870227414	1	0.822419420551315	60	60	3600
-8644.46007975962	9562.15042000449	1	1.12038930458375	60	60	3600
10407.2138136855	5051.79568484972	1	1.86346102698188	60	60	3600
12200.2845038473	9172.01958442301	1	0.226405270839393	60	60	1800
-12548.4915518064	-29029.0841715126	1	1.27276229033614	60	60	3600
23334.3409030771	-9389.76762400633	1	0.701479413071173	60	60	2700
27740.6057515583	24519.6556863134	1	0.425578329325784	60	60	2700
-15359.1680833065	13372.5809735019	1	0.77600356680815	60	60	3600
-8032.87320513374	-10789.1641520676	1	0.1486922560143	60	60	2700
-25816.2247500275	25267.9012223793	1	1.92025052280823	60	60	3600
-6018.48064392148	6574.18429826129	1	1.89675619586762	60	60	3600
-14536.2295727175	2681.89987267141	1	1.95256194478083	60	60	3600
-18872.6140663991	28232.7320293351	1	1.2188507541751	60	60	3600
-26450.4908097858	-23807.790866517	1	1.63208338482643	60	60	2700
25075.6961589335	14905.664285196	1	1.64424536268292	60	60	2700
27470.2958678315	11648.900008566	1	0.68311447093839	60	60	2700
-20142.7605373099	-12046.5593447932	1	1.59564045939727	60	60	2700
7636.6299462189	-19050.3929983043	1	0.764974644979644	60	60	1800
-734.210119024168	27933.0260390615	1	0.337356939842142	60	60	3600
24743.7139807697	-23462.6512924104	1	1.55255532879075	60	60	2700
-2127.71743918259	30165.1537766649	1	0.172650719029291	60	60	1800
-32112.9972734633	-20470.0126627698	1	0.317379978162712	60	60	1800
17223.4886931006	-15539.627562339	1	0.366149084319469	60	60	1800
-1520.19116768403	2384.82616753391	1	0.819801496378277	60	60	1800
-28596.365330677	21436.0480634945	1	1.44139010616497	60	60	2700
3658.50437074363	3255.33407667115	1	1.97628746924799	60	60	3600
-21830.3234241999	-21944.0293205193	1	1.65336699427497	60	60	2700
-23009.5865787022	14341.5746364021	1	1.56200997974277	60	60	1800
16537.54919423	22495.7339081379	1	1.12987627920968	60	60	1800
-22410.3724349076	19826.9987924223	1	0.519245844009378	60	60	1800
-11135.4931954428	-21638.6553200274	1	1.01864950288778	60	60	2700
-1172.8006537068	7843.22267720665	1	0.513821616263219	60	60	1800
25290.466179783	-29881.8872501769	1	1.71188661760442	60	60	3600
2080.86484249683	-21661.6294468354	1	0.0607057003143939	60	60	2700
-27145.4186724464	11334.2218362136	1	0.694471425235978	60	60	1800
27010.283889348	26015.8147727283	1	1.86519462299622	60	60	2700
-18009.7905153052	18571.6147396223	1	1.67147214893904	60	60	2700
22083.212893551	30617.6581417805	1	1.41767497132166	60	60	2700
4192.79851921956	-27542.608516484	1	0.408366665788433	60	60	3600
-11048.3721261515	-10922.5043843321	1	1.66077324119641	60	60	3600
23633.0791706264	30889.8429729254	1	1.59797100718709	60	60	1800
21854.5112480973	-21890.0001095001	1	0.990411997433245	60	60	3600
-22092.6073758671	20551.6173596609	1	1.01699482608301	60	60	1800
28730.1006396693	17539.7567956336	1	1.73733685628406	60	60	3600
12040.7788422256	4897.56506393327	1	1.02030958395439	60	60	2700
-19895.7716404916	21748.1557448825	1	0.724955950044991	60	60	2700
-9218.97970105062	18937.0875363613	1	1.4438739302308	60	60	1800
16633.1721102823	22226.9084231286	1	1.85743665227419	60	60	2700
-29436.1072761235	-1511.22877297995	1	0.0949242378713081	60	60	2700
-16162.951840793	13478.0441391531	1	0.914752075461783	60	60	3600
12194.835142254	-29712.526032589	1	1.90811889181977	60	60	3600
23077.8346650379	13771.6092270949	1	0.264078179146408	60	60	1800
18224.4662061599	-12423.3433558861	1	1.53730530247155	60	60	2700
-607.848857050003	30200.7770866948	1	1.9952431060502	60	60	3600
3293.80618007962	-2900.01746307303	1	1.74683038213956	60	60	1800
-22359.1858991891	-28892.4310728863	1	0.384456055198737	60	60	3600
7033.4970259268	22375.8357731628	1	0.208850782664411	60	60	1800
5520.13104699802	-9332.6036185109	1	0.314163192854246	60	60	3600
22097.8490706621	-20224.5291627196	1	0.61670168121569	60	60	2700
19252.6832368296	29289.069470591	1	1.26651151988175	60	60	1800
8990.87434765507	3987.76601283939	1	1.66563163660559	60	60	2700
-4507.25634134484	-21150.365527482	1	0.190427683356651	60	60	2700
16936.6988940632	-19639.1493307415	1	1.81989466580148	60	60	2700
-14941.8646968946	-11164.0979736032	1	1.94043480448401	60	60	3600
-4859.7409840051	23572.3736277719	1	0.0959991144386951	60	60	2700
-27005.8318727736	30744.6548978018	1	1.98010566242197	60	60	2700
15312.332586975	176.070303795159	1	1.55970832553414	60	60	2700
-25717.3456339413	-5306.75428291025	1	1.9521139115916	60	60	3600
-27540.8602302699	-25388.0117812518	1	0.672234717904024	60	60	3600
28442.5754369918	-26571.4342040119	1	0.125868974020612	60	60	3600
-12048.7578457192	-24583.4167208143	1	1.86550655367062	60	60	2700
23528.7919771008	21517.3799677086	1	0.560799225116894	60	60	1800
16772.7393550682	2031.55766107243	1	1.19111836237069	60	60	2700
727.183837386603	14411.9533738179	1	1.64300814843528	60	60	1800
-349.667844638911	27374.917685197	1	0.284402877504159	60	60	1800
9152.72979233357	11357.5959965424	1	0.344797329590776	60	60	2700
25729.3039398733	29830.2777347693	1	0.952365902063426	60	60	2700
6529.14272753837	-14057.3040244165	1	0.555077869001967	60	60	2700
6622.91777346067	27838.6939756666	1	0.164983329749956	60	60	2700
6428.5619722559	23286.5451605476	1	1.57082493736179	60	60	1800
24291.0879689149	20411.6801807584	1	1.70897888917275	60	60	1800
14883.2727210564	-4236.09333603267	1	0.405594791902574	60	60	2700
30234.0890132302	18599.9446230484	1	1.70886287684139	60	60	2700
11800.7525852896	-15738.4379434961	1	0.561595136183056	60	60	3600
-23288.4752236524	16015.8778329888	1	1.80624135165815	60	60	1800
-21019.7956897174	-26262.8283679588	1	0.286116981081316	60	60	2700
947.415943148785	28004.0999514485	1	1.94222981742439	60	60	2700
25472.2239421527	12577.9598283027	1	1.7667883806334	60	60	1800
-29177.2263066537	23937.8839293342	1	1.50545842030767	60	60	1800
-12251.5320778268	-15067.5630996906	1	1.07098239652621	60	60	1800
5258.26474978607	27809.8542870489	1	0.169085205472818	60	60	1800
4040.12062977632	-1106.4396159799	1	1.1589075746532	60	60	2700
-12843.2070089847	-5334.04007647356	1	1.23541452865434	60	60	2700
14408.6479892489	13782.8343531431	1	1.44627197577189	60	60	2700
-21631.8804485529	11505.2254327154	1	1.81032215867281	60	60	3600
-621.579267917025	-298.597720473262	1	0.662457801315021	60	60	2700
20883.5106931255	27017.6159764125	1	1.9387072244676	60	60	1800
-12029.4728589459	-11265.7714080424	1	1.81616243670118	60	60	1800
-11175.3359614881	6028.48787400756	1	1.78284861861451	60	60	3600
-16622.1130811268	-28024.46357676	1	0.953995479861077	60	60	1800
28186.709106778	23982.344275516	1	1.84561134852301	60	60	3600
-15958.1173244124	-25922.2918833637	1	1.59907922640624	60	60	1800
-4101.19577090872	-2078.99707858833	1	0.845467840961252	60	60	2700
-29387.0699095872	7106.85440888001	1	0.544194407295805	60	60	2700
-6424.1853915784	26392.7668206358	1	1.85577648138138	60	60	2700
-19100.5240696981	14969.8767943324	1	0.106659721720377	60	60	2700
25305.8587897704	-1183.56261747263	1	0.777060042706047	60	60	1800
-4215.1763442564	5889.39332102833	1	1.82875571371455	60	60	1800
-10339.4936156641	22445.552197447	1	0.533333058196195	60	60	2700
8832.37863171478	-21028.6741080535	1	0.143334491296322	60	60	3600
-23017.3513168181	-10036.0767685867	1	1.60799559434157	60	60	1800
31090.5174998226	13896.3487589857	1	0.172635550605895	60	60	2700
-19685.4987753166	29420.655545353	1	0.411846736126837	60	60	3600
11865.9895455781	22464.1956675698	1	0.0824568621808646	60	60	3600
-15184.7586220273	12726.7750518285	1	1.12638996938136	60	60	3600
-6535.73631819499	-24699.5201970383	1	0.503194786337114	60	60	3600
-24663.037068974	-15523.6236760238	1	1.97458424599946	60	60	3600
-10288.096587922	-9508.99950099427	1	1.66640293135086	60	60	1800
15503.9292436189	-26513.5280122622	1	1.93628487067451	60	60	1800
25609.8580004534	-31908.0536740716	1	1.58916320995636	60	60	2700
-30550.8105604742	-10762.193866399	1	1.51180503746955	60	60	3600
23115.5792160757	-9007.62466959255	1	0.0173985845234735	60	60	1800
-24429.8226506616	25918.443260227	1	0.474027462323503	60	60	2700
-15925.7779502395	-29314.4379998446	1	0.116033850297384	60	60	3600
31019.9473063503	10949.6100337556	1	1.27323010282082	60	60	1800
29784.4757082252	-26375.8825672851	1	0.376422567709975	60	60	2700
22871.9766439246	10303.31579449	1	1.45851815445767	60	60	1800
-21596.5368587144	-11742.1960713762	1	1.54314329435843	60	60	1800
10408.4289188833	-14063.7676455789	1	1.51783597767654	60	60	2700
12789.5348039757	-23098.4212398898	1	1.73141266406541	60	60	1800
8725.3852795322	-1714.2592066033	1	0.114280904397193	60	60	1800
14161.8693059422	13723.9624695734	1	0.203895098904706	60	60	1800
-5046.30529616654	8081.38593485476	1	1.94373728536239	60	60	2700
6312.563073366	-9138.81646759194	1	0.461998926283058	60	60	1800
12001.2819399026	-17974.4084900638	1	0.538142711969669	60	60	2700
-16066.1715704723	-28518.363579467	1	0.661316716345957	60	60	3600
-21907.2632077142	-20277.446405128	1	0.553431305789594	60	60	3600
-14488.0266615399	-24184.8877193286	1	0.974269345485322	60	60	3600
16233.5787538908	12647.4216263706	1	0.169679035755813	60	60	2700
2146.31686634525	-14649.0667072349	1	0.346237895680223	60	60	1800
9504.77909191181	-21202.4052130063	1	0.744496497840697	60	60	3600
25607.8249417346	-24802.911408882	1	0.646811147948948	60	60	3600
6471.70167368629	-5410.11510230623	1	0.522361408256756	60	60	3600
-8351.65559711205	-10046.2576786565	1	0.382698125227835	60	60	2700
-30327.7592363692	-12676.4028114605	1	1.30472225019149	60	60	2700
7424.56352018115	-19610.3759858146	1	1.96965052159514	60	60	3600
17771.1065131367	16756.9907947439	1	1.61179643370931	60	60	1800
-5700.25104060529	1479.22211477996	1	1.6103089869321	60	60	3600
-22217.7695100158	27781.1385665887	1	1.30340866521262	60	60	3600
8915.58269678245	-29501.5485077527	1	0.242336585775312	60	60	3600
26041.971628764	19538.7341567102	1	1.92913537661985	60	60	3600
7635.2175643677	7924.216175453	1	1.34457833608682	60	60	1800
10536.6928869053	2875.84009827448	1	1.50553189492757	60	60	3600
-9748.76936580042	23462.3087786044	1	0.663968018788436	60	60	3600
14398.9435977448	-15184.5954777182	1	0.313313963404621	60	60	2700
29637.5051393649	-10210.6396422974	1	1.78344621196019	60	60	1800
22846.9161533385	-17939.6814746196	1	1.0629476833501	60	60	1800
-18588.0485025848	-24366.7796505775	1	1.60349049367094	60	60	2700
30938.632528074	14802.9105109253	1	1.27934009271263	60	60	1800
25173.6176985384	10751.450277085	1	1.49582885263327	60	60	1800
22368.7836681919	-26298.0168757321	1	1.59721742597481	60	60	3600
17450.5078183036	-9370.78345636744	1	1.99952754028184	60	60	2700
26014.9742121628	-15478.9885430435	1	0.847148380706331	60	60	2700
3998.46000312365	31149.0513133661	1	1.8120725936708	60	60	1800
-20617.9368010432	16883.4035128791	1	0.110262877136239	60	60	2700
6374.03219517662	27882.7404631602	1	1.13504232108584	60	60	3600
2074.6122749588	-25167.8639503472	1	1.72644495188574	60	60	3600
-15975.1032551911	-18949.6516887982	1	0.0405551561012124	60	60	3600
21349.3480818617	17185.6452713717	1	1.84770032706869	60	60	2700
-4552.87764722338	12762.7935011076	1	0.566571525758056	60	60	2700
-6599.22619608587	-28726.4664181537	1	0.175137629817493	60	60	3600
-7620.82539766865	4477.98124494171	1	1.54737810198881	60	60	3600
-20776.755940084	31009.8880613399	1	1.70663870527392	60	60	3600
22814.9188763679	-26675.240053634	1	1.90549481731855	60	60	1800
1471.34644843618	9433.73444661705	1	0.806087657296841	60	60	3600
-23312.3198277097	24936.5323933433	1	1.65545107039673	60	60	1800
18237.2277832738	15281.6724126807	1	0.648630444959563	60	60	2700
17016.9717341494	5278.6241877225	1	0.566822577699515	60	60	2700
30351.7036816879	31210.5703957302	1	0.634744504911478	60	60	3600
19714.1283741327	12714.2640567703	1	1.14861015218339	60	60	3600
15811.092355139	-12324.8979159405	1	0.907222978219303	60	60	1800
26593.9829020518	-2314.45678454079	1	0.626566236814815	60	60	3600
14536.5628936898	22003.7381158341	1	0.637686055091822	60	60	2700
-5328.72416277521	5420.85846920516	1	0.308369107323202	60	60	2700
16727.6019604702	-20810.2609169608	1	0.299086073860795	60	60	3600
