trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-2577.247397	3465.612279	1	0.35	60	60	2700
23445.218681	22117.102128	1	0.73	60	60	1800
653.985780	-10266.027124	1	1.03	60	60	1800
22388.157904	20975.214964	1	1.52	60	60	1800
11296.545596	1471.108880	1	1.40	60	60	2700
-3913.303727	-12462.482749	1	1.77	60	60	2700
4785.270924	975.857796	1	1.97	60	60	2700
897.560157	-16350.457838	1	0.75	60	60	1800
8485.348437	13319.817873	1	1.45	60	60	1800
14929.572670	-4708.404615	1	0.30	60	60	2700
7068.360212	12480.929988	1	1.84	60	60	2700
-3028.005349	234.543459	1	1.28	60	60	1800
9122.981718	-326.757411	1	1.08	60	60	3600
-23706.747598	-433.134988	1	1.34	60	60	3600
-10160.550420	12552.394967	1	0.57	60	60	1800
-23485.433910	-15874.109548	1	1.51	60	60	1800
18071.709460	-18681.689004	1	0.53	60	60	2700
-20953.922141	20647.522280	1	1.42	60	60	1800
-8941.359954	12565.660522	1	1.43	60	60	2700
-4523.392130	-11249.746402	1	1.58	60	60	2700
11970.143994	11937.720532	1	2.00	60	60	2700
-690.238434	-20296.263152	1	1.13	60	60	3600
5952.164538	-11718.811080	1	0.62	60	60	1800
-731.190344	12206.078368	1	1.57	60	60	1800
-12367.452633	15010.470016	1	0.69	60	60	2700
-13252.128058	-10509.154832	1	0.37	60	60	1800
9853.590640	12556.064400	1	0.75	60	60	1800
-13066.519400	-7783.322400	1	0.41	60	60	3600
-8665.724296	10515.192716	1	0.89	60	60	2700
-9553.294488	-23481.005900	1	1.74	60	60	3600
-1140.241635	-14681.722215	1	1.07	60	60	3600
-11466.310500	9463.566697	1	1.09	60	60	3600
-21252.007522	-9695.738228	1	1.02	60	60	2700
12918.630507	-4329.385588	1	1.88	60	60	3600
6164.353290	-23885.164292	1	1.42	60	60	2700
22164.058566	-14527.660752	1	0.32	60	60	2700
-11772.034758	10715.276867	1	1.14	60	60	2700
