trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-4113.032639	13545.209989	1	0.94	60	60	1800
8823.082064	2987.385138	1	1.74	60	60	3600
876.224038	13243.704946	1	1.16	60	60	2700
-4702.615527	1972.342250	1	0.55	60	60	2700
-11466.310500	-14578.577801	1	1.89	60	60	2700
12856.293740	-8529.495955	1	1.95	60	60	2700
-7203.858234	23301.591456	1	1.00	60	60	3600
3279.771549	-12049.282402	1	0.51	60	60	1800
-4424.519207	-10442.537951	1	0.28	60	60	3600
-3913.303727	11579.661749	1	1.01	60	60	3600
12856.293740	15512.648543	1	1.76	60	60	1800
10633.142853	14180.121901	1	1.00	60	60	3600
-12217.466467	-14810.385865	1	1.53	60	60	3600
8331.676470	2847.057141	1	0.60	60	60	2700
31954.673837	19589.525868	1	1.65	60	60	1800
-1272.795517	15492.033004	1	1.94	60	60	3600
-9864.585749	-4243.142803	1	0.41	60	60	3600
-15545.547973	12115.510100	1	1.71	60	60	3600
-7782.639469	-26534.558028	1	0.32	60	60	3600
-6407.162220	26934.386072	1	0.59	60	60	2700
19438.705027	20901.253956	1	1.17	60	60	2700
-7212.127236	10425.714159	1	1.47	60	60	1800
-3559.279895	2945.264500	1	1.70	60	60	2700
10284.735975	-8754.131946	1	1.62	60	60	1800
-11772.034758	10715.276867	1	1.14	60	60	1800
23904.061036	20739.906748	1	1.96	60	60	1800
23250.898778	-25091.784036	1	0.41	60	60	2700
-2498.371244	702.407232	1	0.45	60	60	1800
-11878.933384	-9297.697225	1	1.44	60	60	3600
-11425.808213	2356.620797	1	0.71	60	60	3600
27623.517575	-7544.701868	1	0.83	60	60	3600
11134.287269	14892.914739	1	1.83	60	60	3600
8120.692885	12577.247033	1	1.90	60	60	3600
-13698.546109	12839.522507	1	0.80	60	60	2700
24915.054640	-18285.734896	1	1.27	60	60	2700
1212.597553	-10036.042658	1	1.61	60	60	1800
143.912380	8672.503750	1	1.37	60	60	1800
-14616.757137	-8868.762796	1	1.23	60	60	3600
2506.189296	12304.419161	1	0.22	60	60	2700
-20187.535667	134.997764	1	1.86	60	60	3600
-8678.371591	-28684.080436	1	1.00	60	60	3600
-7002.555676	11083.721257	1	0.92	60	60	3600
-15043.479510	1883.997881	1	1.36	60	60	2700
-886.783081	14892.914739	1	1.84	60	60	1800
29529.110331	-11598.653440	1	1.29	60	60	2700
15914.668017	7519.323405	1	0.31	60	60	2700
-13293.865867	15492.033004	1	0.73	60	60	1800
-4778.979105	11412.191070	1	1.99	60	60	1800
-13314.454443	8121.132587	1	0.76	60	60	3600
-14188.550061	12556.064400	1	1.31	60	60	1800
2138.387835	7242.325723	1	1.31	60	60	3600
-25677.584859	22742.453360	1	1.78	60	60	2700
-527.900221	1420.893251	1	0.67	60	60	1800
8120.692885	-11464.897465	1	1.48	60	60	3600
-7678.126756	11679.292403	1	1.98	60	60	2700
-1095.295622	2888.488370	1	1.94	60	60	3600
-20860.291026	-17737.884648	1	1.29	60	60	1800
-10907.241895	-2598.236253	1	1.32	60	60	2700
-15219.058636	2987.385138	1	0.54	60	60	1800
-3206.501968	2577.287129	1	1.42	60	60	1800
10748.274833	-8550.111494	1	0.97	60	60	3600
-17526.189722	29895.809768	1	1.37	60	60	3600
22223.284819	21460.826200	1	0.34	60	60	1800
-28978.975560	31394.789228	1	1.56	60	60	3600
-10397.344998	-12915.235132	1	1.26	60	60	1800
10790.012642	1511.917418	1	1.91	60	60	2700
-22391.567207	-14200.135048	1	0.71	60	60	2700
21712.959903	-1674.853928	1	1.74	60	60	1800
28661.297078	-31674.369408	1	0.68	60	60	1800
23084.861541	23056.609532	1	0.61	60	60	1800
8642.052106	628.084543	1	1.88	60	60	1800
-17059.768681	3205.227119	1	1.63	60	60	3600
-13352.547980	12049.882855	1	0.34	60	60	1800
2908.502319	-16729.476865	1	0.89	60	60	1800
-30280.071785	-13685.335708	1	1.20	60	60	3600
10134.085327	95.616517	1	1.54	60	60	1800
-16800.049455	11412.191070	1	1.40	60	60	2700
-7284.891557	23324.968656	1	1.45	60	60	1800
-50.926356	11937.720532	1	1.25	60	60	3600
11177.540929	-888.658734	1	1.54	60	60	3600
12660.063744	12768.368873	1	0.64	60	60	2700
-11949.472358	2214.891744	1	0.24	60	60	2700
-4393.433883	-12998.353340	1	1.35	60	60	1800
-2917.722015	-9538.912380	1	1.26	60	60	2700
7068.360212	12480.929988	1	1.84	60	60	1800
-2595.686787	-8868.762796	1	1.56	60	60	1800
-14689.123437	-11346.241359	1	1.10	60	60	1800
8107.766623	-441.410500	1	1.31	60	60	1800
-15219.058636	15008.457387	1	1.01	60	60	3600
-1736.334375	15288.012552	1	0.59	60	60	3600
-1736.334375	-8754.131946	1	0.49	60	60	2700
5018.514674	11083.721257	1	1.30	60	60	2700
-12578.415453	11613.909786	1	1.50	60	60	3600
22216.143992	21342.749076	1	1.80	60	60	2700
