trucks_count 5
drones_count 5
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-12632.975698	-2184.980309	1	0.58	60	60	1800
28849.598730	31038.242400	1	1.12	60	60	2700
-662.198369	-1161.019588	1	0.52	60	60	1800
12551.171669	12208.580254	1	1.69	60	60	1800
7242.091245	11412.191070	1	0.98	60	60	3600
-14919.158982	11694.314838	1	1.94	60	60	2700
595.262137	14377.693047	1	0.82	60	60	1800
26030.842749	21659.966548	1	1.90	60	60	3600
11718.440089	-3660.192281	1	1.35	60	60	1800
-4522.727648	-12077.114492	1	1.88	60	60	3600
-1331.477630	-11992.261644	1	1.20	60	60	2700
-3431.522747	-201.929987	1	1.73	60	60	3600
16364.013944	11679.292403	1	0.33	60	60	3600
28143.259652	20286.945668	1	1.59	60	60	2700
12824.128633	8692.841302	1	0.62	60	60	2700
-13293.865867	15492.033004	1	0.73	60	60	3600
-13982.653920	-10789.677393	1	1.58	60	60	2700
-4103.875239	1878.271342	1	0.28	60	60	3600
-22342.880690	-14293.154040	1	0.55	60	60	3600
-4222.391928	14936.847855	1	1.03	60	60	1800
10727.686257	-3899.939662	1	1.87	60	60	2700
-10089.056253	32.835862	1	0.73	60	60	1800
9122.981718	-12347.829661	1	1.24	60	60	1800
876.224038	13243.704946	1	1.16	60	60	2700
6103.998796	-12692.622889	1	1.95	60	60	1800
-12071.996706	11937.720532	1	0.42	60	60	2700
803.058282	8692.841302	1	0.64	60	60	3600
-2011.409377	2807.972124	1	0.79	60	60	2700
-8125.814967	-29750.559432	1	1.06	60	60	2700
-6407.162220	26934.386072	1	0.81	60	60	1800
-11878.933384	2723.375024	1	1.20	60	60	2700
-28006.814754	-7485.680004	1	0.94	60	60	2700
-11466.310500	9463.566697	1	1.09	60	60	2700
32160.385803	-6023.157844	1	1.49	60	60	3600
-13908.055374	12116.688767	1	0.82	60	60	1800
-363.835332	-2654.634320	1	0.52	60	60	3600
-15043.479510	1883.997881	1	1.36	60	60	3600
-8741.298801	-12049.282402	1	1.85	60	60	1800
14929.572670	7312.667634	1	1.03	60	60	3600
-12907.853431	-9149.229759	1	1.29	60	60	3600
-22378.293791	-14272.782480	1	1.74	60	60	1800
-2844.369373	1492.046884	1	0.25	60	60	1800
26324.635318	-15715.623264	1	1.25	60	60	2700
10665.247131	27959.086672	1	1.20	60	60	1800
-4222.391928	-9105.296644	1	1.76	60	60	2700
20457.899669	25063.397436	1	1.03	60	60	2700
-16414.504234	-12998.353340	1	1.22	60	60	2700
7908.037711	-10496.934509	1	1.79	60	60	2700
19210.501355	7211.369056	1	0.64	60	60	3600
-12745.595104	-10549.963370	1	1.12	60	60	2700
8823.082064	15008.457387	1	0.88	60	60	2700
10792.130680	-556.452771	1	0.68	60	60	2700
-302.630261	8360.879968	1	0.64	60	60	1800
2908.502319	7312.667634	1	0.96	60	60	3600
-11516.375105	-1834.616214	1	1.97	60	60	1800
-991.660359	21499.220468	1	1.82	60	60	2700
3851.621060	-263.754366	1	1.23	60	60	3600
-724.524754	13492.181129	1	0.76	60	60	2700
568.615690	31712.819336	1	0.69	60	60	3600
-24628.475658	-7454.543800	1	1.50	60	60	2700
9628.684069	2271.667873	1	1.73	60	60	3600
15210.742222	-2303.213874	1	1.20	60	60	2700
2641.027337	-1111.760235	1	1.37	60	60	2700
15842.582045	-112.317995	1	1.70	60	60	2700
22452.830727	-15529.596412	1	0.67	60	60	1800
-156.890554	12429.913755	1	1.71	60	60	3600
28946.129831	-6678.977360	1	1.93	60	60	1800
