id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_20mile_square
0,depot,,depot,Thanh Xuân - Hoàng Mai,20.977,105.845,0.000000,0.000000,,,,,,,,,,depot,0,
1,KFC [S],S,Cửa hàng ăn uống,Hoàng Mai,20.8536675,105.8380728,-719.219276,-13713.948290,1,0.96,60,60,3600,18389.900,16769.800,True,22.145,reality.1000.1,439,true
2,Trường Mầm Non Hoạ Mi [NE],NE,Trường học,Hoàng Mai,21.0549937,105.9621677,12164.982730,8672.503750,1,0.80,60,60,2700,18287.400,20187.200,True,7.917,reality.1000.1,164,true
3,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0804372,105.7318911,-11743.576217,11501.691866,1,1.93,60,60,1800,20684.700,20514.700,True,39.647,reality.1000.1,782,true
4,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0907566,105.6966732,-15400.088595,12649.156792,1,1.98,60,60,3600,24222.500,23756.300,True,148.103,reality.1000.1,867,true
5,Coffee Cây [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8940011,105.9471977,10610.716567,-9229.056597,1,0.86,60,60,1800,25588.300,27192.200,True,180.375,reality.1000.1,384,true
6,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8737032,105.7083422,-14188.550061,-11486.080099,1,1.08,60,60,1800,26122.400,26112.600,True,16.17,reality.1000.1,598,true
7,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8455254,105.7399463,-10907.241895,-14619.308503,1,0.36,60,60,1800,26218.400,27510.300,True,164.221,reality.1000.1,557,true
8,Quan an Nam Nhu 1 [NW],NW,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.7775545,-7002.555676,11083.721257,1,0.92,60,60,1800,19287.800,16895.300,True,6.916,reality.1000.1,846,true
9,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0547144,105.9790780,13920.701307,8641.447007,1,0.26,60,60,3600,21109.300,23009.100,True,65.192,reality.1000.1,162,true
10,Siêu thị B11 Kim Liên [N],N,Siêu thị,Thanh Xuân,21.1096000,105.8463690,142.136966,14744.447273,1,1.19,60,60,2700,23602.000,22671.900,True,13.628,reality.1000.1,61,true
11,Trường Mầm non Sao Mai [W],W,Trường học,Hoàng Mai,20.9808560,105.7186840,-13114.808591,428.767637,1,0.83,60,60,3600,19382.300,18915.900,True,436.759,reality.1000.1,679,true
12,Trường Tiểu học Hoàng Liệt [NW],NW,Trường học,Hoàng Mai,21.0686090,105.7340794,-11516.375105,10186.456035,1,0.82,60,60,3600,19727.300,19557.200,True,12.629,reality.1000.1,788,true
13,Không có tên [S],S,Cửa hàng đồ uống,Hoàng Mai,20.8737895,105.8746624,3079.710396,-11476.483976,1,0.68,60,60,2700,13503.200,14571.200,True,68.485,reality.1000.1,441,true
14,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8951141,105.8043318,-4222.391928,-9105.296644,1,1.76,60,60,3600,17048.900,16932.000,True,25.09,reality.1000.1,532,true
15,Siêu thị Đức Thành [SW],SW,Siêu thị,Hoàng Mai,20.8691872,105.7478267,-10089.056253,-11988.236387,1,0.27,60,60,3600,21609.900,22893.800,True,67.474,reality.1000.1,543,true
16,Everything Coffee 'N Bagel [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8899854,105.8058396,-4065.843997,-9675.582064,1,0.47,60,60,2700,17708.700,17589.200,True,104.731,reality.1000.1,528,true
17,Cửa Hàng Tiện Lợi BV Mart [SE],SE,Siêu thị,Thanh Xuân,20.8649222,105.9230904,8107.766623,-12462.482749,1,0.72,60,60,1800,18779.700,18724.200,True,44.62,reality.1000.1,394,true
18,Taste Tea [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0056866,105.9639148,12346.376078,3189.804383,1,1.89,60,60,1800,16692.100,18915.600,True,12.469,reality.1000.1,314,true
19,MM Mega Market Hoàng Mai [SW],SW,Siêu thị,Hoàng Mai,20.8553492,105.7615356,-8665.724296,-13526.951782,1,1.33,60,60,3600,22496.000,23787.300,True,0.245,reality.1000.1,568,true
20,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9873985,105.9586546,11800.233735,1156.260445,1,1.84,60,60,3600,18816.400,21614.800,True,63.825,reality.1000.1,269,true
21,Starbucks [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8912145,105.8168978,-2917.722015,-9538.912380,1,1.26,60,60,3600,11544.400,11676.700,True,6.734,reality.1000.1,515,true
22,Trường mầm non Vườn Hồng [NW],NW,Trường học,Hoàng Mai,21.0849401,105.7394298,-10960.867712,12002.391502,1,0.25,60,60,3600,22039.700,21864.500,True,1.959,reality.1000.1,781,true
23,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9795805,105.7714892,-7632.287845,286.938508,1,0.26,60,60,3600,12690.500,12182.300,True,42.246,reality.1000.1,713,true
24,Delícia Coffee & Lounge [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0772343,105.7074065,-14285.699483,11145.545636,1,1.09,60,60,1800,21926.800,21443.000,True,24.632,reality.1000.1,835,true
25,Đảng uỷ - HĐND - UBND phường Thanh Xuân [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8805718,105.9267271,8485.348437,-10722.326625,1,1.91,60,60,3600,19789.400,19733.900,True,0.456,reality.1000.1,395,true
26,WinMart+,C,Siêu thị,Thanh Xuân,20.9941320,105.8148679,-3128.477184,1904.991483,1,1.46,60,60,2700,6147.800,6332.700,True,6.256,reality.1000.1,972,true
27,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1050271,105.8456896,71.597992,14235.963993,1,1.81,60,60,2700,23114.600,22753.200,True,12.658,reality.1000.1,49,true
