trucks_count 5
drones_count 5
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-719.219276	-13713.948290	1	0.96	60	60	3600
12164.982730	8672.503750	1	0.80	60	60	2700
-11743.576217	11501.691866	1	1.93	60	60	1800
-15400.088595	12649.156792	1	1.98	60	60	3600
10610.716567	-9229.056597	1	0.86	60	60	1800
-14188.550061	-11486.080099	1	1.08	60	60	1800
-10907.241895	-14619.308503	1	0.36	60	60	1800
-7002.555676	11083.721257	1	0.92	60	60	1800
13920.701307	8641.447007	1	0.26	60	60	3600
142.136966	14744.447273	1	1.19	60	60	2700
-13114.808591	428.767637	1	0.83	60	60	3600
-11516.375105	10186.456035	1	0.82	60	60	3600
3079.710396	-11476.483976	1	0.68	60	60	2700
-4222.391928	-9105.296644	1	1.76	60	60	3600
-10089.056253	-11988.236387	1	0.27	60	60	3600
-4065.843997	-9675.582064	1	0.47	60	60	2700
8107.766623	-12462.482749	1	0.72	60	60	1800
12346.376078	3189.804383	1	1.89	60	60	1800
-8665.724296	-13526.951782	1	1.33	60	60	3600
11800.233735	1156.260445	1	1.84	60	60	3600
-2917.722015	-9538.912380	1	1.26	60	60	3600
-10960.867712	12002.391502	1	0.25	60	60	3600
-7632.287845	286.938508	1	0.26	60	60	3600
-14285.699483	11145.545636	1	1.09	60	60	1800
8485.348437	-10722.326625	1	1.91	60	60	3600
-3128.477184	1904.991483	1	1.46	60	60	2700
71.597992	14235.963993	1	1.81	60	60	2700
-2460.277707	-3226.343036	1	1.91	60	60	2700
9122.981718	11694.314838	1	0.48	60	60	1800
277.494133	11501.691866	1	0.79	60	60	1800
-15564.049658	13911.497197	1	1.05	60	60	2700
-8741.298801	-28.210153	1	1.81	60	60	1800
-11218.012068	8692.841302	1	0.30	60	60	3600
11409.165002	9836.091941	1	1.15	60	60	1800
10134.085327	95.616517	1	1.54	60	60	1800
7184.302030	-14356.232426	1	0.35	60	60	2700
-13908.055374	12116.688767	1	0.82	60	60	2700
-3578.248795	15375.611916	1	1.08	60	60	3600
-10424.921023	-15807.637564	1	0.79	60	60	1800
-1886.112890	-1019.279415	1	0.48	60	60	2700
1169.426954	10333.300055	1	1.60	60	60	2700
7242.091245	11412.191070	1	0.98	60	60	1800
-8941.359954	544.588273	1	1.83	60	60	3600
-7678.126756	-341.779846	1	1.25	60	60	2700
12308.687459	1121.589867	1	0.91	60	60	1800
9084.088725	13225.746965	1	0.86	60	60	3600
