trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-14285.699483	-12896.598863	1	0.84	60	60	3600
15376.416404	10515.192716	1	1.62	60	60	2700
-7678.126756	11679.292403	1	1.98	60	60	3600
12346.376078	-8831.267867	1	1.30	60	60	3600
-2474.574464	12008.974241	1	1.54	60	60	3600
-2936.981625	-10816.397533	1	1.01	60	60	2700
-12578.415453	-12428.234712	1	1.67	60	60	1800
-9882.682515	-4778.746526	1	0.30	60	60	2700
-8199.558655	11908.754254	1	1.25	60	60	1800
11463.725247	-407.162463	1	0.76	60	60	1800
-11490.969031	12208.580254	1	0.29	60	60	2700
-14938.792365	-9538.912380	1	1.68	60	60	1800
9122.981718	-12347.829661	1	1.24	60	60	1800
-10960.867712	-18.680748	1	0.61	60	60	3600
-1024.756648	3396.971651	1	0.63	60	60	1800
-3105.552537	3289.179289	1	0.45	60	60	1800
6982.372020	15226.299368	1	1.49	60	60	3600
-512.907834	2428.641751	1	1.56	60	60	2700
10790.012642	13532.989667	1	1.54	60	60	2700
-16134.102989	13545.209989	1	0.50	60	60	2700
7068.360212	459.857739	1	1.57	60	60	3600
-12323.700611	-15681.264530	1	0.26	60	60	3600
-16973.780489	459.857739	1	1.32	60	60	3600
15842.582045	11908.754254	1	0.67	60	60	3600
7497.678220	771.325848	1	0.29	60	60	2700
19205.372380	-2335.160176	1	1.44	60	60	2700
3355.346054	10515.192716	1	1.22	60	60	1800
12551.171669	187.508005	1	1.09	60	60	2700
-10732.431078	14452.227006	1	1.60	60	60	2700
-3706.286272	2378.181494	1	1.66	60	60	3600
10975.621301	4237.749849	1	0.98	60	60	3600
-8831.398479	-14324.286123	1	1.65	60	60	2700
-4364.881900	3660.981765	1	1.32	60	60	1800
-2053.676695	3545.439117	1	1.06	60	60	3600
-13134.940335	9911.337547	1	0.37	60	60	1800
-8213.149399	-1785.356862	1	0.85	60	60	3600
-196.396117	9231.758634	1	1.80	60	60	3600
16409.852856	12308.010757	1	1.38	60	60	3600
-8665.724296	-13526.951782	1	1.33	60	60	3600
-11425.808213	2356.620797	1	0.71	60	60	1800
17021.457110	11958.981002	1	0.35	60	60	3600
9853.590640	-11486.080099	1	1.43	60	60	1800
9628.684069	14292.740123	1	0.21	60	60	3600
-841.587887	3863.401009	1	0.73	60	60	1800
12346.376078	3189.804383	1	1.89	60	60	1800
-1387.927497	-9862.022598	1	0.51	60	60	3600
-17059.768681	-8815.845130	1	1.74	60	60	2700
-13250.010020	11464.619478	1	0.39	60	60	1800
8998.661190	13905.070130	1	0.56	60	60	3600
