trucks_count 5
drones_count 5
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-388.130474	-325.967927	1	1.19	60	60	1800
2022.778257	-1629.617247	1	0.45	60	60	2700
-1898.083958	858.602746	1	0.53	60	60	3600
-5670.081322	4081.899040	1	0.72	60	60	2700
6017.408416	-1661.563550	1	1.73	60	60	3600
2726.704053	-3828.152218	1	0.36	60	60	3600
2145.283421	1380.312340	1	1.90	60	60	3600
-1095.295622	2888.488370	1	1.94	60	60	3600
-170.943308	-2385.954956	1	1.28	60	60	2700
-5389.285542	3589.372232	1	1.02	60	60	1800
78.554294	3170.045044	1	1.94	60	60	1800
26.162246	2666.514752	1	1.74	60	60	2700
-527.900221	1420.893251	1	0.67	60	60	2700
-841.587887	3863.401009	1	0.73	60	60	3600
557.119685	2365.460944	1	1.81	60	60	3600
-1045.449050	-7783.322400	1	1.28	60	60	3600
-2212.342664	4911.346476	1	0.28	60	60	1800
-3641.468078	661.498619	1	1.82	60	60	3600
15.352260	2658.377260	1	1.74	60	60	2700
-5299.611548	-4451.755605	1	1.50	60	60	3600
45.703939	2658.626218	1	0.45	60	60	1800
7517.882642	3408.302414	1	0.50	60	60	1800
-1778.798962	-1511.383682	1	1.80	60	60	2700
-1323.784168	1082.438133	1	1.55	60	60	3600
-6205.591945	3878.823746	1	1.23	60	60	1800
-3834.946701	1348.427517	1	1.82	60	60	1800
456.831738	-220.566256	1	1.20	60	60	3600
-1724.238717	266.434164	1	1.15	60	60	2700
536.539134	2275.269480	1	1.97	60	60	1800
-7740.037839	-1491.279639	1	0.66	60	60	2700
-1553.239163	2129.039528	1	1.57	60	60	1800
-5945.872719	64.715447	1	1.44	60	60	1800
-4831.639345	7211.369056	1	1.69	60	60	2700
1741.608705	-4034.807989	1	0.29	60	60	2700
3114.138897	-817.683013	1	1.72	60	60	2700
1820.443323	1562.064504	1	1.74	60	60	1800
-5232.737611	3019.086812	1	0.30	60	60	1800
-2395.833284	117.143855	1	1.02	60	60	1800
1247.451667	1989.956320	1	1.78	60	60	1800
-269.333457	-3655.788962	1	0.88	60	60	2700
-5080.197341	232.186126	1	0.35	60	60	1800
518.068609	2204.481092	1	1.11	60	60	2700
3221.888892	960.535135	1	1.99	60	60	3600
-1387.730229	1829.857071	1	0.28	60	60	2700
6022.537391	-4136.106567	1	0.75	60	60	1800
-1469.523875	-2986.595654	1	1.51	60	60	3600
1281.329964	7342.679145	1	1.89	60	60	1800
553.076334	2393.892072	1	1.71	60	60	3600
-2053.676695	3545.439117	1	1.06	60	60	1800
-2010.423035	-215.062108	1	1.44	60	60	2700
-1886.112890	-1019.279415	1	0.48	60	60	3600
-83.226503	2660.893092	1	1.81	60	60	2700
732.737342	-2706.028615	1	0.94	60	60	1800
897.560157	7691.686661	1	1.11	60	60	1800
-3706.286272	2378.181494	1	1.66	60	60	1800
3642.049500	-921.761464	1	1.64	60	60	2700
-4103.875239	1878.271342	1	0.28	60	60	2700
-4064.982246	346.839215	1	1.73	60	60	3600
-199.485830	2692.107220	1	1.09	60	60	3600
-3105.552537	3289.179289	1	0.45	60	60	1800
-4084.615629	3155.756496	1	0.33	60	60	1800
-4709.872922	2564.021575	1	1.59	60	60	2700
-3762.580401	3825.906080	1	1.92	60	60	3600
-1137.304140	2513.227112	1	1.59	60	60	2700
2156.484601	7777.929446	1	0.87	60	60	3600
114.436350	-4004.796478	1	0.76	60	60	1800
-5560.327497	-303.684464	1	0.23	60	60	1800
507.165074	2212.618584	1	0.58	60	60	1800
1339.295682	956.943539	1	1.54	60	60	2700
-6578.522381	374.582349	1	1.84	60	60	2700
-3128.477184	1904.991483	1	1.46	60	60	1800
4275.654355	1048.178976	1	0.29	60	60	1800
-3028.005349	234.543459	1	1.28	60	60	2700
-5690.285744	1444.922474	1	0.25	60	60	2700
565.341512	2347.293520	1	0.81	60	60	3600
1844.495543	1569.456152	1	1.97	60	60	3600
-5299.611548	7569.316644	1	0.44	60	60	3600
-363.835332	-2654.634320	1	0.52	60	60	1800
526.872511	2217.717040	1	0.69	60	60	2700
-3206.501968	2577.287129	1	1.42	60	60	3600
-2577.247397	3465.612279	1	0.35	60	60	2700
3833.493146	611.505380	1	0.58	60	60	2700
-403.108559	2675.887896	1	1.64	60	60	1800
4937.105182	2.045987	1	0.22	60	60	1800
-1424.079500	-720.320735	1	1.08	60	60	1800
7908.037711	1524.137740	1	0.78	60	60	1800
-3.554823	2736.112016	1	0.98	60	60	2700
-879.276505	1795.186493	1	0.44	60	60	1800
-3431.522747	-201.929987	1	1.73	60	60	2700
-2580.780362	283.231476	1	0.58	60	60	1800
-3053.878637	769.213144	1	1.84	60	60	1800
-6119.603752	1133.454365	1	0.59	60	60	1800
-1934.931591	4141.421684	1	0.49	60	60	1800
-2498.371244	702.407232	1	0.45	60	60	2700
-365.242423	2690.916096	1	1.37	60	60	3600
-2011.409377	2807.972124	1	0.79	60	60	3600
2.533340	-1014.175567	1	1.82	60	60	1800
2188.452440	-832.282906	1	0.71	60	60	2700
693.626316	1204.919345	1	1.17	60	60	3600
-3559.279895	2945.264500	1	1.70	60	60	2700
2908.502319	7312.667634	1	0.96	60	60	2700
6721.458802	7569.316644	1	0.23	60	60	2700
-4745.142409	4028.136293	1	0.84	60	60	3600
274.991941	3654.009843	1	0.36	60	60	3600
3893.597667	7519.323405	1	1.04	60	60	1800
-182.252217	-2453.125444	1	0.84	60	60	1800
-7212.127236	-1595.358091	1	0.45	60	60	3600
-636.792295	861.104631	1	0.43	60	60	2700
-5067.271079	1229.771411	1	0.69	60	60	1800
2188.668886	-1122.138996	1	0.80	60	60	3600
437.136060	317.194648	1	1.51	60	60	3600
2138.387835	7242.325723	1	1.31	60	60	3600
-1513.275897	3662.994393	1	1.37	60	60	2700
522.413392	2204.336376	1	0.81	60	60	2700
-1363.289731	-2115.716989	1	0.82	60	60	1800
-4856.287494	3520.653767	1	1.93	60	60	3600
2143.329308	1381.982140	1	0.97	60	60	2700
-4364.881900	3660.981765	1	1.32	60	60	1800
971.494221	-4105.149899	1	0.45	60	60	3600
2112.877935	645.386474	1	0.64	60	60	1800
-1022.981234	-2674.971872	1	1.81	60	60	3600
-4182.367238	4201.011046	1	1.87	60	60	1800
-4836.768320	-2335.160176	1	0.34	60	60	1800
-4831.639345	-4809.703194	1	0.47	60	60	3600
989.590987	-3569.546177	1	1.72	60	60	2700
601.814822	2662.228932	1	1.48	60	60	1800
-2460.277707	-3226.343036	1	1.91	60	60	2700
2641.027337	-1111.760235	1	1.37	60	60	3600
-7632.287845	286.938508	1	0.26	60	60	1800
320.425934	-2317.368988	1	0.96	60	60	2700
2526.408208	1038.114660	1	0.82	60	60	1800
-106.690976	654.915879	1	1.58	60	60	2700
-6068.905812	302.261169	1	1.34	60	60	3600
-5279.926253	2197.734367	1	0.32	60	60	2700
5554.565188	-3778.158979	1	2.00	60	60	3600
-917.858022	-632.198755	1	0.53	60	60	3600
1909.500982	1324.062344	1	1.10	60	60	1800
4294.145658	216.329730	1	0.37	60	60	2700
-1217.819970	590.244910	1	0.27	60	60	1800
-7678.126756	-341.779846	1	1.25	60	60	2700
28.064388	2617.133200	1	1.55	60	60	3600
7242.091245	-608.881179	1	0.80	60	60	3600
-2844.369373	1492.046884	1	0.25	60	60	1800
-1024.756648	3396.971651	1	0.63	60	60	1800
-683.554952	-2529.836056	1	1.50	60	60	1800
-2575.572859	340.539012	1	1.55	60	60	2700
