trucks_count 5
drones_count 5
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-10851.643396	-13708.844443	1	0.72	60	60	3600
22558.394404	21789.754536	1	1.56	60	60	1800
13266.518258	2496.448418	1	1.21	60	60	2700
10907.200365	-2109.734702	1	0.57	60	60	1800
20194.000870	23963.355460	1	1.94	60	60	3600
1060.202638	-12039.752997	1	1.15	60	60	2700
4281.032511	10529.792610	1	1.85	60	60	3600
-10417.040676	-356.401979	1	0.80	60	60	1800
3355.346054	10515.192716	1	1.22	60	60	2700
3279.771549	11992.862096	1	0.74	60	60	2700
11296.545596	1471.108880	1	1.40	60	60	1800
22213.815687	22397.773244	1	1.83	60	60	1800
-18403.690385	3007.588100	1	1.76	60	60	3600
9628.684069	14292.740123	1	0.21	60	60	2700
-2917.722015	14503.232119	1	1.57	60	60	1800
277.494133	11501.691866	1	0.79	60	60	2700
5461.039272	-12478.339146	1	1.05	60	60	2700
10741.318532	-1181.646246	1	0.49	60	60	3600
-10533.750802	-2990.965615	1	1.10	60	60	2700
-4952.710138	-11561.214511	1	1.65	60	60	1800
1860.519930	-11489.749531	1	1.16	60	60	3600
20640.442923	-9193.440124	1	1.34	60	60	3600
-724.524754	13492.181129	1	0.76	60	60	2700
-13882.182085	11582.019081	1	1.24	60	60	1800
9122.981718	-12347.829661	1	1.24	60	60	2700
10082.411428	-9405.489587	1	1.45	60	60	3600
11718.440089	8360.879968	1	1.03	60	60	2700
-9882.682515	7242.325723	1	1.63	60	60	1800
3079.710396	-11476.483976	1	0.68	60	60	2700
20910.536675	-9699.244808	1	1.78	60	60	3600
149.281757	19207.609212	1	0.58	60	60	1800
15842.582045	-112.317995	1	1.70	60	60	1800
-10089.056253	-11988.236387	1	0.27	60	60	3600
3279.771549	-12049.282402	1	0.51	60	60	1800
3807.920951	10235.715387	1	1.28	60	60	3600
-11123.510193	-4329.385588	1	1.76	60	60	3600
20190.248558	23965.225636	1	1.30	60	60	1800
-20765.745220	-18132.981592	1	1.65	60	60	2700
-1938.658922	-9405.489587	1	1.77	60	60	3600
-12241.906965	13177.332694	1	1.67	60	60	2700
13203.070559	572.420363	1	1.78	60	60	1800
-23523.268863	-520.487792	1	1.53	60	60	3600
4388.782506	-11734.133741	1	1.46	60	60	3600
-13959.729273	14636.654911	1	1.13	60	60	1800
-23794.318884	7576.071844	1	0.71	60	60	3600
-1934.931591	4141.421684	1	0.49	60	60	1800
1212.597553	-10036.042658	1	1.61	60	60	1800
12346.376078	3189.804383	1	1.89	60	60	1800
2908.502319	-16729.476865	1	0.89	60	60	2700
7517.882642	3408.302414	1	0.50	60	60	2700
-1095.295622	2888.488370	1	1.94	60	60	1800
9084.088725	13225.746965	1	0.86	60	60	3600
13953.084447	32.835862	1	0.60	60	60	2700
-11695.764623	-8831.267867	1	0.59	60	60	2700
-20903.125598	5047.382384	1	1.92	60	60	1800
-5181.486440	20640.219688	1	1.46	60	60	2700
1487.319548	-15012.037864	1	1.95	60	60	3600
1281.329964	7342.679145	1	1.89	60	60	3600
17523.757475	-3127.245968	1	1.61	60	60	1800
16705.327152	10324.239816	1	1.25	60	60	1800
-3542.979308	-10130.647301	1	1.61	60	60	1800
-512.907834	2428.641751	1	1.56	60	60	2700
-4778.979105	11412.191070	1	1.99	60	60	3600
-8831.398479	9717.858375	1	1.96	60	60	3600
10633.142853	14180.121901	1	1.00	60	60	3600
-12278.256236	-1393.917361	1	0.46	60	60	2700
-10907.241895	9422.835996	1	1.54	60	60	2700
1912.816782	1218.184899	1	1.05	60	60	1800
22677.096373	22199.456664	1	1.46	60	60	3600
-13293.865867	15492.033004	1	0.73	60	60	1800
10284.735975	3266.940303	1	1.52	60	60	2700
-7260.038982	16945.364172	1	1.29	60	60	3600
-16134.102989	-10496.934509	1	0.94	60	60	1800
7189.431005	7211.369056	1	1.05	60	60	3600
11289.880006	-11836.066130	1	1.54	60	60	1800
-13134.940335	9911.337547	1	0.37	60	60	1800
-9882.682515	-16799.818775	1	0.87	60	60	2700
22894.096460	22202.540228	1	1.46	60	60	2700
22421.440189	21104.746916	1	0.31	60	60	2700
-724.524754	-10549.963370	1	1.31	60	60	2700
-1424.079500	-720.320735	1	1.08	60	60	2700
3079.710396	12565.660522	1	0.72	60	60	2700
12163.207316	2723.375024	1	0.56	60	60	2700
11938.404571	-1988.198647	1	1.77	60	60	3600
-12865.586113	14155.447747	1	1.30	60	60	1800
-17469.042312	-186.405340	1	0.89	60	60	2700
554.759850	9463.566697	1	1.49	60	60	2700
23458.637617	22308.327624	1	0.68	60	60	1800
9005.596726	3527.414419	1	1.63	60	60	2700
1212.597553	14006.101841	1	0.77	60	60	2700
-8426.313318	-13057.420085	1	0.64	60	60	3600
11253.032373	-8553.247191	1	1.71	60	60	3600
19234.957568	674.443352	1	0.42	60	60	1800
21849.155340	21812.118724	1	1.97	60	60	1800
23218.094626	-12825.021352	1	1.47	60	60	2700
16978.643111	16271.421760	1	0.76	60	60	3600
8496.592727	94.437851	1	0.54	60	60	1800
9122.981718	11694.314838	1	0.48	60	60	1800
-16544.462480	12792.398097	1	1.41	60	60	2700
-11382.076957	-11273.775625	1	0.56	60	60	1800
14929.572670	-4708.404615	1	0.30	60	60	2700
1860.519930	12552.394967	1	1.20	60	60	2700
-11878.933384	-9297.697225	1	1.44	60	60	1800
-1677.475759	12839.522507	1	1.73	60	60	2700
-3379.018244	-11392.987706	1	1.88	60	60	3600
-16543.797998	-56.042243	1	1.54	60	60	2700
20982.152837	-20902.333760	1	1.08	60	60	3600
-7002.555676	-937.350993	1	1.88	60	60	1800
-1677.475759	-11202.621992	1	0.62	60	60	3600
22108.085702	21981.425312	1	0.35	60	60	3600
12164.982730	-3348.568499	1	0.66	60	60	2700
21882.219347	-7673.933256	1	0.85	60	60	1800
2427.863418	-362.751209	1	1.28	60	60	2700
19218.701011	-3913.899880	1	0.86	60	60	3600
-13908.055374	12116.688767	1	0.82	60	60	3600
-2460.277707	-3226.343036	1	1.91	60	60	3600
6103.998796	-12692.622889	1	1.95	60	60	2700
-527.900221	1420.893251	1	0.67	60	60	2700
-16973.780489	-11561.214511	1	1.24	60	60	2700
-8831.398479	-14324.286123	1	1.65	60	60	3600
-13134.940335	-14130.806951	1	1.56	60	60	2700
11301.851074	10328.196208	1	1.43	60	60	2700
4388.782506	12308.010757	1	0.57	60	60	3600
-22693.851852	3240.302560	1	1.63	60	60	1800
-13698.546109	-11202.621992	1	0.33	60	60	1800
23111.512316	23118.002512	1	1.06	60	60	1800
1487.319548	9030.106634	1	1.26	60	60	1800
13877.164404	18903.894856	1	0.96	60	60	3600
-7291.003357	16373.023524	1	1.64	60	60	1800
1623.725352	11126.909366	1	1.69	60	60	2700
-2010.423035	-215.062108	1	1.44	60	60	1800
-1122.871647	8432.800847	1	1.60	60	60	1800
-1217.819970	590.244910	1	0.27	60	60	2700
22196.571679	21422.354008	1	0.45	60	60	1800
-3559.279895	2945.264500	1	1.70	60	60	1800
12028.500779	23840.369124	1	1.82	60	60	1800
3221.888892	960.535135	1	1.99	60	60	1800
-2392.386281	-9749.404376	1	1.75	60	60	2700
12551.171669	12208.580254	1	1.69	60	60	2700
-6478.788776	23305.888408	1	1.98	60	60	3600
16302.102861	10529.792610	1	0.91	60	60	3600
22649.624455	21855.700504	1	0.42	60	60	1800
22556.305167	21741.909200	1	1.29	60	60	3600
-768.037977	15488.897307	1	1.32	60	60	3600
-12907.853431	2871.842490	1	0.64	60	60	1800
4785.270924	975.857796	1	1.97	60	60	1800
11970.143994	-83.351717	1	1.56	60	60	2700
-2264.629133	-12896.598863	1	0.88	60	60	2700
-12864.599772	11132.413515	1	1.25	60	60	3600
-12323.700611	-15681.264530	1	0.26	60	60	1800
530.101319	12208.580254	1	1.46	60	60	3600
-6893.975416	18708.450332	1	0.74	60	60	2700
-3431.522747	-201.929987	1	1.73	60	60	3600
-16800.049455	11412.191070	1	1.40	60	60	1800
-4065.843997	-9675.582064	1	0.47	60	60	2700
13508.389898	-2990.965615	1	1.45	60	60	1800
-611.905348	9836.091941	1	0.22	60	60	3600
803.058282	-15349.303196	1	1.58	60	60	3600
-4702.615527	1972.342250	1	0.55	60	60	1800
1281.329964	-16699.465354	1	0.73	60	60	1800
-13908.055374	95.616517	1	0.54	60	60	1800
-15599.319145	-8666.532583	1	0.31	60	60	1800
3325.962632	-16096.660492	1	1.03	60	60	2700
2138.387835	7242.325723	1	1.31	60	60	3600
12799.833490	-999.564554	1	0.49	60	60	2700
3602.105819	-16632.989120	1	1.55	60	60	2700
11409.165002	-2184.980309	1	0.30	60	60	3600
-363.835332	-2654.634320	1	0.52	60	60	1800
15914.668017	7519.323405	1	0.31	60	60	3600
-13411.846451	-17843.293556	1	0.60	60	60	1800
-4765.146042	16401.844272	1	0.39	60	60	2700
-14689.123437	674.830890	1	1.60	60	60	1800
20241.627177	23979.819688	1	1.44	60	60	3600
19294.932205	696.128488	1	0.65	60	60	2700
-16086.914347	-9675.582064	1	1.39	60	60	3600
-16212.287820	7968.107488	1	0.74	60	60	2700
-1293.384093	-15921.011911	1	1.07	60	60	1800
-8127.472683	-4501.748844	1	0.73	60	60	1800
-1762.851381	13508.070884	1	1.73	60	60	1800
8642.052106	628.084543	1	1.88	60	60	1800
8785.743862	21156.699960	1	0.39	60	60	1800
-5917.071555	-671.550640	1	0.85	60	60	3600
-23527.322608	-14583.409808	1	0.74	60	60	1800
-21051.503059	8832.562948	1	1.19	60	60	3600
7497.678220	771.325848	1	0.29	60	60	3600
8107.766623	-441.410500	1	1.31	60	60	3600
-2392.386281	14292.740123	1	0.23	60	60	3600
9122.981718	-326.757411	1	1.08	60	60	3600
22329.409784	20898.214920	1	0.90	60	60	3600
12897.294388	13243.704946	1	0.96	60	60	2700
10633.142853	2159.049652	1	1.64	60	60	2700
-3689.393880	-9174.015108	1	0.49	60	60	1800
8107.766623	11579.661749	1	1.50	60	60	3600
1441.885555	-9040.659033	1	1.94	60	60	1800
142.136966	14744.447273	1	1.19	60	60	3600
-4836.768320	-14356.232426	1	1.63	60	60	3600
3189.671872	-14324.286123	1	1.14	60	60	1800
-938.996872	11396.256837	1	0.94	60	60	2700
7242.091245	11412.191070	1	0.98	60	60	3600
-15556.792263	1298.745624	1	1.82	60	60	3600
