trucks_count 5
drones_count 5
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-11516.375105	10186.456035	1	0.82	60	60	2700
-6578.522381	12395.654599	1	1.93	60	60	1800
7955.226353	-9675.582064	1	0.23	60	60	3600
11463.725247	-407.162463	1	0.76	60	60	3600
-7212.127236	-13616.430340	1	1.32	60	60	2700
10059.486780	13252.467106	1	1.99	60	60	1800
-7678.126756	11679.292403	1	1.98	60	60	3600
-13882.182085	11582.019081	1	1.24	60	60	1800
13302.400315	-4678.393105	1	0.35	60	60	2700
13134.898805	9422.835996	1	0.31	60	60	2700
13190.497304	-1687.772194	1	1.96	60	60	1800
3851.621060	-263.754366	1	1.23	60	60	3600
-11144.846312	13243.704946	1	1.68	60	60	3600
835.223390	15512.648543	1	1.97	60	60	3600
-1113.869985	9911.337547	1	0.23	60	60	2700
10689.592720	28.810605	1	1.68	60	60	3600
-612.133764	-1883.908925	1	0.76	60	60	1800
1912.816782	1218.184899	1	1.05	60	60	2700
114.436350	-4004.796478	1	0.76	60	60	1800
-12578.415453	11613.909786	1	1.50	60	60	3600
11289.880006	185.006119	1	1.96	60	60	2700
-843.529421	-12909.730983	1	1.77	60	60	1800
11177.540929	-888.658734	1	1.54	60	60	3600
-4522.727648	11965.030006	1	1.78	60	60	3600
10082.411428	2615.582662	1	0.40	60	60	2700
-11490.969031	-11833.564244	1	1.25	60	60	1800
3189.671872	9717.858375	1	1.78	60	60	1800
7798.678422	14936.847855	1	1.92	60	60	1800
-1228.939670	-12577.525021	1	1.57	60	60	3600
-12919.513023	-639.148438	1	0.71	60	60	2700
-3334.373325	1208.588777	1	1.31	60	60	1800
-12241.906965	1156.260445	1	0.24	60	60	2700
11301.851074	-1692.876041	1	1.85	60	60	1800
-6068.905812	12323.333418	1	1.68	60	60	1800
1741.608705	-4034.807989	1	0.29	60	60	1800
11718.440089	-3660.192281	1	1.35	60	60	2700
-269.333457	-3655.788962	1	0.88	60	60	3600
-11185.846960	-8529.495955	1	0.36	60	60	1800
876.224038	13243.704946	1	1.16	60	60	3600
-12740.289626	-13713.948290	1	0.57	60	60	3600
-2498.371244	702.407232	1	0.45	60	60	1800
-13352.547980	28.810605	1	1.52	60	60	3600
-1279.751818	10839.426003	1	0.28	60	60	2700
-11701.225838	14193.476412	1	0.43	60	60	1800
-11516.375105	-13855.688463	1	1.23	60	60	2700
-10960.867712	12002.391502	1	0.25	60	60	1800
8107.766623	-441.410500	1	1.31	60	60	1800
-4393.433883	-12998.353340	1	1.35	60	60	3600
-12323.700611	8360.879968	1	0.91	60	60	2700
5442.547969	-11646.489900	1	1.04	60	60	3600
-11772.034758	-13326.867631	1	1.25	60	60	1800
-10851.643396	10333.300055	1	1.07	60	60	3600
-13959.729273	2615.582662	1	0.87	60	60	2700
-1396.763039	11712.939988	1	0.80	60	60	1800
-10533.750802	-15012.037864	1	0.69	60	60	2700
-15043.479510	-10137.074368	1	0.92	60	60	1800
-4503.187708	-8612.769836	1	1.38	60	60	2700
1623.725352	11126.909366	1	1.69	60	60	2700
10880.828715	9360.422283	1	1.59	60	60	3600
-11123.510193	-4329.385588	1	1.76	60	60	3600
-13250.010020	11464.619478	1	0.39	60	60	1800
-886.783081	-9149.229759	1	0.43	60	60	2700
7497.678220	-11249.746402	1	1.14	60	60	3600
-662.198369	-1161.019588	1	0.52	60	60	2700
-2446.645432	-508.049620	1	1.23	60	60	3600
-13300.822169	-13202.718496	1	0.59	60	60	2700
-1387.927497	-9862.022598	1	0.51	60	60	3600
-8941.359954	-11476.483976	1	1.12	60	60	1800
13081.272988	-18.680748	1	1.09	60	60	2700
-4424.519207	-10442.537951	1	0.28	60	60	3600
11674.688067	2989.397766	1	0.88	60	60	2700
-50.926356	-12104.423966	1	1.51	60	60	3600
13302.400315	7342.679145	1	1.96	60	60	1800
-10160.550420	12552.394967	1	0.57	60	60	2700
-7678.126756	-341.779846	1	1.25	60	60	3600
971.494221	-4105.149899	1	0.45	60	60	2700
10082.411428	-9405.489587	1	1.45	60	60	3600
-8117.546976	8084.649532	1	1.31	60	60	2700
11289.880006	-11836.066130	1	1.54	60	60	1800
-4182.367238	4201.011046	1	1.87	60	60	1800
-6068.905812	302.261169	1	1.34	60	60	1800
-13293.865867	-8550.111494	1	1.35	60	60	1800
12856.293740	3491.576294	1	0.57	60	60	2700
