trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
7068.360212	459.857739	1	1.57	60	60	1800
-2010.423035	-215.062108	1	1.44	60	60	2700
-4831.639345	-16830.775443	1	0.83	60	60	3600
8120.692885	12577.247033	1	1.90	60	60	2700
9122.981718	-326.757411	1	1.08	60	60	2700
-1113.869985	9911.337547	1	0.23	60	60	3600
-4778.979105	-12629.953429	1	1.68	60	60	2700
3821.511695	-12133.390245	1	1.01	60	60	1800
-15599.319145	-8666.532583	1	0.31	60	60	2700
12298.564483	-519.380383	1	1.66	60	60	1800
-4522.727648	11965.030006	1	1.78	60	60	1800
971.494221	-4105.149899	1	0.45	60	60	3600
876.224038	-10798.439553	1	1.61	60	60	1800
-11516.375105	-1834.616214	1	1.97	60	60	2700
12163.207316	-9297.697225	1	0.61	60	60	3600
-14919.158982	11694.314838	1	1.94	60	60	1800
-10397.344998	-12915.235132	1	1.26	60	60	3600
-10089.056253	-11988.236387	1	0.27	60	60	1800
-12789.108327	-8553.247191	1	0.75	60	60	2700
-1934.931591	4141.421684	1	0.49	60	60	2700
-14560.463008	-10316.487382	1	0.79	60	60	3600
5952.164538	12323.333418	1	1.16	60	60	2700
9084.088725	1204.674716	1	0.69	60	60	3600
8496.592727	94.437851	1	0.54	60	60	3600
-3641.468078	661.498619	1	1.82	60	60	1800
-5299.611548	-4451.755605	1	1.50	60	60	2700
-3105.552537	3289.179289	1	0.45	60	60	2700
-11878.933384	-9297.697225	1	1.44	60	60	3600
-4522.727648	-12077.114492	1	1.88	60	60	1800
803.058282	8692.841302	1	0.64	60	60	1800
-3706.286272	2378.181494	1	1.66	60	60	2700
-2307.135249	-1987.053339	1	1.34	60	60	3600
10741.318532	10839.426003	1	0.89	60	60	2700
-15400.088595	628.084543	1	1.42	60	60	3600
12298.564483	11501.691866	1	1.32	60	60	1800
-11877.157970	8672.503750	1	0.42	60	60	2700
-6578.522381	-11646.489900	1	0.77	60	60	1800
-10417.040676	11664.670270	1	0.28	60	60	3600
-12071.996706	-12104.423966	1	0.84	60	60	3600
2156.484601	-16264.215052	1	0.44	60	60	3600
-11367.084570	-10266.027124	1	1.74	60	60	1800
-1045.449050	16258.822099	1	1.80	60	60	2700
2138.387835	-16799.818775	1	1.50	60	60	3600
9481.677692	-10316.487382	1	0.38	60	60	3600
-12367.452633	2989.397766	1	0.57	60	60	3600
-11695.764623	3189.804383	1	1.69	60	60	1800
-269.333457	-3655.788962	1	0.88	60	60	3600
-719.219276	10328.196208	1	1.90	60	60	2700
-12177.960905	-11612.230743	1	0.72	60	60	3600
7189.431005	7211.369056	1	1.05	60	60	2700
-3379.018244	-11392.987706	1	1.88	60	60	3600
-13250.010020	11464.619478	1	0.39	60	60	2700
7517.882642	3408.302414	1	0.50	60	60	3600
