trucks_count 5
drones_count 5
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-14560.463008	-10316.487382	1	0.79	60	60	2700
-3913.303727	11579.661749	1	1.01	60	60	1800
-10089.056253	-11988.236387	1	0.27	60	60	3600
16830.013464	-1595.358091	1	1.81	60	60	1800
-4522.727648	-12077.114492	1	1.88	60	60	1800
13203.070559	12593.492612	1	0.40	60	60	1800
-11772.034758	-13326.867631	1	1.25	60	60	2700
-15545.547973	-11926.634398	1	1.83	60	60	1800
-14413.456631	14292.740123	1	1.52	60	60	1800
-4065.843997	-9675.582064	1	0.47	60	60	3600
-12177.960905	12429.913755	1	0.56	60	60	3600
14929.572670	7312.667634	1	1.03	60	60	2700
-2474.574464	12008.974241	1	1.54	60	60	2700
21984.332144	-4789.988280	1	1.11	60	60	1800
-23523.268863	-520.487792	1	0.84	60	60	1800
9853.590640	12556.064400	1	0.75	60	60	2700
-1387.730229	1829.857071	1	0.28	60	60	2700
-2898.088632	11694.314838	1	1.46	60	60	1800
15842.582045	11908.754254	1	0.67	60	60	1800
-50.926356	11937.720532	1	1.25	60	60	1800
13625.100025	-356.401979	1	0.47	60	60	3600
11938.404571	10032.873602	1	0.39	60	60	2700
-9226.053326	-27533.476916	1	1.95	60	60	1800
1212.597553	14006.101841	1	0.77	60	60	1800
27925.989316	-21683.009788	1	1.78	60	60	2700
15828.991301	-1785.356862	1	0.68	60	60	1800
-29416.676076	31271.012520	1	0.27	60	60	1800
24596.284766	24265.032660	1	1.04	60	60	3600
-13314.454443	8121.132587	1	0.76	60	60	1800
-14060.678704	-10117.381747	1	1.63	60	60	2700
14159.458185	-4778.746526	1	1.99	60	60	2700
8823.082064	15008.457387	1	0.88	60	60	2700
13462.955905	15001.485465	1	0.95	60	60	2700
-387.143040	21977.228548	1	1.79	60	60	3600
20479.706738	-10141.630488	1	1.26	60	60	3600
-2307.135249	-1987.053339	1	1.34	60	60	3600
429.255713	-3112.968688	1	0.52	60	60	1800
-16524.258059	15429.374663	1	1.50	60	60	1800
-13161.311985	-2660.649966	1	0.85	60	60	1800
15914.668017	7519.323405	1	0.31	60	60	3600
-4330.688522	26395.853308	1	1.38	60	60	1800
-17059.768681	15226.299368	1	1.39	60	60	2700
-6768.267744	20901.465464	1	0.46	60	60	1800
3189.671872	-14324.286123	1	1.14	60	60	3600
-10960.867712	-18.680748	1	0.61	60	60	2700
6880.535692	-25317.284960	1	1.20	60	60	1800
-12907.853431	-9149.229759	1	1.29	60	60	3600
20120.118770	-9851.686416	1	0.68	60	60	2700
