id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 2.885188 -5.874915 2885.187741 -5874.915190 1 2.25 60 60 2700
2 4.257063 9.147093 4257.062724 9147.093324 0 9.85 60 60 3600
3 8.171254 3.121244 8171.254009 3121.243515 1 1.96 60 60 2700
4 8.765729 -1.493167 8765.728564 -1493.166870 1 2.85 60 60 2700
5 2.686003 6.851681 2686.003221 6851.680840 1 0.63 60 60 2700
6 8.865245 -6.556090 8865.244514 -6556.089545 1 2.89 60 60 3600
7 -7.001112 -6.745585 -7001.112185 -6745.584792 1 3.16 60 60 3600
8 3.962552 2.358764 3962.551888 2358.764316 1 0.73 60 60 1800
9 8.737787 -4.280500 8737.787023 -4280.500287 0 8.63 60 60 3600
10 0.039482 3.468684 39.481639 3468.683864 1 1.96 60 60 1800
11 9.853145 -0.241259 9853.144898 -241.258541 1 2.25 60 60 3600
12 9.941296 -8.530889 9941.296197 -8530.889285 1 2.72 60 60 3600
13 -1.566807 -1.003630 -1566.806610 -1003.630006 1 2.33 60 60 1800
14 -1.646991 -4.708947 -1646.991418 -4708.946896 1 4.25 60 60 1800
15 -4.714674 -6.840582 -4714.673669 -6840.581561 1 3.39 60 60 2700
16 0.607670 -1.655420 607.670308 -1655.420223 1 4.06 60 60 1800
17 0.832779 4.986690 832.778849 4986.690368 0 9.83 60 60 1800
18 -5.518198 8.135394 -5518.198058 8135.394291 1 2.21 60 60 3600
19 -4.959949 3.657192 -4959.948749 3657.192101 1 2.77 60 60 1800
20 6.472036 -7.717837 6472.035870 -7717.836558 1 4.23 60 60 3600
21 -7.588904 4.335648 -7588.904454 4335.648223 1 4.84 60 60 2700
22 -4.662734 -7.612470 -4662.733890 -7612.469583 0 8.39 60 60 2700
23 -9.171575 -8.884305 -9171.574774 -8884.305254 1 0.54 60 60 3600
24 1.363760 -3.980495 1363.759644 -3980.494744 1 1.84 60 60 1800
25 -9.713989 -8.279357 -9713.989330 -8279.357057 1 4.83 60 60 3600
26 -3.222759 6.452742 -3222.758688 6452.741735 0 8.65 60 60 2700
27 -9.696501 2.100165 -9696.500892 2100.164859 0 5.76 60 60 3600
28 -1.627119 8.960406 -1627.118804 8960.406404 1 1.42 60 60 3600
29 -2.819406 7.849865 -2819.406021 7849.865249 1 2.75 60 60 2700
30 -2.278523 6.055958 -2278.522904 6055.958087 1 1.36 60 60 2700
31 -0.422768 6.214231 -422.768270 6214.231199 0 9.35 60 60 2700
32 -0.479895 -3.561380 -479.894529 -3561.379714 1 0.95 60 60 1800
33 -8.264580 -4.690339 -8264.580007 -4690.339246 0 9.76 60 60 3600
34 -4.322422 5.156723 -4322.421993 5156.722947 1 1.46 60 60 2700
35 -7.558248 -3.106652 -7558.247702 -3106.652216 1 4.04 60 60 2700
36 -2.175841 1.845083 -2175.841327 1845.082811 1 4.91 60 60 1800
37 -3.593787 9.226698 -3593.787115 9226.698368 1 2.98 60 60 3600
38 8.781318 -7.215821 8781.318482 -7215.820863 1 1.73 60 60 3600
39 -8.387404 -8.831151 -8387.403688 -8831.150635 1 0.93 60 60 3600
40 1.113974 -4.978050 1113.973870 -4978.050484 1 1.61 60 60 1800
41 -5.043429 -9.467299 -5043.429223 -9467.298995 1 1.79 60 60 3600
42 6.413148 -6.153345 6413.147806 -6153.344614 1 3.28 60 60 2700
43 4.373348 0.313550 4373.348214 313.550017 1 3.43 60 60 1800
44 8.118852 5.084598 8118.851568 5084.597778 0 9.28 60 60 3600
45 -4.083474 -8.492020 -4083.474124 -8492.019542 0 5.94 60 60 3600
46 -4.562868 6.022205 -4562.867737 6022.205211 0 8.35 60 60 2700
47 2.927210 8.428019 2927.209590 8428.018983 1 2.77 60 60 2700
48 0.186462 -7.182584 186.462489 -7182.584495 1 3.21 60 60 2700
49 -8.572419 3.917466 -8572.418846 3917.466251 1 3.25 60 60 3600
50 -3.067233 3.254787 -3067.233096 3254.786775 1 1.88 60 60 1800
51 7.053951 3.976459 7053.951067 3976.459490 0 6.16 60 60 2700
52 -5.874151 6.404736 -5874.150553 6404.736052 1 4.04 60 60 2700
53 -6.145225 -0.647309 -6145.225014 -647.308657 1 0.64 60 60 2700
54 3.534035 -2.728513 3534.034730 -2728.512956 0 6.60 60 60 1800
55 3.906245 8.548117 3906.245403 8548.117094 1 3.95 60 60 3600
56 -7.794226 -5.869380 -7794.225949 -5869.380061 1 3.36 60 60 3600
57 -4.778119 4.187444 -4778.119372 4187.443880 1 4.73 60 60 2700
58 4.515676 5.092614 4515.675596 5092.613954 0 8.64 60 60 2700
59 -6.556973 4.285936 -6556.972869 4285.935836 1 3.83 60 60 2700
60 3.385237 4.511741 3385.236875 4511.740841 1 1.18 60 60 1800
61 2.436607 -5.186728 2436.607406 -5186.727592 0 6.35 60 60 1800
62 8.003620 -6.711860 8003.619626 -6711.859670 1 1.47 60 60 3600
63 2.003885 7.097964 2003.884524 7097.964162 1 2.19 60 60 2700
64 -2.272464 2.766907 -2272.464420 2766.907088 1 3.63 60 60 1800
65 -0.023603 5.552545 -23.602868 5552.544722 1 3.98 60 60 1800
66 0.751602 0.353208 751.601517 353.207642 0 9.91 60 60 1800
67 3.249628 6.355521 3249.628334 6355.521323 1 3.99 60 60 2700
68 7.585015 -2.121549 7585.014745 -2121.549065 1 2.13 60 60 2700
69 6.650030 2.934918 6650.029587 2934.918100 1 3.89 60 60 2700
70 2.393865 -1.333083 2393.864561 -1333.082642 1 3.68 60 60 1800
71 5.656649 6.149115 5656.649447 6149.114629 1 3.57 60 60 2700
