trucks_count 7
drones_count 7
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
1951.287547	-8905.478320	1	2.32	60	60	2700
-9486.478452	7292.630810	1	2.44	60	60	3600
6900.538799	3727.945651	1	3.67	60	60	2700
-1237.628689	6750.471836	0	9.70	60	60	2700
-7573.561317	-1656.540655	1	1.53	60	60	2700
-9246.500656	-3117.574474	1	4.76	60	60	3600
-1931.145911	3193.181072	0	5.43	60	60	1800
5275.631534	-5033.953400	0	5.79	60	60	2700
-4655.937004	-2904.572374	1	4.89	60	60	1800
1394.992852	-8315.588606	0	8.50	60	60	2700
-4658.974707	3422.895602	1	2.07	60	60	1800
-9883.444027	-58.136671	0	9.06	60	60	3600
-716.680695	-8098.540908	1	1.75	60	60	2700
2920.148552	-2009.805720	1	3.42	60	60	1800
-2523.298144	2792.741434	1	3.20	60	60	1800
3800.050828	-8536.822118	0	9.86	60	60	3600
-6209.813282	9794.688918	1	2.79	60	60	3600
-3753.027287	3822.098705	0	9.18	60	60	1800
9282.233931	2643.292003	1	2.43	60	60	3600
-3979.541814	9637.430414	1	4.26	60	60	3600
8315.155827	-5274.203748	1	1.81	60	60	3600
-8245.096541	7734.697490	1	4.64	60	60	3600
3554.327491	-6160.308404	1	2.13	60	60	2700
6091.251675	-6457.556410	1	0.78	60	60	2700
-7743.782400	-2864.081591	1	3.53	60	60	2700
8251.286476	-4063.367196	1	1.00	60	60	2700
4015.316757	4597.298787	1	2.77	60	60	1800
2174.466632	8537.327670	1	0.91	60	60	2700
9263.883743	-2347.516054	1	1.62	60	60	3600
-9634.637255	-8382.867501	0	5.32	60	60	3600
3994.372340	-4820.244497	1	1.04	60	60	1800
6457.205734	9155.899852	1	2.36	60	60	3600
7183.184862	-7940.325837	1	4.84	60	60	3600
2843.599096	3531.066736	1	3.56	60	60	1800
-2599.329561	-3256.459734	1	1.10	60	60	1800
493.577717	-7096.552531	1	4.15	60	60	2700
7447.213105	696.234249	0	9.28	60	60	2700
6672.818188	1587.437196	1	4.83	60	60	2700
4409.024550	-3119.271288	0	6.66	60	60	1800
4380.925113	7604.902521	1	2.62	60	60	2700
-3193.929110	-1202.340646	0	7.35	60	60	1800
-3325.771136	940.426811	1	2.59	60	60	1800
-8514.578782	-36.877171	1	4.68	60	60	2700
-5616.282961	-9843.313285	1	2.62	60	60	3600
-8463.388213	-5803.803933	1	2.47	60	60	3600
1176.077376	351.690461	1	4.49	60	60	1800
774.456746	-715.811324	1	3.14	60	60	1800
8073.361057	124.653993	1	1.50	60	60	2700
-5215.888588	6054.285031	1	3.01	60	60	2700
8578.652164	-8698.061959	0	8.39	60	60	3600
-1054.466715	-6364.545825	1	0.55	60	60	1800
-2522.785447	6793.057812	1	3.48	60	60	2700
-894.461261	7760.536984	1	1.03	60	60	2700
8661.259955	1123.279546	1	3.11	60	60	2700
-7628.264800	-7885.627401	1	4.09	60	60	3600
-9373.195506	2661.729429	1	3.27	60	60	3600
-2256.859096	-9681.775144	0	9.26	60	60	3600
5427.038599	9794.384359	1	0.59	60	60	3600
4621.113974	9285.072432	1	1.50	60	60	3600
-6979.358199	9964.153677	1	0.77	60	60	3600
7868.010995	2100.686934	1	0.51	60	60	2700
-5702.432814	9214.887559	1	1.13	60	60	3600
1109.806916	-6067.464401	1	4.65	60	60	1800
6428.791556	4286.841620	1	1.67	60	60	2700
-4998.119746	-1013.136459	0	8.28	60	60	1800
-3833.444180	258.157781	1	2.73	60	60	1800
2491.595328	7924.568306	1	4.49	60	60	2700
1753.423043	9594.989176	1	3.10	60	60	3600
6062.257883	-2089.019809	1	1.65	60	60	1800
7926.193873	9083.101822	1	2.49	60	60	3600
8754.187321	-4091.181133	1	1.10	60	60	3600
-7982.500697	6998.780720	1	1.63	60	60	3600
1237.303479	-2510.278636	1	4.18	60	60	1800
-212.833957	1439.053102	1	1.45	60	60	1800
-3405.612159	-4997.934201	1	4.02	60	60	1800
-1932.351231	5849.810796	1	4.27	60	60	1800
-6205.688689	3128.913982	1	3.97	60	60	2700
6690.557915	-6778.379549	1	4.44	60	60	3600
-5101.104088	-3971.094552	1	0.98	60	60	1800
-701.631925	5851.040734	1	4.55	60	60	1800
3735.953366	-3293.731874	1	3.78	60	60	1800
6417.512081	-825.905101	1	3.60	60	60	1800
-8997.179969	-8467.982834	1	3.53	60	60	3600
-4.932227	-8577.711712	1	1.95	60	60	2700
413.553430	-5507.696468	1	3.46	60	60	1800
4553.084730	-1709.243882	1	2.86	60	60	1800
-2948.429389	9330.609711	1	1.56	60	60	3600
-7446.138337	3115.063871	1	2.65	60	60	2700
-6498.228919	5422.431544	1	3.61	60	60	2700
3050.201645	-2887.168557	1	0.56	60	60	1800
-2340.226481	-8911.363495	1	2.69	60	60	2700
-527.975976	836.723699	1	0.52	60	60	1800
-2818.020960	-6079.791590	1	2.02	60	60	2700
-1530.322296	8213.063372	1	1.81	60	60	2700
4554.481810	-2360.644931	1	1.52	60	60	1800
3701.798363	2041.952319	1	3.45	60	60	1800
5776.049907	8687.152654	1	2.33	60	60	3600
8744.538216	-6435.932184	1	4.36	60	60	3600
6725.700787	-7726.957689	1	1.95	60	60	3600
-6261.524519	7650.763317	1	2.08	60	60	3600
-3815.402725	-4057.102053	0	6.71	60	60	1800
-3162.370669	7463.631310	0	9.54	60	60	2700
-8670.894493	-9479.829707	1	4.09	60	60	3600
8364.943964	-1358.204614	1	1.06	60	60	2700
383.232017	-3113.137904	1	0.73	60	60	1800
