id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 1.951288 -8.905478 1951.287547 -8905.478320 1 2.32 60 60 2700
2 -9.486478 7.292631 -9486.478452 7292.630810 1 2.44 60 60 3600
3 6.900539 3.727946 6900.538799 3727.945651 1 3.67 60 60 2700
4 -1.237629 6.750472 -1237.628689 6750.471836 0 9.70 60 60 2700
5 -7.573561 -1.656541 -7573.561317 -1656.540655 1 1.53 60 60 2700
6 -9.246501 -3.117574 -9246.500656 -3117.574474 1 4.76 60 60 3600
7 -1.931146 3.193181 -1931.145911 3193.181072 0 5.43 60 60 1800
8 5.275632 -5.033953 5275.631534 -5033.953400 0 5.79 60 60 2700
9 -4.655937 -2.904572 -4655.937004 -2904.572374 1 4.89 60 60 1800
10 1.394993 -8.315589 1394.992852 -8315.588606 0 8.50 60 60 2700
11 -4.658975 3.422896 -4658.974707 3422.895602 1 2.07 60 60 1800
12 -9.883444 -0.058137 -9883.444027 -58.136671 0 9.06 60 60 3600
13 -0.716681 -8.098541 -716.680695 -8098.540908 1 1.75 60 60 2700
14 2.920149 -2.009806 2920.148552 -2009.805720 1 3.42 60 60 1800
15 -2.523298 2.792741 -2523.298144 2792.741434 1 3.20 60 60 1800
16 3.800051 -8.536822 3800.050828 -8536.822118 0 9.86 60 60 3600
17 -6.209813 9.794689 -6209.813282 9794.688918 1 2.79 60 60 3600
18 -3.753027 3.822099 -3753.027287 3822.098705 0 9.18 60 60 1800
19 9.282234 2.643292 9282.233931 2643.292003 1 2.43 60 60 3600
20 -3.979542 9.637430 -3979.541814 9637.430414 1 4.26 60 60 3600
21 8.315156 -5.274204 8315.155827 -5274.203748 1 1.81 60 60 3600
22 -8.245097 7.734697 -8245.096541 7734.697490 1 4.64 60 60 3600
23 3.554327 -6.160308 3554.327491 -6160.308404 1 2.13 60 60 2700
24 6.091252 -6.457556 6091.251675 -6457.556410 1 0.78 60 60 2700
25 -7.743782 -2.864082 -7743.782400 -2864.081591 1 3.53 60 60 2700
26 8.251286 -4.063367 8251.286476 -4063.367196 1 1.00 60 60 2700
27 4.015317 4.597299 4015.316757 4597.298787 1 2.77 60 60 1800
28 2.174467 8.537328 2174.466632 8537.327670 1 0.91 60 60 2700
29 9.263884 -2.347516 9263.883743 -2347.516054 1 1.62 60 60 3600
30 -9.634637 -8.382868 -9634.637255 -8382.867501 0 5.32 60 60 3600
31 3.994372 -4.820244 3994.372340 -4820.244497 1 1.04 60 60 1800
32 6.457206 9.155900 6457.205734 9155.899852 1 2.36 60 60 3600
33 7.183185 -7.940326 7183.184862 -7940.325837 1 4.84 60 60 3600
34 2.843599 3.531067 2843.599096 3531.066736 1 3.56 60 60 1800
35 -2.599330 -3.256460 -2599.329561 -3256.459734 1 1.10 60 60 1800
36 0.493578 -7.096553 493.577717 -7096.552531 1 4.15 60 60 2700
37 7.447213 0.696234 7447.213105 696.234249 0 9.28 60 60 2700
38 6.672818 1.587437 6672.818188 1587.437196 1 4.83 60 60 2700
39 4.409025 -3.119271 4409.024550 -3119.271288 0 6.66 60 60 1800
40 4.380925 7.604903 4380.925113 7604.902521 1 2.62 60 60 2700
41 -3.193929 -1.202341 -3193.929110 -1202.340646 0 7.35 60 60 1800
42 -3.325771 0.940427 -3325.771136 940.426811 1 2.59 60 60 1800
43 -8.514579 -0.036877 -8514.578782 -36.877171 1 4.68 60 60 2700
44 -5.616283 -9.843313 -5616.282961 -9843.313285 1 2.62 60 60 3600
45 -8.463388 -5.803804 -8463.388213 -5803.803933 1 2.47 60 60 3600
46 1.176077 0.351690 1176.077376 351.690461 1 4.49 60 60 1800
47 0.774457 -0.715811 774.456746 -715.811324 1 3.14 60 60 1800
48 8.073361 0.124654 8073.361057 124.653993 1 1.50 60 60 2700
49 -5.215889 6.054285 -5215.888588 6054.285031 1 3.01 60 60 2700
50 8.578652 -8.698062 8578.652164 -8698.061959 0 8.39 60 60 3600
51 -1.054467 -6.364546 -1054.466715 -6364.545825 1 0.55 60 60 1800
52 -2.522785 6.793058 -2522.785447 6793.057812 1 3.48 60 60 2700
53 -0.894461 7.760537 -894.461261 7760.536984 1 1.03 60 60 2700
54 8.661260 1.123280 8661.259955 1123.279546 1 3.11 60 60 2700
