id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 1.239246 -9.634141 1239.246051 -9634.141487 1 0.79 60 60 3600
2 1.762896 -0.105894 1762.895832 -105.893918 1 3.85 60 60 1800
3 3.116074 -1.508797 3116.073501 -1508.796567 1 4.24 60 60 1800
4 9.070335 9.970054 9070.334618 9970.054261 1 4.87 60 60 3600
5 6.167818 -1.075644 6167.817701 -1075.643625 1 2.01 60 60 2700
6 0.584771 -9.208910 584.771430 -9208.910052 1 2.81 60 60 3600
7 -1.043109 -4.907517 -1043.109173 -4907.516601 0 9.53 60 60 2700
8 2.397808 7.811126 2397.807842 7811.126417 1 0.93 60 60 3600
9 -7.419498 9.810489 -7419.498340 9810.488568 1 0.68 60 60 3600
10 2.161568 5.282563 2161.568021 5282.562518 1 1.37 60 60 2700
11 5.451037 -2.022695 5451.037431 -2022.695194 0 9.95 60 60 2700
12 -5.377075 -1.621729 -5377.074630 -1621.728822 1 3.50 60 60 2700
13 3.854998 -7.615239 3854.998320 -7615.239305 1 3.30 60 60 3600
14 -9.292926 8.364452 -9292.925606 8364.451501 1 4.94 60 60 3600
15 -9.859181 -2.933721 -9859.180608 -2933.721071 1 2.75 60 60 3600
16 3.990094 5.960994 3990.094340 5960.993528 1 4.83 60 60 3600
17 -5.958575 4.210886 -5958.575357 4210.886476 0 8.81 60 60 3600
18 -8.695754 4.065307 -8695.753859 4065.306808 0 5.13 60 60 3600
19 -7.555435 -7.355351 -7555.435371 -7355.350904 1 0.94 60 60 3600
20 -5.823814 -4.219251 -5823.813978 -4219.251137 1 4.07 60 60 3600
21 9.723732 2.571427 9723.732418 2571.426898 1 0.67 60 60 3600
22 -0.559201 -9.184900 -559.200947 -9184.899576 1 0.83 60 60 3600
23 3.676888 7.879187 3676.888332 7879.186661 1 3.71 60 60 3600
24 5.674231 -3.982641 5674.230569 -3982.640939 1 4.65 60 60 2700
25 6.018688 -2.875587 6018.688443 -2875.587340 1 2.65 60 60 2700
26 1.554783 5.881021 1554.783109 5881.020977 0 8.93 60 60 2700
27 0.684541 -4.834819 684.540510 -4834.818915 1 3.76 60 60 2700
28 -6.662253 7.897516 -6662.253147 7897.515973 1 1.07 60 60 3600
29 -9.163423 -2.751515 -9163.422761 -2751.515110 0 5.45 60 60 3600
30 4.553552 8.713481 4553.552298 8713.480533 1 2.07 60 60 3600
31 7.476500 1.977503 7476.499569 1977.503421 0 9.48 60 60 3600
32 -0.757956 3.815914 -757.956012 3815.914061 1 2.20 60 60 1800
33 7.849096 -0.214717 7849.096141 -214.717094 1 3.19 60 60 3600
34 -5.528044 -6.016653 -5528.043653 -6016.653058 1 2.93 60 60 3600
35 -8.799134 -9.117931 -8799.134138 -9117.931340 1 3.34 60 60 3600
36 5.628780 -5.185083 5628.779778 -5185.083234 0 8.92 60 60 3600
37 -9.159374 -8.415022 -9159.373988 -8415.021587 0 8.93 60 60 3600
38 3.467577 -7.177705 3467.577405 -7177.705023 1 0.81 60 60 3600
39 -1.269841 7.975134 -1269.841174 7975.133534 1 3.19 60 60 3600
40 -1.899218 8.491372 -1899.218364 8491.371913 1 0.98 60 60 3600
41 -4.157226 -8.505394 -4157.226442 -8505.394200 1 4.54 60 60 3600
42 -4.857965 0.185668 -4857.964538 185.668081 1 3.80 60 60 2700
43 -5.109942 9.844437 -5109.942168 9844.437487 1 3.11 60 60 3600
44 -3.280048 5.975233 -3280.048130 5975.233092 1 0.60 60 60 2700
45 4.098040 0.578009 4098.040499 578.009341 1 2.70 60 60 2700
46 2.681054 7.302584 2681.053976 7302.584146 1 1.20 60 60 3600
47 -1.209166 -6.218923 -1209.165807 -6218.923003 1 3.33 60 60 2700
48 -2.691776 -7.779088 -2691.775803 -7779.088326 1 4.25 60 60 3600
49 -2.963843 -0.703696 -2963.842659 -703.695561 1 2.75 60 60 1800
50 -2.918605 0.853720 -2918.604658 853.720271 1 3.46 60 60 1800
51 9.164082 -3.104372 9164.082088 -3104.372009 0 7.28 60 60 3600
52 4.198470 6.731430 4198.470095 6731.429739 1 4.89 60 60 3600
53 -3.132014 -4.185023 -3132.014314 -4185.023342 0 6.33 60 60 2700
54 -6.599525 -5.683097 -6599.524834 -5683.097312 0 7.91 60 60 3600
55 -7.892387 0.982217 -7892.387022 982.217203 0 9.86 60 60 3600
56 2.516047 -1.432276 2516.046600 -1432.275952 1 4.65 60 60 1800
57 8.805762 -5.521826 8805.761632 -5521.826303 1 1.39 60 60 3600
58 -7.182413 4.894297 -7182.413043 4894.297364 1 1.44 60 60 3600
59 -7.249299 2.235229 -7249.299207 2235.228910 1 1.40 60 60 3600
60 1.388672 3.023330 1388.672281 3023.330113 0 7.67 60 60 1800
61 -3.401108 -9.215130 -3401.108005 -9215.129882 1 2.13 60 60 3600
62 1.834844 -9.857132 1834.844022 -9857.131762 1 0.76 60 60 3600
63 2.057989 6.727202 2057.989132 6727.202266 1 2.38 60 60 3600
64 -0.020429 -8.308472 -20.428873 -8308.472106 1 2.67 60 60 3600
65 0.246003 5.792800 246.002606 5792.799872 1 1.38 60 60 2700
66 -7.840522 -5.054860 -7840.522286 -5054.860359 1 2.05 60 60 3600
67 9.709867 -5.031777 9709.866911 -5031.776624 1 0.83 60 60 3600
68 -5.160943 4.057976 -5160.942965 4057.975628 1 1.48 60 60 2700
69 7.161709 -0.075523 7161.709214 -75.523251 1 2.81 60 60 3600
70 7.227226 -6.047552 7227.225903 -6047.552445 1 1.65 60 60 3600
71 -1.398632 7.217273 -1398.631585 7217.273417 1 4.47 60 60 3600
72 -4.982390 7.405224 -4982.389833 7405.223740 1 2.00 60 60 3600
73 -2.407490 -1.874408 -2407.490271 -1874.407733 1 3.79 60 60 1800
74 3.844885 -4.241398 3844.884747 -4241.397977 1 0.72 60 60 2700
75 -1.049064 9.077024 -1049.063799 9077.024233 0 5.35 60 60 3600
76 -7.778062 4.158266 -7778.061577 4158.265521 0 7.14 60 60 3600
77 0.955469 -7.977091 955.469378 -7977.091375 1 2.20 60 60 3600
78 -4.636960 -6.812768 -4636.960286 -6812.768434 1 4.98 60 60 3600
79 0.613819 3.585330 613.819068 3585.330353 1 1.89 60 60 1800
80 9.957004 -0.155385 9957.004108 -155.384926 1 3.22 60 60 3600
81 1.063393 7.904971 1063.392750 7904.970830 1 0.63 60 60 3600
82 2.575084 -4.184237 2575.083837 -4184.236964 1 4.67 60 60 2700
83 0.526813 7.772465 526.813106 7772.465253 0 6.91 60 60 3600
84 -8.735377 0.067137 -8735.376664 67.137401 1 1.39 60 60 3600
85 -5.054142 1.999839 -5054.142136 1999.838734 1 4.64 60 60 2700
86 -6.168716 8.210683 -6168.715832 8210.682778 1 2.79 60 60 3600
87 4.624417 1.815805 4624.416896 1815.804938 0 9.01 60 60 2700
88 -6.443435 6.313316 -6443.434528 6313.316456 1 2.52 60 60 3600
89 1.908327 -2.713651 1908.326598 -2713.651117 1 2.64 60 60 1800
90 6.193770 2.168499 6193.769729 2168.499197 1 3.07 60 60 2700
91 5.911809 9.449373 5911.808580 9449.372710 1 3.91 60 60 3600
