id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 2.701982 8.733134 2701.982444 8733.133873 1 1.55 60 60 2700
2 4.423641 5.184112 4423.640644 5184.112413 1 2.74 60 60 2700
3 8.036947 -0.209622 8036.947256 -209.621939 0 9.73 60 60 2700
4 8.081079 5.019778 8081.079340 5019.778130 1 0.93 60 60 3600
5 9.183857 7.687036 9183.857084 7687.036278 1 0.62 60 60 3600
6 -4.342328 -9.750663 -4342.328140 -9750.662718 1 3.21 60 60 3600
7 9.085464 -0.731686 9085.464305 -731.686214 1 3.88 60 60 2700
8 9.909991 5.391230 9909.990812 5391.230390 1 4.64 60 60 3600
9 -1.253982 0.763006 -1253.982488 763.005916 1 0.57 60 60 1800
10 6.716438 -3.007532 6716.438257 -3007.531542 1 3.94 60 60 2700
11 -4.273550 4.072245 -4273.550269 4072.244792 1 4.66 60 60 1800
12 6.934320 -6.984114 6934.319892 -6984.114342 1 3.11 60 60 3600
13 4.656331 9.484807 4656.331091 9484.807136 1 1.84 60 60 3600
14 3.728938 -4.094647 3728.937883 -4094.647382 1 1.80 60 60 1800
15 0.461855 9.533258 461.855494 9533.258075 1 0.69 60 60 3600
16 2.244918 4.381570 2244.918473 4381.569703 1 1.48 60 60 1800
17 -0.374511 -4.634810 -374.510647 -4634.809836 1 2.03 60 60 1800
18 7.879543 7.755806 7879.543073 7755.805730 0 6.38 60 60 3600
19 9.364357 -4.753899 9364.357351 -4753.899442 0 5.31 60 60 3600
20 -1.865660 -7.837908 -1865.660093 -7837.907801 1 1.59 60 60 2700
21 -5.728748 2.024564 -5728.747548 2024.564182 1 4.81 60 60 1800
22 0.860620 4.694397 860.620068 4694.396979 0 8.44 60 60 1800
23 -0.592911 -0.125246 -592.911053 -125.246363 0 7.45 60 60 1800
24 -7.642736 -9.816885 -7642.735787 -9816.885432 1 1.83 60 60 3600
25 8.577201 -9.336176 8577.201348 -9336.176077 1 0.70 60 60 3600
26 9.534961 -8.811297 9534.960594 -8811.296623 0 9.97 60 60 3600
27 -0.482680 3.382295 -482.680195 3382.294537 1 2.76 60 60 1800
28 1.150446 -8.652808 1150.446194 -8652.808191 1 2.96 60 60 2700
29 8.876291 -4.574572 8876.290817 -4574.572415 1 1.07 60 60 3600
30 -1.464030 -4.164254 -1464.029712 -4164.253560 1 4.78 60 60 1800
31 -1.281075 1.922005 -1281.074895 1922.005170 1 3.67 60 60 1800
32 5.980225 -5.858083 5980.224677 -5858.082830 1 2.48 60 60 2700
33 7.814347 -3.005029 7814.347471 -3005.028799 1 1.90 60 60 2700
34 -1.495626 -1.488711 -1495.625631 -1488.711316 1 1.06 60 60 1800
35 8.366215 6.318762 8366.215456 6318.761996 0 9.96 60 60 3600
36 -3.255283 0.171331 -3255.283103 171.330771 0 8.85 60 60 1800
37 -0.199519 0.910566 -199.518565 910.566463 0 6.42 60 60 1800
38 2.596308 -7.847170 2596.308413 -7847.170123 1 2.12 60 60 2700
39 4.157025 -5.652241 4157.024831 -5652.240614 1 0.69 60 60 2700
40 9.153099 5.894431 9153.099103 5894.431296 1 3.69 60 60 3600
41 -6.328777 2.084251 -6328.777118 2084.250504 1 0.92 60 60 2700
42 6.592465 2.134253 6592.464819 2134.252525 1 2.91 60 60 2700
43 6.780150 -5.388912 6780.150069 -5388.911599 1 2.93 60 60 2700
44 2.656785 9.834044 2656.784588 9834.043975 1 4.08 60 60 3600
45 -3.319013 6.907796 -3319.013200 6907.796186 1 2.94 60 60 2700
46 2.906895 6.324006 2906.894848 6324.005880 1 2.71 60 60 2700
47 -8.310533 0.780857 -8310.532912 780.856677 1 3.22 60 60 2700
48 -4.741024 -5.307819 -4741.023946 -5307.818968 0 5.70 60 60 2700
49 7.858152 8.296630 7858.152020 8296.629521 1 4.91 60 60 3600
50 -7.852882 -5.601221 -7852.882118 -5601.220897 1 1.46 60 60 3600
51 2.380123 -4.559293 2380.123394 -4559.292716 1 0.83 60 60 1800
52 -9.721521 5.343426 -9721.521086 5343.425975 1 0.97 60 60 3600
53 7.208845 7.700433 7208.844826 7700.432650 1 4.75 60 60 3600
54 1.676034 -8.011288 1676.033700 -8011.288398 1 0.55 60 60 2700
55 -3.313818 1.729683 -3313.817632 1729.682752 1 2.35 60 60 1800
56 -2.528218 -5.278049 -2528.217506 -5278.049059 1 0.85 60 60 1800
57 3.394327 2.589876 3394.326881 2589.875904 1 1.30 60 60 1800
58 2.064502 2.993299 2064.501534 2993.298554 1 2.20 60 60 1800
59 -6.210128 -0.647320 -6210.128361 -647.319675 1 0.85 60 60 1800
60 -3.021636 4.626358 -3021.635694 4626.358027 0 7.58 60 60 1800
61 -6.972055 9.741275 -6972.054869 9741.275003 0 7.00 60 60 3600
62 1.549790 -2.873167 1549.789622 -2873.167307 1 2.47 60 60 1800
63 -9.648709 -2.846488 -9648.708694 -2846.488074 1 2.05 60 60 3600
64 -8.893196 2.670552 -8893.196372 2670.551997 1 4.65 60 60 3600
65 5.581043 5.476412 5581.042599 5476.411540 1 3.66 60 60 2700
66 -7.525112 9.981244 -7525.112290 9981.243619 1 3.84 60 60 3600
67 -8.994898 3.176264 -8994.898315 3176.264323 1 0.82 60 60 3600
68 2.152858 2.250190 2152.858416 2250.189786 1 4.97 60 60 1800
69 -3.290971 7.425625 -3290.970914 7425.625185 1 1.60 60 60 2700
70 7.724359 9.428663 7724.358650 9428.662712 1 0.76 60 60 3600
71 -8.255846 2.371802 -8255.845715 2371.801647 1 4.85 60 60 2700
72 -6.342374 -8.760111 -6342.373507 -8760.110706 1 1.82 60 60 3600
73 -6.644251 0.495881 -6644.250708 495.881238 1 1.28 60 60 2700
74 -0.112183 -1.621048 -112.183109 -1621.047571 1 2.85 60 60 1800
75 5.807143 3.760792 5807.142566 3760.791791 1 1.82 60 60 2700
76 -8.386426 5.697254 -8386.425773 5697.253636 0 9.94 60 60 3600
77 -1.410532 -0.051186 -1410.531727 -51.185817 1 4.84 60 60 1800
78 1.438045 -9.258449 1438.045193 -9258.449019 0 7.26 60 60 3600
79 7.148570 -3.283996 7148.569590 -3283.995604 1 3.50 60 60 2700
80 -9.482888 1.290883 -9482.888355 1290.883489 0 5.47 60 60 3600
81 8.909910 -8.764130 8909.910366 -8764.129706 1 4.62 60 60 3600
82 -8.947790 0.477229 -8947.789516 477.229189 0 7.51 60 60 2700
83 -7.728577 5.000301 -7728.577432 5000.300993 0 9.73 60 60 2700
84 -1.799803 6.067102 -1799.803185 6067.101612 1 3.23 60 60 1800
85 1.945894 -9.935028 1945.894078 -9935.028239 1 1.22 60 60 3600
86 -5.494233 -7.438637 -5494.232522 -7438.637396 1 3.34 60 60 3600
87 -3.795692 -9.706442 -3795.692083 -9706.441690 1 0.78 60 60 3600
