trucks_count 7
drones_count 7
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
4522.475578	5724.659133	1	0.59	60	60	2700
4865.637983	-1858.816062	0	7.65	60	60	1800
558.220246	7157.743824	1	4.81	60	60	2700
7483.127344	-5702.398475	0	7.77	60	60	3600
3067.836895	3851.595390	1	2.57	60	60	1800
5171.794543	-4956.452892	1	1.13	60	60	2700
3105.215020	-9767.481961	1	3.00	60	60	3600
-6001.924652	2892.831952	1	3.52	60	60	2700
-1306.841566	4224.181707	1	4.08	60	60	1800
-5126.400798	-5642.298754	1	4.10	60	60	2700
9770.920445	4625.545298	1	1.23	60	60	3600
-1460.517252	-164.174877	1	4.74	60	60	1800
7137.850741	-4026.110978	0	8.41	60	60	2700
-255.224975	1176.179327	1	1.00	60	60	1800
4735.089058	3906.831618	1	0.96	60	60	1800
-2905.883237	9541.896716	0	9.33	60	60	3600
-7873.751364	-5973.271214	1	0.70	60	60	3600
-5336.081671	9466.544852	1	2.09	60	60	3600
6216.715992	2769.063410	1	1.21	60	60	2700
8137.267702	3675.729561	1	0.61	60	60	2700
854.099130	-4694.979707	1	4.37	60	60	1800
1308.320722	-8930.854666	0	9.36	60	60	2700
-9109.474356	-279.785185	1	3.80	60	60	2700
-8376.892348	7069.412760	1	0.67	60	60	3600
6082.761685	-8348.876566	0	6.33	60	60	3600
-7651.442907	1662.411692	1	4.51	60	60	2700
4617.576141	534.542557	1	4.98	60	60	1800
-4326.664991	-9572.154433	1	3.66	60	60	3600
-1887.566857	-3115.723675	0	5.72	60	60	1800
-8767.896539	-5683.187356	1	4.55	60	60	3600
7760.184625	-9667.064653	1	1.66	60	60	3600
2568.689291	-6062.708213	1	0.51	60	60	1800
-6611.897608	8760.183328	0	7.51	60	60	3600
7672.048080	-46.862057	1	0.66	60	60	2700
5281.333992	4312.366327	1	2.40	60	60	2700
-812.422578	-9557.862345	1	1.60	60	60	3600
-6545.729666	7489.021551	1	3.77	60	60	3600
-8730.551303	-6790.516156	1	2.19	60	60	3600
8274.126566	-2244.346415	1	3.84	60	60	2700
-7359.856016	-8762.303602	0	6.67	60	60	3600
2538.352757	750.005693	1	3.68	60	60	1800
-4140.265067	-4997.668033	1	3.38	60	60	1800
2108.964827	5712.253276	1	2.33	60	60	1800
-7665.274551	-5181.919090	0	6.58	60	60	3600
6391.457251	-2605.598991	1	3.13	60	60	2700
-4331.133670	7858.903581	1	3.44	60	60	2700
6147.096646	6592.641292	1	2.63	60	60	2700
-6050.638249	-1129.741275	1	1.85	60	60	1800
5011.477664	9421.314563	1	1.02	60	60	3600
-1454.983016	-2516.690193	1	0.74	60	60	1800
6827.535332	1438.388244	1	0.53	60	60	2700
6057.348533	-7051.082014	1	2.35	60	60	3600
-5906.826357	-5890.081164	0	7.17	60	60	2700
-6535.841920	-2234.158534	0	6.07	60	60	2700
-2268.084844	-8967.400223	1	4.08	60	60	3600
-6042.267383	-2930.950955	0	6.10	60	60	2700
-7877.964831	-4434.346854	1	3.85	60	60	2700
3829.220619	4616.302124	1	2.82	60	60	1800
7874.252370	920.398109	1	2.80	60	60	2700
-1901.518796	9819.620178	1	4.55	60	60	3600
-8757.109790	9982.675856	0	7.34	60	60	3600
-7340.130257	-7380.207849	0	8.11	60	60	3600
877.419633	9073.001054	1	2.59	60	60	2700
5466.644480	7997.310618	1	1.21	60	60	3600
-6683.249921	5521.361613	0	9.73	60	60	2700
-3402.231553	1827.743484	0	9.95	60	60	1800
-5561.057101	-7801.812124	1	1.33	60	60	3600
-4564.897172	3086.747403	0	8.89	60	60	1800
6186.085357	1048.546915	1	2.23	60	60	1800
2911.174763	7932.015046	1	2.91	60	60	2700
6543.660450	8500.437517	1	2.21	60	60	3600
-1696.461637	7210.922951	1	2.13	60	60	2700
3235.898480	4338.943621	1	3.39	60	60	1800
4330.881972	9058.792768	1	2.90	60	60	3600
-5957.300232	-2223.634195	1	4.27	60	60	1800
-1700.800875	-8847.569436	1	4.59	60	60	2700
-7811.931960	-1824.285441	0	8.34	60	60	2700
-4933.983663	-1512.255785	1	4.81	60	60	1800
3494.437567	2317.261087	1	2.80	60	60	1800
-8745.950540	-3599.205316	1	2.18	60	60	3600
-8034.324261	2572.187898	1	1.68	60	60	2700
1006.435050	5284.503028	1	4.76	60	60	1800
-396.493828	2299.235147	1	4.16	60	60	1800
-1068.987257	-8599.872020	1	1.36	60	60	2700
7902.756973	2995.434628	1	2.18	60	60	2700
-7666.360326	7572.018306	1	4.51	60	60	3600
338.976345	-4111.022063	1	1.28	60	60	1800
2451.212283	3336.177343	0	5.45	60	60	1800
3082.287185	-8961.365088	1	3.47	60	60	3600
1761.209962	-4272.603451	1	0.85	60	60	1800
-7866.772244	3950.956819	1	4.48	60	60	2700
-2879.000626	6676.772487	1	3.01	60	60	2700
7722.718452	-1588.845491	1	2.95	60	60	2700
8007.056371	-7158.962241	0	6.64	60	60	3600
7980.922317	-3444.812593	1	1.28	60	60	2700
-337.482597	7745.095638	0	7.74	60	60	2700
6708.842810	3204.441377	1	1.70	60	60	2700
9107.635784	-784.611496	0	7.81	60	60	2700
-5835.269131	-4242.524802	1	4.87	60	60	2700
-984.289484	-1148.668731	0	7.60	60	60	1800
1056.103885	676.080479	1	2.62	60	60	1800
4244.852881	1544.111119	1	1.98	60	60	1800
3617.323593	242.665238	1	4.87	60	60	1800
5267.448982	-1301.810231	0	8.84	60	60	1800
-5530.775112	-4872.055601	1	1.40	60	60	2700
-7127.610107	9082.434268	1	2.84	60	60	3600
-3495.934246	9244.413918	1	3.48	60	60	3600
-1946.764394	8361.265972	1	3.88	60	60	2700
925.088678	-6074.757432	1	3.61	60	60	1800
4951.544165	8507.866154	1	3.17	60	60	3600
8518.605437	1261.986173	1	3.45	60	60	2700
9268.606336	322.962000	0	5.40	60	60	3600
-9291.980162	6918.550938	1	4.55	60	60	3600
4622.336689	-8484.012050	1	1.57	60	60	3600
-4007.930403	6595.655562	0	7.99	60	60	2700
9600.372394	2633.081790	1	2.62	60	60	3600
8211.468598	6032.427679	1	1.84	60	60	3600
1383.810043	1195.491099	1	3.67	60	60	1800
2641.321183	-1579.755015	1	2.95	60	60	1800
-9724.655410	8606.827136	1	1.32	60	60	3600
-8855.793540	-8393.463546	1	1.02	60	60	3600
4924.575600	-3892.765985	0	7.87	60	60	1800
-4855.026113	-3858.122646	1	3.02	60	60	1800
9830.231916	5493.450177	1	0.65	60	60	3600
-7753.780375	-7777.525545	1	0.62	60	60	3600
-9987.256593	-8530.860300	1	3.92	60	60	3600
1745.870540	8931.446296	1	1.67	60	60	2700
-9407.898137	2053.575950	1	3.52	60	60	3600
-2184.031503	-6100.397041	1	4.97	60	60	1800
1124.486154	-267.783539	0	6.46	60	60	1800
6396.452989	-1009.940539	0	7.56	60	60	1800
-8012.142025	6189.350682	1	3.40	60	60	3600
-2852.461505	-1894.779980	0	8.43	60	60	1800
-918.238776	8519.246619	1	2.98	60	60	2700
2102.551589	-9339.316529	1	3.43	60	60	3600
8394.255502	-5073.820854	1	4.21	60	60	3600
7749.706320	7002.985015	1	3.62	60	60	3600
-9274.721071	4199.299651	1	1.47	60	60	3600
8847.740362	4857.206694	0	8.95	60	60	3600
1840.251980	1847.914828	1	4.73	60	60	1800
-9488.715300	7546.330399	0	6.83	60	60	3600
6591.423570	-5427.898484	1	4.03	60	60	2700
-8403.666981	-1917.370977	1	1.66	60	60	2700
-9956.560045	5824.359853	1	4.99	60	60	3600
-9618.985507	-221.268584	1	4.28	60	60	3600
-2653.602979	-7748.440674	1	2.77	60	60	2700
4051.641241	6896.828224	1	2.90	60	60	2700
-1209.837802	-4158.967699	1	0.97	60	60	1800
-6555.688194	3483.562465	1	2.24	60	60	2700
-5656.343704	4779.161159	1	1.48	60	60	2700
3366.575359	1362.469731	1	3.21	60	60	1800
-3300.486934	3110.854411	1	2.85	60	60	1800
-6570.726535	2183.673265	1	1.41	60	60	2700
-6494.202666	580.203812	0	7.32	60	60	1800
7401.372238	-6526.651606	1	2.68	60	60	3600
-5658.129731	-8348.196371	0	7.97	60	60	3600
-9000.441880	7751.681951	1	3.87	60	60	3600
-3259.630893	-8901.224759	1	4.43	60	60	3600
-3588.141998	331.333069	1	1.42	60	60	1800
924.145063	-2294.502870	1	1.79	60	60	1800
2243.553595	9392.196804	0	6.20	60	60	3600
5642.978337	2868.178794	0	7.23	60	60	1800
-3686.157499	-3611.748928	1	4.57	60	60	1800
9689.842995	8333.809974	1	4.22	60	60	3600
8778.824271	2061.511320	1	4.05	60	60	2700
-2326.864396	4922.232056	1	2.12	60	60	1800
-6747.722155	-3885.174823	1	3.67	60	60	2700
5083.526390	-9869.173537	0	6.82	60	60	3600
4905.977694	-3050.899091	1	4.88	60	60	1800
-4103.356812	8346.191440	1	0.65	60	60	3600
1109.122082	6700.848317	1	2.96	60	60	2700
4196.997216	-7653.881381	1	2.46	60	60	2700
-266.852055	-3542.379581	1	2.66	60	60	1800
9937.565469	6690.995206	1	3.29	60	60	3600
9766.497124	-509.766024	1	4.38	60	60	3600
2657.904640	-101.521566	1	1.15	60	60	1800
5574.408094	1936.552360	1	0.55	60	60	1800
56.790349	-4971.895683	1	4.65	60	60	1800
-7518.369029	5777.476663	1	2.10	60	60	3600
-181.674939	-7799.193943	1	1.08	60	60	2700
-4386.988668	3627.912396	0	9.63	60	60	1800
8672.818759	2792.830229	1	0.64	60	60	2700
