id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 -2.211784 -8.529337 -2211.784310 -8529.337454 0 8.37 60 60 2700
2 3.933645 6.688213 3933.645303 6688.212811 1 0.54 60 60 2700
3 2.514153 -9.765933 2514.153113 -9765.932707 1 0.50 60 60 3600
4 2.636577 9.852731 2636.577438 9852.730816 1 2.21 60 60 3600
5 3.887289 -8.943431 3887.288770 -8943.430883 0 6.85 60 60 3600
6 4.904232 -7.232540 4904.232206 -7232.539841 1 4.37 60 60 2700
7 8.138106 2.887024 8138.106237 2887.023761 0 6.33 60 60 2700
8 9.817165 3.455698 9817.165022 3455.698129 1 4.20 60 60 3600
9 1.830188 -5.795232 1830.188064 -5795.232123 1 1.90 60 60 1800
10 2.839477 -3.172564 2839.477153 -3172.563677 1 1.96 60 60 1800
11 -6.902283 -3.876898 -6902.282637 -3876.897735 1 2.13 60 60 2700
12 9.675292 7.519553 9675.291827 7519.552803 0 9.58 60 60 3600
13 -3.944335 8.209916 -3944.335447 8209.916307 1 4.60 60 60 2700
14 7.744142 -4.178012 7744.141753 -4178.011799 1 2.63 60 60 2700
15 -5.136677 7.374174 -5136.677470 7374.173775 0 5.56 60 60 2700
16 -7.736310 -8.516820 -7736.310137 -8516.820410 1 2.12 60 60 3600
17 -1.207675 4.073950 -1207.675373 4073.949947 1 2.94 60 60 1800
18 9.613275 -0.489486 9613.275471 -489.485933 0 5.22 60 60 3600
19 9.665777 6.829563 9665.777263 6829.563084 0 7.29 60 60 3600
20 -1.837477 0.079511 -1837.477233 79.510898 1 1.81 60 60 1800
21 4.276221 4.324001 4276.221105 4324.000861 0 6.79 60 60 1800
22 -4.397683 3.843194 -4397.682836 3843.193874 1 3.74 60 60 1800
23 -8.659526 4.678042 -8659.526213 4678.041654 1 1.07 60 60 3600
24 0.710047 2.144268 710.046983 2144.268122 1 1.79 60 60 1800
25 -5.060199 6.513895 -5060.198542 6513.895380 1 0.69 60 60 2700
26 -4.395214 -7.449124 -4395.213865 -7449.124458 0 6.39 60 60 2700
27 -0.979238 -4.872791 -979.238466 -4872.790796 1 2.22 60 60 1800
28 -2.446993 -1.847209 -2446.992671 -1847.208586 1 4.48 60 60 1800
29 -1.315653 -1.687684 -1315.652576 -1687.683863 1 4.39 60 60 1800
30 -5.975606 1.847476 -5975.605682 1847.475642 0 7.26 60 60 1800
31 1.496426 -4.943881 1496.426413 -4943.880978 1 4.88 60 60 1800
32 4.392239 -4.214099 4392.239120 -4214.099098 1 2.39 60 60 1800
33 -4.032480 -6.845074 -4032.480118 -6845.073880 1 2.78 60 60 2700
34 6.299618 -2.992150 6299.618432 -2992.150152 0 9.32 60 60 2700
35 -9.381061 -4.545058 -9381.061278 -4545.058003 1 1.36 60 60 3600
36 -3.608309 0.365356 -3608.308575 365.356290 0 6.60 60 60 1800
37 0.648704 1.173352 648.703516 1173.352106 1 0.90 60 60 1800
38 3.446835 7.993590 3446.834619 7993.590119 0 5.25 60 60 2700
39 -7.144467 6.296308 -7144.467316 6296.307517 1 2.86 60 60 3600
40 -9.481150 5.207698 -9481.150086 5207.698071 1 2.96 60 60 3600
41 9.255274 9.215968 9255.274475 9215.967892 1 1.29 60 60 3600
42 5.855548 9.788074 5855.548416 9788.073678 1 2.09 60 60 3600
43 1.141950 2.546342 1141.949703 2546.342329 1 1.87 60 60 1800
44 4.067665 2.833680 4067.665249 2833.679601 1 1.40 60 60 1800
45 4.941687 4.254789 4941.686867 4254.788910 0 9.41 60 60 1800
46 -2.406454 5.002750 -2406.454161 5002.750135 1 1.34 60 60 1800
47 -0.406568 9.453784 -406.568121 9453.784279 1 4.52 60 60 3600
