id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 7.546877 8.795457 7546.876957 8795.457397 1 3.23 60 60 3600
2 8.254947 -0.305617 8254.946852 -305.617302 1 3.75 60 60 2700
3 -1.660877 3.937890 -1660.877234 3937.890178 0 7.56 60 60 1800
4 -1.766148 -0.346468 -1766.147708 -346.468371 1 0.62 60 60 1800
5 -2.969703 0.797992 -2969.703247 797.991644 1 2.46 60 60 1800
6 0.849711 -3.791484 849.710688 -3791.484100 1 2.16 60 60 1800
7 -8.730968 9.956723 -8730.967831 9956.723253 0 6.42 60 60 3600
8 5.203459 8.394034 5203.459130 8394.033534 0 5.86 60 60 3600
9 5.696946 4.538363 5696.945805 4538.363134 1 3.03 60 60 2700
10 9.032145 2.706508 9032.144714 2706.507635 1 3.35 60 60 3600
11 -1.104772 -4.593585 -1104.771776 -4593.585188 1 1.94 60 60 1800
12 -9.566994 3.109338 -9566.994465 3109.338224 1 2.03 60 60 3600
13 -5.508328 2.421907 -5508.328153 2421.906700 1 0.70 60 60 1800
14 -3.969265 5.416031 -3969.264596 5416.030786 0 6.08 60 60 2700
15 -9.430171 5.967486 -9430.170973 5967.486249 1 1.50 60 60 3600
16 7.820034 6.229492 7820.034478 6229.492054 1 4.99 60 60 3600
17 4.488762 3.415677 4488.761938 3415.676737 0 7.05 60 60 1800
18 -0.055709 0.647492 -55.708870 647.492146 1 0.71 60 60 1800
19 -2.987665 -2.493885 -2987.665284 -2493.884968 1 4.59 60 60 1800
20 7.978090 -7.752469 7978.090252 -7752.469060 1 0.87 60 60 3600
21 9.826195 9.455766 9826.194620 9455.766107 1 4.98 60 60 3600
22 0.035195 2.898128 35.195416 2898.128075 1 1.37 60 60 1800
23 -6.223319 -1.813224 -6223.318861 -1813.223677 1 2.14 60 60 1800
24 -6.486657 9.792354 -6486.656813 9792.354161 1 4.33 60 60 3600
25 4.822459 -2.275263 4822.459071 -2275.263165 1 4.49 60 60 1800
26 -3.877661 -2.724355 -3877.661321 -2724.354708 1 3.73 60 60 1800
27 -4.323379 9.653607 -4323.379384 9653.606992 1 0.60 60 60 3600
28 4.625045 0.019925 4625.044535 19.924839 1 4.30 60 60 1800
29 -8.937627 -4.452145 -8937.626566 -4452.144887 1 4.85 60 60 3600
30 0.955544 4.578907 955.544150 4578.906546 0 9.72 60 60 1800
31 5.033405 -5.867129 5033.405194 -5867.128505 1 1.12 60 60 2700
32 6.126133 -3.736359 6126.132565 -3736.359284 0 7.71 60 60 2700
33 5.810576 -5.220482 5810.575824 -5220.482212 1 1.75 60 60 2700
34 4.455350 5.181099 4455.350261 5181.099314 1 2.89 60 60 2700
35 4.931976 -9.601233 4931.975795 -9601.232842 1 2.52 60 60 3600
36 4.856729 -5.223927 4856.728593 -5223.926807 1 0.86 60 60 2700
37 1.469674 -1.815224 1469.674124 -1815.224138 1 3.97 60 60 1800
38 1.023044 -6.245989 1023.044188 -6245.988794 1 2.85 60 60 1800
39 4.012933 -3.421352 4012.932995 -3421.351589 1 5.00 60 60 1800
40 -1.801218 -2.225394 -1801.217909 -2225.393852 1 1.44 60 60 1800
41 -8.312796 -4.059720 -8312.795771 -4059.719855 1 0.75 60 60 2700
42 -6.624627 3.983790 -6624.627435 3983.789859 1 4.08 60 60 2700
43 -2.354281 -6.131416 -2354.281071 -6131.415936 1 2.19 60 60 2700
44 6.200024 9.172247 6200.023876 9172.247203 1 4.11 60 60 3600
45 -8.943565 7.121646 -8943.565493 7121.646379 1 3.17 60 60 3600
46 8.367295 9.332140 8367.294685 9332.140247 1 4.44 60 60 3600
47 7.856731 -3.776586 7856.730883 -3776.586024 0 8.77 60 60 2700
48 7.453956 3.527169 7453.955572 3527.168880 0 8.80 60 60 2700
49 -2.080693 -9.058568 -2080.692705 -9058.567654 1 1.48 60 60 3600
50 9.162886 7.017387 9162.886380 7017.386601 1 3.72 60 60 3600
51 -7.696267 -4.064195 -7696.266551 -4064.195017 0 7.13 60 60 2700
52 1.153896 5.643421 1153.896359 5643.420700 1 3.30 60 60 1800
53 -9.211118 2.615615 -9211.118424 2615.614966 1 2.38 60 60 3600
54 -0.941966 3.330483 -941.966233 3330.482563 0 9.75 60 60 1800
55 -2.161742 3.003816 -2161.742185 3003.815647 1 4.79 60 60 1800
56 4.208956 -2.584272 4208.956102 -2584.271915 1 2.16 60 60 1800
57 -5.003448 -3.400819 -5003.447691 -3400.818584 1 3.99 60 60 1800
58 -1.240356 1.123724 -1240.355995 1123.724005 0 7.55 60 60 1800
59 8.275238 -1.939498 8275.238416 -1939.497864 1 4.04 60 60 2700
60 7.025249 -2.147428 7025.249447 -2147.427583 0 9.05 60 60 2700
61 -6.021774 -7.972858 -6021.774234 -7972.858266 1 0.72 60 60 3600
62 9.936370 -7.382913 9936.370402 -7382.912619 1 0.88 60 60 3600
63 1.604076 7.462826 1604.076132 7462.826291 1 4.86 60 60 2700
64 -7.952463 2.917032 -7952.462742 2917.031898 1 2.43 60 60 2700
65 -0.114048 -1.300027 -114.048133 -1300.027111 0 6.81 60 60 1800
66 -7.980672 1.345651 -7980.672265 1345.650687 1 2.93 60 60 2700
67 -6.833014 1.521946 -6833.013585 1521.946210 0 5.60 60 60 2700
68 -7.970597 -9.780850 -7970.596972 -9780.850427 0 7.61 60 60 3600
69 -2.786110 -1.270705 -2786.110321 -1270.704591 1 0.87 60 60 1800
70 -5.591371 5.187605 -5591.370515 5187.604540 1 1.21 60 60 2700
71 -4.073917 6.160389 -4073.917146 6160.389313 0 5.76 60 60 2700
72 4.088634 7.383992 4088.634130 7383.992059 1 4.77 60 60 2700
73 5.584217 3.813595 5584.217021 3813.594781 0 9.56 60 60 2700
74 5.108903 2.101827 5108.902875 2101.826966 1 3.32 60 60 1800
75 1.770500 0.882620 1770.499945 882.619708 0 6.66 60 60 1800
76 -5.662697 -4.338068 -5662.697151 -4338.067520 1 2.36 60 60 2700
77 -8.878230 -5.884536 -8878.229970 -5884.536153 0 5.36 60 60 3600
78 1.361010 -7.770794 1361.010258 -7770.794226 1 1.32 60 60 2700
79 -0.018900 -6.305289 -18.899813 -6305.288614 1 1.92 60 60 1800
80 -1.873183 -3.377576 -1873.183309 -3377.575989 1 4.58 60 60 1800
81 -2.150379 6.695119 -2150.378741 6695.118542 1 1.50 60 60 2700
82 -6.886872 -0.182616 -6886.871622 -182.615518 1 3.09 60 60 2700
83 -0.881644 -9.674530 -881.643577 -9674.529614 1 2.69 60 60 3600
84 4.226299 -6.664130 4226.298618 -6664.130069 1 2.16 60 60 2700
85 2.475764 -4.569107 2475.764295 -4569.106799 0 9.14 60 60 1800
86 5.491459 0.676328 5491.459453 676.328005 1 3.43 60 60 1800
87 -2.333570 4.154582 -2333.570063 4154.582479 1 4.79 60 60 1800
88 9.805770 -2.801330 9805.770079 -2801.330175 0 9.33 60 60 3600
89 2.797242 6.730115 2797.241865 6730.114822 0 7.50 60 60 2700
90 7.304908 -3.106990 7304.907684 -3106.990335 0 6.59 60 60 2700
91 -4.845125 -6.433430 -4845.124720 -6433.429837 1 2.33 60 60 2700
92 5.246869 3.222708 5246.868700 3222.707809 1 3.90 60 60 1800
93 -2.925875 7.540208 -2925.874715 7540.207854 1 1.50 60 60 2700
94 5.390879 5.944192 5390.878556 5944.191748 1 2.07 60 60 2700
95 0.549612 -5.606324 549.611893 -5606.323638 1 2.06 60 60 1800
96 -6.472311 0.790678 -6472.311056 790.677540 1 2.68 60 60 1800
97 -4.732079 7.443702 -4732.078993 7443.701856 1 3.13 60 60 2700
98 -7.130028 8.547550 -7130.027932 8547.549612 0 8.52 60 60 3600
99 -1.525662 -4.175054 -1525.661770 -4175.053786 0 6.66 60 60 1800
100 -1.980754 8.983271 -1980.754271 8983.270730 1 3.85 60 60 2700
101 -2.189767 6.098912 -2189.766779 6098.912478 1 1.72 60 60 1800
102 4.924685 -3.156112 4924.684938 -3156.112328 1 2.34 60 60 1800
103 4.633109 -0.629382 4633.108610 -629.381821 1 1.83 60 60 1800
104 -7.784159 -3.412078 -7784.159220 -3412.078435 1 2.83 60 60 2700
105 -3.333755 -9.067133 -3333.755101 -9067.132736 1 2.43 60 60 3600
106 -3.263844 -6.058744 -3263.843888 -6058.743874 0 7.08 60 60 2700
107 -8.039336 -8.925821 -8039.336445 -8925.821402 1 1.25 60 60 3600
108 8.890005 -1.361085 8890.004668 -1361.085354 1 4.03 60 60 2700
109 4.608942 -1.673232 4608.942065 -1673.231740 1 1.98 60 60 1800
110 -0.728094 6.721285 -728.093969 6721.285498 1 3.12 60 60 2700
111 -4.641303 2.491789 -4641.302784 2491.788983 1 2.72 60 60 1800
112 -6.562134 -6.227733 -6562.133990 -6227.732988 1 4.52 60 60 2700
113 8.154712 5.039831 8154.711871 5039.830695 1 3.31 60 60 3600
114 -7.409916 7.744701 -7409.916393 7744.700634 1 1.76 60 60 3600
115 -7.700756 -0.944851 -7700.755974 -944.850827 1 4.35 60 60 2700
116 4.339991 -9.979469 4339.990642 -9979.468573 1 3.53 60 60 3600
117 -9.157970 0.157353 -9157.969906 157.353393 1 1.71 60 60 2700
118 -8.066077 -7.884501 -8066.076948 -7884.501318 1 3.57 60 60 3600
119 5.705427 8.121669 5705.426765 8121.669095 1 4.56 60 60 3600
120 9.739694 -8.960443 9739.694368 -8960.443346 1 3.38 60 60 3600
121 4.624303 9.291336 4624.303374 9291.336012 0 6.40 60 60 3600
122 6.366578 -7.927469 6366.577940 -7927.468973 1 0.68 60 60 3600
123 -3.508445 -5.011750 -3508.445146 -5011.750321 1 2.70 60 60 1800
124 5.456906 -8.584573 5456.905981 -8584.573130 1 3.39 60 60 3600
125 -1.053201 3.982763 -1053.200651 3982.763113 1 2.84 60 60 1800
126 6.373823 -6.928016 6373.823237 -6928.016176 1 3.14 60 60 3600
127 -2.105760 -7.338324 -2105.760258 -7338.324452 1 3.66 60 60 2700
128 -2.858432 -3.465286 -2858.432114 -3465.285672 1 3.02 60 60 1800
129 -4.222195 -5.457366 -4222.195470 -5457.365588 1 4.41 60 60 2700
130 1.637679 4.078409 1637.678600 4078.408947 1 1.89 60 60 1800
131 -5.555350 7.074932 -5555.350113 7074.931759 1 3.84 60 60 2700
132 2.820933 -6.161098 2820.933355 -6161.097825 1 4.68 60 60 2700
133 7.541244 -8.863578 7541.244022 -8863.578483 1 0.78 60 60 3600
134 -9.768981 9.664745 -9768.981391 9664.744549 1 2.64 60 60 3600
135 -0.446590 9.099045 -446.590065 9099.045316 1 4.29 60 60 2700
136 9.357289 0.223062 9357.288957 223.062054 1 1.84 60 60 3600
137 2.481742 2.440524 2481.741799 2440.523656 1 1.31 60 60 1800
138 8.970296 9.267346 8970.295701 9267.345510 1 1.93 60 60 3600
139 -8.635746 -4.872261 -8635.745592 -4872.261435 1 1.27 60 60 3600
140 8.940281 3.728954 8940.280773 3728.953542 1 2.01 60 60 3600
141 0.593654 1.997356 593.654224 1997.356065 1 0.97 60 60 1800
142 -4.403445 -7.074922 -4403.445026 -7074.922057 1 1.54 60 60 2700
143 -5.131167 -2.205670 -5131.167308 -2205.669610 1 3.65 60 60 1800
144 2.642770 4.860336 2642.769820 4860.336119 1 1.68 60 60 1800
145 -8.484186 -0.063273 -8484.186351 -63.272927 1 1.46 60 60 2700
146 3.054692 7.957460 3054.691638 7957.459964 0 6.25 60 60 2700
147 -6.931671 -3.959851 -6931.671188 -3959.851008 0 9.50 60 60 2700
148 -7.167950 1.991098 -7167.949953 1991.098491 1 2.44 60 60 2700
149 -4.863331 4.367292 -4863.330603 4367.291907 1 4.22 60 60 2700
150 0.650439 5.592016 650.438824 5592.015771 1 4.57 60 60 1800
151 2.552250 -3.804229 2552.249736 -3804.229440 1 2.46 60 60 1800
152 7.957923 2.965988 7957.922629 2965.988248 1 1.45 60 60 2700
153 -1.456007 0.253128 -1456.007343 253.127736 1 1.11 60 60 1800
154 -0.385533 9.799095 -385.532874 9799.095369 1 3.72 60 60 3600
155 -3.859559 8.059099 -3859.559131 8059.099344 0 5.84 60 60 2700
156 5.369733 -1.453177 5369.733104 -1453.177090 1 1.47 60 60 1800
157 -5.995314 8.440345 -5995.313570 8440.344602 1 2.32 60 60 3600
158 6.481323 8.435241 6481.323392 8435.240683 1 1.31 60 60 3600
159 -7.943854 -6.474049 -7943.854063 -6474.049468 1 0.55 60 60 3600
160 -8.508115 -3.382966 -8508.114976 -3382.965591 1 4.13 60 60 2700
161 8.463083 -3.418838 8463.082926 -3418.837826 1 1.58 60 60 2700
162 -1.289495 -2.032469 -1289.495185 -2032.469057 0 7.13 60 60 1800
163 7.219085 -4.079597 7219.085281 -4079.596606 1 1.07 60 60 2700
164 -7.501413 -5.704308 -7501.413010 -5704.307735 1 4.62 60 60 3600
165 3.088842 -8.066554 3088.841511 -8066.554483 1 1.66 60 60 2700
166 8.209472 4.399578 8209.472309 4399.577928 1 3.55 60 60 3600
167 -8.393109 1.924650 -8393.109214 1924.650281 1 3.55 60 60 2700
168 9.440418 -6.947920 9440.418267 -6947.919765 1 4.21 60 60 3600
169 8.891629 -4.200976 8891.629120 -4200.975928 1 1.48 60 60 3600
170 3.609956 0.717398 3609.955526 717.397564 1 1.90 60 60 1800
171 7.056796 9.770113 7056.795583 9770.112937 0 9.28 60 60 3600
172 7.783904 -4.929390 7783.904267 -4929.389589 0 6.22 60 60 2700
173 -4.652609 1.459857 -4652.608670 1459.856621 1 0.74 60 60 1800
174 8.069341 -8.974255 8069.341104 -8974.254536 1 1.78 60 60 3600
175 8.731955 1.655545 8731.955099 1655.544834 1 0.71 60 60 2700
176 9.023251 5.221945 9023.250858 5221.944803 1 1.51 60 60 3600
177 -9.945164 1.249224 -9945.163661 1249.224295 1 4.33 60 60 3600
178 -8.654372 8.717207 -8654.372363 8717.207415 1 1.95 60 60 3600
179 -2.089628 -0.912990 -2089.627966 -912.989693 1 3.35 60 60 1800
180 1.479695 9.283799 1479.695188 9283.799189 1 3.39 60 60 3600
181 -5.568679 -0.204282 -5568.678806 -204.281771 1 2.73 60 60 1800
182 3.265360 -2.039228 3265.359884 -2039.228174 1 3.72 60 60 1800
183 1.394931 -4.520064 1394.931001 -4520.063746 1 4.49 60 60 1800
184 -1.811012 -9.665674 -1811.011607 -9665.673944 1 0.98 60 60 3600
185 -5.592748 -2.620913 -5592.747534 -2620.912743 0 9.93 60 60 1800
186 3.760251 9.094133 3760.250551 9094.132751 1 0.84 60 60 3600
187 8.257545 -1.092936 8257.545192 -1092.936425 1 2.48 60 60 2700
188 -4.902546 -5.055314 -4902.545584 -5055.313745 0 7.30 60 60 2700
189 -6.091810 4.448678 -6091.810420 4448.678050 1 4.19 60 60 2700
190 9.421869 -6.180944 9421.869067 -6180.943985 1 4.92 60 60 3600
191 -0.351557 -5.241841 -351.557216 -5241.840889 1 4.40 60 60 1800
192 -6.371579 -7.017851 -6371.578856 -7017.850899 1 3.84 60 60 3600
193 9.708490 3.300957 9708.489967 3300.957482 1 1.99 60 60 3600
194 -2.905541 -0.546560 -2905.540930 -546.559591 1 2.31 60 60 1800
195 -2.688874 0.337311 -2688.873933 337.311339 1 1.76 60 60 1800
196 -5.939277 -6.246093 -5939.277039 -6246.093292 0 9.21 60 60 2700
197 9.089265 2.038880 9089.264554 2038.879625 0 7.67 60 60 3600
198 9.776047 7.793677 9776.046926 7793.676994 0 5.13 60 60 3600
199 -5.011729 -8.966776 -5011.728947 -8966.776205 1 3.20 60 60 3600
200 4.599641 -3.621313 4599.641083 -3621.313418 0 5.21 60 60 1800
