id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 -6.480302 9.471926 -6480.302413 9471.925869 0 6.21 60 60 3600
2 -9.955752 -9.528825 -9955.751850 -9528.825187 0 7.40 60 60 3600
3 -3.696491 0.913629 -3696.491039 913.629409 1 0.68 60 60 1800
4 -1.183080 -7.714225 -1183.080399 -7714.224530 1 1.96 60 60 2700
5 2.047430 -1.904330 2047.429596 -1904.330172 1 3.68 60 60 1800
6 -2.182913 1.281781 -2182.912742 1281.781189 1 4.01 60 60 1800
7 0.578373 3.143849 578.373102 3143.849218 1 2.03 60 60 1800
8 -4.784006 6.186071 -4784.006271 6186.071058 0 8.03 60 60 2700
9 7.678254 3.121970 7678.254401 3121.970316 1 3.28 60 60 2700
10 -6.474828 6.356073 -6474.828019 6356.072674 0 8.55 60 60 2700
11 7.854268 0.152212 7854.268120 152.211948 1 3.84 60 60 2700
12 9.223489 -9.831433 9223.488562 -9831.433320 1 2.53 60 60 3600
13 9.780318 3.809396 9780.317710 3809.396133 1 4.89 60 60 3600
14 0.432512 6.719412 432.511564 6719.412018 1 2.66 60 60 1800
15 2.858910 -6.333306 2858.910093 -6333.306138 0 8.30 60 60 1800
16 -6.535676 -2.692761 -6535.675678 -2692.760651 1 1.20 60 60 2700
17 -2.474887 -2.283372 -2474.887215 -2283.371709 1 3.77 60 60 1800
18 7.703749 -6.798529 7703.749459 -6798.529456 0 9.92 60 60 3600
19 4.405112 5.458622 4405.112054 5458.622047 0 8.76 60 60 2700
20 5.250949 7.551547 5250.949185 7551.547323 1 1.22 60 60 2700
21 0.727044 4.157349 727.044344 4157.349312 1 2.65 60 60 1800
22 0.053637 -2.890476 53.637111 -2890.475619 1 2.72 60 60 1800
23 -1.144121 -5.447714 -1144.121493 -5447.713614 1 4.24 60 60 1800
24 4.265562 8.677667 4265.562261 8677.666569 1 4.73 60 60 2700
25 -0.750376 -8.166404 -750.375701 -8166.404243 1 2.77 60 60 2700
26 4.497206 -9.255550 4497.205835 -9255.549786 1 4.20 60 60 3600
27 -2.848021 4.106847 -2848.020924 4106.846584 1 1.39 60 60 1800
28 -0.714819 -0.108923 -714.818512 -108.923220 1 2.08 60 60 1800
29 -4.364308 -6.870700 -4364.308127 -6870.700025 1 2.68 60 60 2700
30 7.520319 -2.002711 7520.318712 -2002.711185 1 3.64 60 60 2700
31 9.223895 -0.417750 9223.895267 -417.749885 1 2.51 60 60 2700
32 -8.086427 9.648279 -8086.426571 9648.279242 1 3.93 60 60 3600
33 9.550320 7.422517 9550.319649 7422.516817 1 1.86 60 60 3600
34 1.166350 8.163951 1166.349623 8163.951464 1 3.40 60 60 2700
35 -9.618452 -1.114029 -9618.452377 -1114.029225 1 4.47 60 60 3600
36 3.874589 -7.511302 3874.588645 -7511.301866 0 8.62 60 60 2700
37 6.496216 8.845656 6496.216457 8845.656007 1 2.39 60 60 3600
38 -9.467096 -7.345352 -9467.096416 -7345.352326 0 6.60 60 60 3600
39 -5.525288 -1.090198 -5525.288006 -1090.197633 1 4.05 60 60 1800
40 -9.528108 8.161681 -9528.107890 8161.681014 1 0.88 60 60 3600
41 -5.336049 -3.164264 -5336.048786 -3164.263973 1 3.63 60 60 1800
42 5.123873 -4.657356 5123.873398 -4657.356047 1 4.77 60 60 1800
43 8.022967 -3.817179 8022.967332 -3817.178842 1 2.31 60 60 2700
44 -5.874328 3.506835 -5874.328288 3506.835326 1 4.77 60 60 1800
45 -7.399060 -4.609128 -7399.059832 -4609.128090 1 1.98 60 60 2700
46 -2.536022 -9.358758 -2536.021716 -9358.757917 0 5.34 60 60 3600
47 3.915238 0.625881 3915.238350 625.881081 1 2.57 60 60 1800
48 9.067769 4.458477 9067.769500 4458.477255 1 2.59 60 60 3600
49 -3.501740 -9.742815 -3501.739516 -9742.814547 1 3.19 60 60 3600
50 -9.861078 -3.623187 -9861.077853 -3623.186706 1 3.21 60 60 3600
