id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 -7.653364 0.180533 -7653.363601 180.533237 1 4.38 60 60 2700
2 -7.795106 7.371471 -7795.106323 7371.470878 0 9.35 60 60 3600
3 -9.048964 9.181771 -9048.963923 9181.770689 1 3.43 60 60 3600
4 -5.093322 6.505387 -5093.321558 6505.386727 1 1.47 60 60 2700
5 6.514479 -4.704452 6514.478685 -4704.451709 1 1.32 60 60 2700
6 -8.372262 -9.547818 -8372.262335 -9547.817518 1 2.12 60 60 3600
7 -5.069598 -4.027235 -5069.597915 -4027.234761 1 1.51 60 60 1800
8 0.798032 -1.780862 798.032144 -1780.861866 1 2.85 60 60 1800
9 -5.977920 -7.605989 -5977.919512 -7605.988677 1 2.36 60 60 3600
10 4.801614 -9.201770 4801.613527 -9201.770185 0 9.96 60 60 3600
11 -3.046458 -9.444883 -3046.457551 -9444.883016 0 9.51 60 60 3600
12 -3.444944 6.571727 -3444.943730 6571.727225 0 5.23 60 60 2700
13 5.147715 -6.235769 5147.714720 -6235.769192 1 3.09 60 60 2700
14 2.374178 -7.242722 2374.178152 -7242.721955 1 4.91 60 60 2700
15 -7.949617 -3.376543 -7949.617244 -3376.543053 1 4.01 60 60 3600
16 6.868658 2.839728 6868.657652 2839.728032 1 1.83 60 60 2700
17 -3.489958 5.605645 -3489.957583 5605.644997 1 3.88 60 60 1800
18 3.124471 -4.506482 3124.470918 -4506.481668 0 7.83 60 60 1800
19 -1.008329 3.945902 -1008.329382 3945.902498 1 4.12 60 60 1800
20 -6.821078 -0.269057 -6821.078439 -269.056892 1 1.91 60 60 1800
21 -5.763239 7.813810 -5763.238832 7813.809897 1 4.39 60 60 3600
22 9.409794 -4.599087 9409.793561 -4599.087135 1 2.69 60 60 3600
23 7.166820 3.452213 7166.820240 3452.212622 1 2.93 60 60 2700
24 6.938917 0.327890 6938.916928 327.890321 0 9.21 60 60 1800
25 -1.453027 -4.191856 -1453.027246 -4191.856244 1 1.07 60 60 1800
26 -0.084942 -7.838069 -84.942480 -7838.069422 1 2.26 60 60 2700
27 4.958374 6.506197 4958.374165 6506.196551 1 2.75 60 60 2700
28 -5.895448 3.883784 -5895.447868 3883.784427 1 1.53 60 60 2700
29 8.058753 -2.332180 8058.753071 -2332.179791 1 4.67 60 60 2700
30 -9.107313 4.890622 -9107.312997 4890.622229 1 1.81 60 60 3600
31 4.770189 -7.045513 4770.189183 -7045.512811 0 6.95 60 60 2700
32 7.719752 -9.550234 7719.751936 -9550.233884 1 2.56 60 60 3600
33 -9.928023 -2.201107 -9928.022612 -2201.107089 1 2.67 60 60 3600
34 1.053557 -5.426267 1053.556648 -5426.266967 1 4.15 60 60 1800
35 -4.471631 5.922009 -4471.630983 5922.008748 1 1.71 60 60 2700
36 -5.892020 9.358984 -5892.019783 9358.984450 0 7.37 60 60 3600
37 -2.680635 2.088452 -2680.635249 2088.452111 1 1.45 60 60 1800
38 -3.271738 -8.905052 -3271.737698 -8905.051838 1 2.62 60 60 3600
39 1.718190 -6.546522 1718.189598 -6546.521787 1 3.10 60 60 1800
40 0.242202 -8.438879 242.202040 -8438.879218 1 2.10 60 60 2700
41 -1.339492 9.618657 -1339.491893 9618.657372 0 8.62 60 60 3600
42 2.026479 3.191585 2026.479007 3191.585149 0 6.10 60 60 1800
43 4.089581 -6.035345 4089.580849 -6035.345496 1 1.11 60 60 2700
44 9.567212 3.803710 9567.212305 3803.709724 1 4.38 60 60 3600
45 -5.223044 4.336411 -5223.043982 4336.411477 1 4.15 60 60 1800
46 1.222656 2.794128 1222.656248 2794.128446 1 3.14 60 60 1800
47 -1.046694 6.210458 -1046.693536 6210.458449 1 3.51 60 60 1800
48 -6.563316 -5.610221 -6563.316357 -5610.220865 1 1.60 60 60 2700
49 -2.710690 5.890716 -2710.690311 5890.716408 1 2.93 60 60 1800
50 5.338186 2.578675 5338.185808 2578.674769 1 3.89 60 60 1800
