id x_km y_km x_m y_m dronable demand_kg drone_service_sec truck_service_sec deadline_sec
1 -6.776261 -3.173489 -6776.260893 -3173.488995 0 5.18 60 60 2700
2 -1.815701 -2.761224 -1815.700727 -2761.224000 1 4.67 60 60 1800
3 -6.042997 3.522081 -6042.996656 3522.080884 0 9.52 60 60 2700
4 -0.998273 9.020974 -998.272565 9020.974428 1 1.98 60 60 3600
5 3.388091 0.196233 3388.091135 196.232695 1 4.52 60 60 1800
6 -4.346706 -1.222649 -4346.705583 -1222.648725 1 4.42 60 60 1800
7 -7.951804 6.419680 -7951.803860 6419.680016 1 1.05 60 60 3600
8 -3.586571 2.033882 -3586.570780 2033.881829 0 5.73 60 60 1800
9 -1.869754 9.692025 -1869.754115 9692.025348 1 4.50 60 60 3600
10 -2.486845 -2.356125 -2486.844682 -2356.124561 0 8.34 60 60 1800
11 7.578606 0.727309 7578.605691 727.309351 1 3.79 60 60 2700
12 8.446657 2.065036 8446.657044 2065.035707 1 2.21 60 60 2700
13 -6.900386 0.691956 -6900.386366 691.955505 0 7.47 60 60 2700
14 -5.914150 8.373628 -5914.150018 8373.627619 0 8.08 60 60 3600
15 0.689979 9.017172 689.978825 9017.172384 1 1.30 60 60 3600
16 -2.701288 -3.807824 -2701.287579 -3807.823634 1 3.05 60 60 1800
17 -7.201370 9.035342 -7201.369911 9035.341600 1 0.69 60 60 3600
18 6.746963 7.520296 6746.963431 7520.295926 0 7.82 60 60 3600
19 -2.661216 6.337647 -2661.216125 6337.646840 1 0.65 60 60 2700
20 3.148464 -3.066793 3148.463841 -3066.792682 1 0.72 60 60 1800
21 4.796851 -2.902385 4796.851188 -2902.385290 1 4.97 60 60 1800
22 0.529593 5.818813 529.592688 5818.812813 0 9.41 60 60 1800
23 6.105896 9.265847 6105.895555 9265.847421 1 2.77 60 60 3600
24 1.593537 0.173722 1593.537230 173.721826 1 0.52 60 60 1800
25 -0.306780 -3.955610 -306.780479 -3955.610069 1 3.79 60 60 1800
26 -4.096994 1.127697 -4096.994198 1127.697322 1 4.95 60 60 1800
27 5.540348 2.266605 5540.348219 2266.604579 1 1.93 60 60 1800
28 -0.686088 -5.601907 -686.088492 -5601.906822 1 2.02 60 60 1800
29 -7.629575 -0.877811 -7629.574844 -877.811385 0 8.15 60 60 2700
30 7.111606 -9.173850 7111.606436 -9173.850249 1 1.58 60 60 3600
31 -7.701842 9.349864 -7701.841917 9349.864455 1 3.48 60 60 3600
32 6.315584 -2.110970 6315.584266 -2110.969532 1 3.14 60 60 2700
33 4.692206 -7.656597 4692.205660 -7656.596973 1 3.32 60 60 3600
34 3.163184 -7.015792 3163.183859 -7015.791539 1 1.36 60 60 2700
35 8.153674 0.582404 8153.673793 582.404404 1 0.52 60 60 2700
36 -0.227931 9.353644 -227.930517 9353.644077 1 2.76 60 60 3600
37 -6.319347 2.831105 -6319.346553 2831.104550 1 1.18 60 60 2700
38 4.628303 3.712659 4628.302599 3712.659386 1 1.70 60 60 1800
39 8.629268 -5.588401 8629.268075 -5588.401362 1 3.68 60 60 3600
40 -8.124071 -2.358735 -8124.070674 -2358.734863 0 9.01 60 60 2700
41 -0.144460 -8.851936 -144.459660 -8851.935548 1 4.82 60 60 3600
42 0.241791 7.954576 241.791313 7954.576340 1 1.05 60 60 2700
43 7.229943 -2.318740 7229.943446 -2318.740361 1 3.01 60 60 2700
44 -5.534781 4.378510 -5534.780760 4378.510389 1 1.70 60 60 2700
45 7.439712 -6.902968 7439.711892 -6902.967776 1 2.96 60 60 3600
46 -0.747617 -1.264800 -747.617283 -1264.799656 1 4.84 60 60 1800
47 -0.956929 -6.886874 -956.929374 -6886.874079 1 3.11 60 60 2700
48 -1.141195 -9.071162 -1141.195036 -9071.161588 1 1.64 60 60 3600
49 0.426689 7.369473 426.688793 7369.473387 1 1.68 60 60 2700
50 1.253137 -0.614202 1253.136720 -614.201665 1 0.54 60 60 1800
